item_code,cluster,mean_demand,std_demand,cv_demand,initial_inventory_boxes,qty_inv_items,num_compatible_slots,min_slot_type,total_boxes_assigned,total_items_assigned,total_weight_assigned,pods_used,slots_used,boxes_unplaced
12120052001,1,20.952380952380953,18.7149036611899,0.8932113111022453,3,0,1,0,4,144,16.0,2,2,0
14022003001,1,6.761904761904762,6.9275158744297505,1.0244917842466532,3,0,1,0,4,48,7.84,2,2,0
14130042001,1,8.80952380952381,7.480768995357681,0.849168372446007,3,0,1,0,4,48,18.4,2,2,0
11050011001,1,7.0476190476190474,10.442586798663395,1.481718397107644,3,0,1,0,4,48,44.88,1,1,0
14010149001,1,8.476190476190476,4.238148742305391,0.5000063122944562,3,0,1,0,4,64,8.48,2,2,0
14023115001,1,3.7142857142857144,2.6295029405356662,0.707943099374987,3,0,1,0,4,24,5.24,2,2,0
11070001001,1,12.761904761904765,9.8889067237221,0.7748770193961347,3,0,1,0,4,96,53.2,2,2,0
14120020001,1,6.571428571428571,4.38829612231705,0.6677841925265077,3,0,1,0,4,48,21.68,1,1,0
31500006001,1,12.047619047619047,9.682335412885626,0.8036721093699531,3,0,1,0,3,72,32.55,1,1,0
14242011001,1,10.0,9.126883367283709,0.9126883367283708,3,0,1,0,4,60,29.48,2,2,0
14833072001,1,4.095238095238095,7.986894026495919,1.950288076237376,3,0,1,0,6,48,14.687999999999999,1,1,0
14204010001,1,21.19047619047619,62.026300105373885,2.9270838251974194,3,0,1,0,4,120,6.48,1,1,0
14011051001,1,8.714285714285714,10.070466012766524,1.1556272473666505,3,0,1,0,4,48,6.04,2,2,0
14500032001,1,20.714285714285715,14.68721504282843,0.7090379675848207,3,0,1,0,4,120,12.72,1,1,0
14112021001,1,6.571428571428571,4.79136127391192,0.7291201938561618,3,0,1,0,4,40,12.12,2,2,0
10020008001,1,12.952380952380953,22.3035337793727,1.7219640050250982,3,0,1,0,4,96,55.6,1,1,0
14503034001,1,24.285714285714285,14.167366929471608,0.583362167684125,3,0,1,0,4,160,22.28,2,2,0
14105129001,1,5.380952380952381,4.3298520814941295,0.8046627762068735,3,0,1,0,3,27,6.84,1,1,0
14243058001,1,6.380952380952381,5.554063291646851,0.870412903914805,3,0,1,0,8,96,17.92,1,1,0
14101004001,1,6.0476190476190474,4.499735441958677,0.7440507423711199,3,0,1,0,4,48,32.4,2,2,0
14020008001,1,7.095238095238095,5.06857733397412,0.7143632484124599,3,0,1,0,4,48,3.88,2,2,0
11050020001,1,6.523809523809524,4.955996848455895,0.7596783490333854,3,0,1,0,4,48,41.68,2,2,0
14010187001,1,9.285714285714286,5.051166767617727,0.5439718057434475,3,0,1,0,4,64,8.84,2,2,0
14121173001,1,6.571428571428571,3.956910771946072,0.602138595730924,3,0,1,0,4,48,10.36,1,1,0
14203078001,1,11.38095238095238,4.188987830922769,0.3680700604576491,3,0,1,0,3,60,13.71,3,3,0
14610004001,1,8.666666666666666,16.680327734590026,1.9246532001450032,3,0,1,0,4,48,30.0,1,1,0
14103030001,1,7.809523809523809,5.2117084302467225,0.6673529087511048,3,0,1,0,4,60,17.84,2,2,0
14830011001,1,13.142857142857142,6.740072064048828,0.5128315700906717,3,0,1,0,10,240,57.9,1,1,0
14831011001,1,32.42857142857143,24.19828801500517,0.7462027141191021,3,0,1,0,6,288,46.26,1,1,0
10030021001,1,14.476190476190476,26.305168784136413,1.817133369956792,3,0,1,0,4,96,63.048,2,2,0
10023892001,1,1.1428571428571428,1.1952286093343938,1.045825033167595,2,0,1,0,2,8,18.76,1,1,0
14501938001,1,5.428571428571429,7.801098823700598,1.4370445201553732,2,0,1,0,4,48,13.0,1,1,0
11032037001,1,6.333333333333333,6.036003092554984,0.9530531198771028,2,0,1,0,2,48,30.62,1,1,0
14222095001,1,4.619047619047619,4.18898783092277,0.9068942726740018,2,0,1,0,6,60,17.46,1,1,0
14331022001,1,1.619047619047619,1.2440333788202982,0.7683735575066547,2,0,1,0,2,12,23.6,1,1,0
14121004001,1,3.0952380952380953,3.4914862437758782,1.1280186326045143,2,0,1,0,2,20,6.42,1,1,0
14204062001,1,4.904761904761905,4.32324833782148,0.8814389814975832,2,0,1,0,2,24,3.18,1,1,0
14020019001,1,1.619047619047619,1.6874889770363086,1.0422726034636025,2,0,1,0,2,12,2.68,1,1,0
14243043001,1,3.238095238095238,3.0806616481652433,0.9513808031098544,2,0,1,0,3,36,8.459999999999999,1,1,0
31473013001,1,7.142857142857143,6.53670952609732,0.9151393336536248,2,0,1,0,2,48,18.26,1,1,0
14131121001,1,6.0,6.395310782127793,1.0658851303546322,2,0,1,0,2,24,9.66,1,1,0
14370054001,1,3.238095238095238,5.262174093516499,1.6250831759389188,2,0,1,0,4,48,40.92,1,1,0
14506139001,1,3.047619047619047,2.4181850730701004,0.7934669771011268,2,0,1,0,2,24,31.86,2,2,0
14616019001,1,2.0,2.1447610589527217,1.0723805294763609,2,0,1,0,2,12,41.56,2,2,0
12123086001,1,9.714285714285714,5.992852886087369,0.6169113265089939,2,0,1,0,2,48,6.04,1,1,0
12123015001,1,4.190476190476191,3.9448580154303095,0.9413865718640512,2,0,1,0,2,24,2.892,1,1,0
14811006001,1,9.238095238095235,10.2318364036216,1.1075699199796578,2,0,1,0,4,96,48.84,1,1,0
14001019001,1,3.3333333333333335,4.385582439463809,1.3156747318391426,2,0,1,0,2,20,9.4,2,2,0
14361114001,1,3.857142857142857,8.088792952509753,2.0970944691691953,2,0,1,0,2,24,21.98,1,1,0
14102115001,1,3.3333333333333335,3.055050463303893,0.916515138991168,2,0,1,0,2,24,8.956,1,1,0
14508017001,1,4.0476190476190474,7.466432819467342,1.8446481083389905,2,0,1,0,2,24,5.8,1,1,0
12010137001,1,3.4285714285714284,4.319391491534757,1.2598225183643044,2,0,1,0,2,24,19.8,1,1,0
14202021001,1,3.047619047619047,2.957637409761218,0.9704747750778996,2,0,1,0,6,72,12.96,1,1,0
14613024001,1,2.4761904761904763,2.9089353313376973,1.174762345347916,2,0,1,0,4,24,47.96,1,1,0
14023034001,1,3.0,2.4083189157584592,0.8027729719194864,2,0,1,0,2,12,2.66,1,1,0
11050012001,1,4.238095238095238,4.023739080814783,0.9494215808664096,2,0,1,0,2,24,21.04,1,1,0
14023003001,1,4.9523809523809526,4.067876478903833,0.821398135163274,2,0,1,0,2,24,3.5,2,2,0
14351034001,1,2.5714285714285716,5.784214973282273,2.249416934054217,2,0,1,0,2,18,8.6,1,1,0
14506070001,1,3.9047619047619047,2.981690156685666,0.7636035767121828,2,0,1,0,2,24,14.56,1,1,0
14200047001,1,2.857142857142857,3.070597894314954,1.0747092630102335,2,0,1,0,6,60,22.62,1,1,0
14104085001,1,6.809523809523809,5.801888034244091,0.852025515518363,2,0,1,0,2,36,13.8,1,1,0
14243044001,1,4.666666666666667,4.586211217697385,0.9827595466494397,2,0,1,0,8,96,20.4,1,1,0
14615108001,1,3.5238095238095237,5.446274392821644,1.5455643547196558,2,0,1,0,8,96,54.48,1,1,0
14616054001,1,3.5238095238095237,3.6141257258021287,1.025630273538442,2,0,1,0,4,48,49.12,1,1,0
14830007001,1,8.857142857142858,10.626785564250904,1.1997983701573602,2,0,1,0,10,240,58.7,1,1,0
14506066001,1,4.238095238095238,2.142539659020619,0.5055430656116068,2,0,1,0,16,192,64.0,1,1,0
14011044001,1,4.761904761904762,3.819748184170809,0.8021471186758699,2,0,1,0,2,24,3.1,1,1,0
14700026001,1,4.238095238095238,4.146139914483855,0.9783026764512466,2,0,1,0,4,48,20.8,1,1,0
14242131001,1,4.428571428571429,3.457910186390453,0.7808184291849409,2,0,1,0,8,80,15.36,1,1,0
14204071001,1,10.285714285714286,6.783383058200806,0.6594955751028561,2,0,1,0,2,48,3.68,1,1,0
14001009001,1,11.571428571428571,10.127050057007857,0.8751771654204321,2,0,1,0,2,48,9.42,2,2,0
14022118001,1,4.095238095238095,3.700064349504775,0.9035040853441894,2,0,1,0,2,24,7.0,2,2,0
14121090001,1,7.238095238095238,5.769789960689747,0.7971420340426624,2,0,1,0,2,32,12.2,2,2,0
14204083001,1,5.571428571428571,6.013080978761458,1.0792709449059028,2,0,1,0,4,80,7.48,1,1,0
14003054001,1,5.761904761904762,4.206004777752421,0.7299677713454614,2,0,1,0,2,24,9.44,1,1,0
14111132001,1,9.714285714285714,8.013381665332414,0.8249069361371604,2,0,1,0,3,60,15.600000000000001,1,1,0
14204132001,1,5.523809523809524,5.482873768554658,0.992589216721102,2,0,1,0,4,80,9.64,1,1,0
14120045001,1,4.904761904761905,6.700035536508459,1.366026662783278,2,0,1,0,2,24,7.5,1,1,0
14001018001,1,8.380952380952381,8.249098074796969,0.9842673839246384,2,0,1,0,2,48,9.0,2,2,0
14203001001,1,7.142857142857143,4.102264183176338,0.5743169856446873,2,0,1,0,3,60,12.0,1,1,0
14370002001,1,6.904761904761905,7.502697927444246,1.0865976308712355,2,0,1,0,3,60,62.91,1,1,0
14244058001,1,5.428571428571429,5.201648090475062,0.9581983324559324,2,0,1,0,3,36,8.459999999999999,1,1,0
14613900001,1,7.238095238095238,9.71032832557562,1.3415585186650525,2,0,1,0,4,96,38.8,1,1,0
14620114001,1,3.5238095238095237,4.130605858939432,1.172198959969298,2,0,1,0,4,48,59.92,1,1,0
12123057001,1,8.857142857142858,6.791801780718533,0.7668163300811246,2,0,1,0,2,36,11.58,2,2,0
14361162001,1,3.047619047619047,4.8422741607243855,1.588871208987689,2,0,1,0,2,24,8.56,1,1,0
14022002001,1,5.523809523809524,4.094130525753272,0.7411788020760234,2,0,1,0,2,24,3.5,2,2,0
14010098001,1,4.761904761904762,3.330236656827288,0.6993496979337305,2,0,1,0,2,24,4.3,1,1,0
14350005001,1,6.0476190476190474,4.620348368642677,0.7639946121377655,2,0,1,0,2,32,17.38,2,2,0
14362041001,1,7.380952380952381,5.598894448694228,0.7585598930488954,2,0,1,0,2,40,16.98,1,1,0
14242133001,1,3.9047619047619047,5.5218181960723935,1.4141241721648814,2,0,1,0,2,16,12.008,2,2,0
14120017001,1,5.761904761904762,5.467218322920366,0.948856072572956,2,0,1,0,2,24,5.8,1,1,0
14506898001,1,22.61904761904762,12.611408289624878,0.5575569980676262,2,0,1,0,2,160,18.42,2,2,0
14620021001,1,4.333333333333333,4.29340579648993,0.9907859530361376,2,0,1,0,4,48,44.52,1,1,0
11061071001,1,7.333333333333333,3.902990306589722,0.5322259508985985,2,0,1,0,2,40,3.64,1,1,0
14000021001,1,4.857142857142857,4.126568965687042,0.8495877282296852,2,0,1,0,4,48,10.76,1,1,0
14615082001,1,5.380952380952381,6.815249008482305,1.266550700691402,2,0,1,0,2,24,37.8,1,1,0
31502006001,1,8.714285714285714,7.135424704548827,0.8188192283908491,2,0,1,0,2,48,21.8,1,1,0
11040030001,1,5.666666666666667,7.066352194260723,1.247003328398951,2,0,1,0,2,24,26.92,1,1,0
14010211001,1,5.285714285714286,3.5091716564291513,0.6638973404055152,2,0,1,0,2,24,7.2,2,2,0
14631023001,1,0.4761904761904761,0.7496030695673289,1.574166446091391,1,0,1,0,12,144,85.72800000000001,1,1,0
14330899001,1,0.6190476190476191,1.0712698295103096,1.730512801516654,1,0,1,0,1,6,17.41,1,1,0
14621028001,1,6.285714285714286,9.7629035493692,1.553189201036009,1,0,1,0,4,288,109.2,1,1,0
14303039001,1,0.2857142857142857,0.4629100498862757,1.620185174601965,1,0,1,0,2,24,8.8,1,1,0
11050049001,1,0.4761904761904761,0.6796357567879738,1.4272350892547452,1,0,1,0,6,72,50.88,1,1,0
14342010001,1,0.4761904761904761,0.8135752957807666,1.70850812113961,1,0,1,0,4,48,37.36,1,1,0
12020225001,1,1.4285714285714286,2.2928460168844436,1.6049922118191104,1,0,1,0,8,96,17.6,1,1,0
14620920001,1,0.6666666666666666,1.2382783747337809,1.857417562100671,1,0,1,0,6,72,64.5,1,1,0
31455002001,1,0.5238095238095238,0.8135752957807666,1.5531892010360089,1,0,1,0,4,96,11.2,1,1,0
14604041001,1,0.3333333333333333,0.4830458915396479,1.449137674618944,1,0,1,0,90,540,58.5,1,1,0
11022034001,1,0.7619047619047619,1.091089451179962,1.4320549046737003,1,0,1,0,2,36,22.6,1,1,0
12000028001,1,0.4761904761904761,0.8135752957807666,1.70850812113961,1,0,1,0,2,24,21.48,1,1,0
11050078001,1,0.6190476190476191,0.8646496675642961,1.396741770680786,1,0,1,0,4,40,46.4,1,1,0
14500028001,1,1.0952380952380951,1.220850601210562,1.1146896793661651,1,0,1,0,1,12,6.05,1,1,0
14504042001,1,0.7619047619047619,1.220850601210562,1.6023664140888627,1,0,1,0,2,24,10.42,1,1,0
14634027001,1,1.380952380952381,1.9098740920854045,1.383012273579086,1,0,1,0,12,144,67.56,1,1,0
14506140001,1,3.619047619047619,5.200732549133732,1.4370445201553732,1,0,1,0,2,64,11.08,1,1,0
14353013001,1,1.5714285714285714,2.6186146828319083,1.6663911618021234,1,0,1,0,2,24,8.16,1,1,0
14020961001,1,1.8571428571428572,1.8516401995451028,0.9970370305242862,1,0,1,0,1,12,3.89,1,1,0
14111120001,1,1.238095238095238,1.7861904127153383,1.442692256423927,1,0,1,0,4,48,11.64,1,1,0
14508903001,1,0.5714285714285714,0.9783367810436532,1.7120893668263937,1,0,1,0,1,18,10.2,1,1,0
12112018001,1,0.7619047619047619,0.9436504599035548,1.2385412286234156,1,0,1,0,12,144,39.839999999999996,1,1,0
11032003001,1,0.9047619047619048,1.13599128098599,1.2555693105634629,1,0,1,0,6,72,49.32000000000001,1,1,0
12121109001,1,1.1428571428571428,1.6818357317441646,1.471606265276144,1,0,1,0,2,24,5.12,1,1,0
14501007001,1,4.761904761904762,4.836370146140201,1.0156377306894422,1,0,1,0,6,144,15.0,1,1,0
12000045001,1,1.0,1.0488088481701516,1.0488088481701516,1,0,1,0,2,24,24.2,1,1,0
14741003001,1,1.0,1.6733200530681511,1.6733200530681511,1,0,1,0,2,24,25.096,1,1,0
14210108001,1,2.5714285714285716,2.9081167199998794,1.130934279999953,1,0,1,0,4,80,9.6,1,1,0
14523030001,1,0.8571428571428571,1.4589624493356332,1.7021228575582388,1,0,1,0,4,48,25.64,1,1,0
14020956001,1,1.1904761904761905,1.8873009198071096,1.585332772637972,1,0,1,0,1,8,3.72,1,1,0
12005093008,1,1.1428571428571428,2.2424476423255526,1.9621416870348587,1,0,1,0,4,48,12.68,1,1,0
14503999001,1,1.0476190476190477,1.395571226279421,1.3321361705394474,1,0,1,0,4,48,8.68,1,1,0
11074020001,1,1.2857142857142858,1.61687529336239,1.257569672615192,1,0,1,0,4,48,3.8,1,1,0
14304187001,1,0.8095238095238095,0.9807674351775564,1.2115362434546284,1,0,1,0,4,48,12.0,1,1,0
12000351001,1,0.5714285714285714,0.9783367810436534,1.7120893668263937,1,0,1,0,2,24,24.12,1,1,0
14361899001,1,0.8571428571428571,1.1084094137869045,1.2931443160847218,1,0,1,0,2,24,9.612,1,1,0
14103051001,1,1.0,1.4142135623730951,1.4142135623730951,1,0,1,0,1,20,8.2,1,1,0
14601051001,1,0.9047619047619048,0.9952267030562386,1.099987408641106,1,0,1,0,8,192,34.608,1,1,0
12102048001,1,1.3333333333333333,1.7126976771553508,1.2845232578665131,1,0,1,0,8,192,26.4,1,1,0
14330004001,1,1.0476190476190477,1.430950400125402,1.3659072001197017,1,0,1,0,2,12,34.08,1,1,0
14222107001,1,1.4285714285714286,2.3145502494313788,1.620185174601965,1,0,1,0,2,24,9.6,1,1,0
14132149001,1,1.3333333333333333,1.3540064007726602,1.015504800579495,1,0,1,0,2,24,15.8,1,1,0
14616022001,1,1.0476190476190477,1.2031704150364766,1.1484808507166366,1,0,1,0,2,12,42.0,1,1,0
12123050001,1,2.238095238095238,3.1289736640752013,1.3980520626718984,1,0,1,0,4,48,7.84,1,1,0
12011299001,1,1.6666666666666667,2.0816659994661326,1.2489995996796794,1,0,1,0,4,48,43.2,1,1,0
11040056001,1,0.6190476190476191,1.160869952931442,1.8752514624277137,1,0,1,0,4,48,41.08,1,1,0
11021006001,1,0.6190476190476191,1.0712698295103096,1.730512801516654,1,0,1,0,1,12,14.3,1,1,0
12000108001,1,1.0476190476190477,1.1608699529314417,1.1081031368891034,1,0,1,0,2,24,24.2,1,1,0
12123034001,1,2.857142857142857,3.2138094885309285,1.124833320985825,1,0,1,0,2,72,6.6,1,1,0
14301013001,1,2.5714285714285716,3.52946778667023,1.3725708059273118,1,0,1,0,1,16,8.0,1,1,0
14500030001,1,1.5714285714285714,1.3627702877384935,0.8672174558335869,1,0,1,0,1,12,6.05,1,1,0
12010209001,1,1.0952380952380951,1.5134319246256802,1.381829148571273,1,0,1,0,4,48,28.0,1,1,0
30010002001,1,3.5238095238095237,4.032605207791208,1.1443879643731805,1,0,1,0,20,600,60.0,1,1,0
12100011001,1,4.666666666666667,4.661902329879223,0.9989790706884047,1,0,1,0,2,96,18.74,1,1,0
14204118001,1,1.238095238095238,1.670471846657761,1.3492272607620377,1,0,1,0,4,80,8.32,1,1,0
12010023002,1,13.428571428571429,11.36913113905996,0.846637425249146,1,0,1,0,4,288,40.68,1,1,0
14632030001,1,2.4285714285714284,5.0849919230164815,2.0938202035950217,1,0,1,0,8,96,39.28,1,1,0
14110010001,1,1.8571428571428572,2.434865792722759,1.31108158069687,1,0,1,0,2,20,5.22,1,1,0
14243007001,1,1.3333333333333333,2.726414006223804,2.044810504667853,1,0,1,0,2,48,22.12,1,1,0
14023257001,1,2.047619047619047,2.39741924736143,1.1708326556881403,1,0,1,0,4,56,10.8,1,1,0
11032024001,1,4.0,6.0332412515993425,1.5083103128998356,1,0,1,0,2,48,22.06,1,1,0
14600007001,1,2.3333333333333335,3.877284272958758,1.6616932598394678,1,0,1,0,6,96,64.19999999999999,1,1,0
14220132001,1,2.1904761904761907,4.23814874230539,1.9348070345307216,1,0,1,0,18,270,32.22,1,1,0
14620903001,1,1.8095238095238095,2.040074695177792,1.1274096999666745,1,0,1,0,4,48,56.6,1,1,0
14311113001,1,1.619047619047619,3.4274799850063378,2.1169729319156794,1,0,1,0,2,40,16.96,1,1,0
14200090001,1,1.380952380952381,1.8021151593666391,1.3049799429896354,1,0,1,0,4,96,13.376,1,1,0
12100013001,1,3.7142857142857144,2.704493615131253,0.7281328963814911,1,0,1,0,2,96,18.7,1,1,0
14601047001,1,2.3333333333333335,2.033060090930254,0.8713114675415373,1,0,1,0,4,48,28.68,1,1,0
14120054001,1,3.8095238095238098,3.249908423618235,0.8531009611997867,1,0,1,0,2,32,8.32,1,1,0
14104102001,1,2.142857142857143,3.320929301953209,1.5497670075781642,1,0,1,0,2,24,6.0,1,1,0
12122034001,1,2.0952380952380953,2.364418784918651,1.1284726018929925,1,0,1,0,6,72,7.74,1,1,0
14200133001,1,1.2857142857142858,1.1892374507581378,0.9249624617007738,1,0,1,0,2,24,7.4,1,1,0
14244929001,1,2.619047619047619,3.680709041423819,1.4053616339981854,1,0,1,0,6,72,34.8,1,1,0
14226007001,1,3.238095238095238,3.433726283569526,1.060415469925883,1,0,1,0,1,30,5.95,1,1,0
14110163001,1,2.3333333333333335,2.456284456925405,1.0526933386823163,1,0,1,0,2,24,7.42,1,1,0
14020949001,1,1.4761904761904765,3.0922329734198164,2.0947384658650368,1,0,1,0,2,12,4.84,1,1,0
14242083001,1,1.238095238095238,1.7861904127153383,1.442692256423927,1,0,1,0,4,40,7.64,1,1,0
14361137001,1,1.0952380952380951,1.4108423691100964,1.288160423970088,1,0,1,0,2,24,7.596,1,1,0
12034075001,1,6.142857142857143,3.850788416489724,0.6268725329169317,1,0,1,0,1,36,4.26,1,1,0
14302005001,1,2.142857142857143,2.2866069685390684,1.0670832519848987,1,0,1,0,1,16,7.41,1,1,0
14002003001,1,2.761904761904762,3.2848860239704196,1.189355284541014,1,0,1,0,2,24,7.04,1,1,0
14121075001,1,2.380952380952381,2.39741924736143,1.006916083891801,1,0,1,0,4,48,15.4,1,1,0
14620051001,1,1.761904761904762,2.165750722146062,1.2292098693261433,1,0,1,0,2,48,45.4,1,1,0
14104060001,1,2.1904761904761907,1.9651729597938097,0.8971441772971739,1,0,1,0,4,48,8.52,1,1,0
14523031001,1,1.8095238095238095,2.786019519297157,1.539642365927376,1,0,1,0,4,48,25.584,1,1,0
31502034001,1,1.8095238095238095,2.5023798196726177,1.3828941108717097,1,0,1,0,3,90,45.63,1,1,0
11073902002,1,1.761904761904762,2.1190743711526956,1.2027178863299084,1,0,1,0,4,48,12.52,1,1,0
14340006001,1,2.2857142857142856,2.0770858707058104,0.908725068433792,1,0,1,0,8,96,65.44,1,1,0
14506150001,1,1.8571428571428572,1.8516401995451028,0.9970370305242862,1,0,1,0,1,12,16.35,1,1,0
14520066001,1,2.4761904761904763,2.749891772762114,1.1105332159231611,1,0,1,0,2,192,12.68,1,1,0
11100015001,1,0.9523809523809524,1.3592715135759477,1.4272350892547452,1,0,1,0,2,8,36.24,1,1,0
14315003001,1,2.4761904761904763,2.3370718349902644,0.9438174718229914,1,0,1,0,4,48,9.0,1,1,0
11041027001,1,1.7142857142857142,1.4192553379451187,0.8278989471346526,1,0,1,0,3,72,24.0,1,1,0
14700029001,1,1.4761904761904765,2.7498917727621137,1.8628299105807864,1,0,1,0,3,36,15.54,1,1,0
11041019001,1,1.1904761904761905,2.2498677209793385,1.8898888856226443,1,0,1,0,9,90,14.4,1,1,0
14010048001,1,1.380952380952381,1.774153050787628,1.2847315195358686,1,0,1,0,2,24,4.44,1,1,0
14223176001,1,2.857142857142857,3.3806170189140663,1.1832159566199232,1,0,1,0,8,96,24.96,1,1,0
14830048001,1,3.7142857142857144,4.124837659143171,1.1105332159231611,1,0,1,0,12,288,45.36,1,1,0
14111037001,1,4.9523809523809526,8.58181909898007,1.7328673180632832,1,0,1,0,1,24,5.62,1,1,0
31567052001,1,2.4761904761904763,2.9089353313376978,1.1747623453479163,1,0,1,0,4,48,24.28,1,1,0
14522051001,1,5.904761904761905,3.659299959073619,0.619720154359242,1,0,1,0,2,192,10.2,1,1,0
14303933001,1,2.5714285714285716,1.9123657749350296,0.7436978013636226,1,0,1,0,2,24,10.36,1,1,0
14200018001,1,2.1904761904761907,2.6761735298565306,1.2217313940649377,1,0,1,0,8,80,19.36,1,1,0
14312999001,1,4.238095238095238,3.9737232151316464,0.9376200844692648,1,0,1,0,4,96,41.24,1,1,0
14223018001,1,3.4761904761904763,3.3707424644883153,0.9696656404692412,1,0,1,0,2,48,9.92,1,1,0
14243061001,1,2.4761904761904763,2.462093572938438,0.9943070198405228,1,0,1,0,8,96,16.48,1,1,0
14001118001,1,3.7142857142857144,9.508642685172562,2.5600191844695357,1,0,1,0,2,80,12.04,1,1,0
12002023001,1,2.9047619047619047,3.9862860146352,1.3723279722514623,1,0,1,0,2,24,21.4,1,1,0
14011023001,1,2.5238095238095237,3.0922329734198173,1.2252243856946443,1,0,1,0,2,24,3.12,1,1,0
14522049001,1,6.380952380952381,8.731988264285462,1.3684459220148857,1,0,1,0,2,192,10.78,1,1,0
14311231001,1,2.7142857142857144,3.318777744032539,1.222707589906725,1,0,1,0,2,36,16.72,1,1,0
12122020001,1,11.238095238095235,12.107455397005442,1.0773583192250606,1,0,1,0,2,96,10.4,1,1,0
14520067001,1,7.238095238095238,5.233591137113807,0.7230619334170392,1,0,1,0,2,192,9.68,1,1,0
14600011001,1,2.6666666666666665,2.496664441476534,0.9362491655537004,1,0,1,0,6,144,51.54,1,1,0
14350009001,1,2.4285714285714284,3.3402309586528376,1.3753892182688157,1,0,1,0,1,18,9.07,1,1,0
14520068001,1,20.38095238095238,11.306972143222918,0.5547813434758909,1,0,1,0,2,192,13.36,1,1,0
14361128001,1,2.6666666666666665,3.877284272958759,1.4539816023595349,1,0,1,0,2,24,12.98,1,1,0
12102152001,1,2.4285714285714284,2.270934357735348,0.9350906178910258,1,0,1,0,4,48,18.92,1,1,0
14361907001,1,2.047619047619047,3.073697943458181,1.501108297967949,1,0,1,0,1,15,3.9,1,1,0
