pod_id,item_id,qty,order_id,processed_time,task_type
293,2,3,1408,17010,1
271,47,10,1400,17014,1
400,12,8,1390,17017,1
400,-1,-1,-999,17017,2
399,20,8,1258,17029,1
399,9,9,1350,17029,1
403,78,7,1346,17034,1
248,121,3,1362,17039,1
248,-1,-1,-999,17039,2
374,90,6,1380,17042,1
374,7,8,1380,17042,1
23,339,2,1107,17062,1
23,162,4,1181,17062,1
90,370,5,1337,17064,1
308,85,6,1398,17082,1
308,-1,-1,-999,17082,2
222,5,10,1358,17091,1
222,9,10,1358,17091,1
286,7,5,1258,17104,1
286,92,12,1350,17104,1
129,3,4,1358,17104,1
8,1,7,1410,17119,1
232,92,4,1357,17139,1
341,41,10,1391,17144,1
341,23,6,1391,17144,1
317,17,1,1401,17151,1
317,7,4,1403,17151,1
247,9,2,1391,17169,1
247,28,7,1405,17169,1
106,61,10,1325,17178,1
124,12,3,1390,17182,1
124,11,8,1406,17182,1
124,-1,-1,-999,17182,2
392,43,6,1405,17187,1
288,80,2,1181,17191,1
330,71,4,1263,17196,1
330,-1,-1,-999,17197,2
32,168,11,1318,17200,1
51,12,6,1391,17204,1
51,-1,-1,-999,17205,2
289,174,5,1418,17212,1
138,0,9,1416,17222,1
117,189,4,1358,17234,1
117,22,7,1396,17234,1
165,489,8,1373,17237,1
387,33,8,1417,17245,1
388,83,5,1399,17252,1
325,74,7,1415,17264,1
257,99,8,1318,17269,1
331,489,7,1242,17272,1
16,47,4,1411,17282,1
64,37,10,1415,17291,1
1,5,8,1414,17304,1
112,84,5,1422,17307,1
128,131,8,1427,17330,1
280,23,12,1422,17343,1
280,1,2,1422,17343,1
283,104,4,1402,17354,1
375,7,11,1419,17363,1
375,42,2,1419,17363,1
170,153,6,1347,17369,1
391,336,5,1391,17370,1
384,17,1,1097,17376,1
316,54,3,1097,17387,1
355,312,7,1427,17393,1
355,16,4,1427,17393,1
287,28,8,1433,17393,1
144,150,4,1419,17406,1
144,-1,-1,-999,17406,2
162,117,8,1432,17416,1
200,447,10,1394,17429,1
200,57,7,1394,17429,1
416,11,4,1425,17441,1
390,207,4,1407,17450,1
386,272,8,1394,17452,1
351,28,6,1436,17452,1
351,22,4,1436,17452,1
142,43,4,1442,17465,1
21,88,4,1394,17465,1
160,60,10,1375,17477,1
160,-1,-1,-999,17478,2
344,93,5,1443,17481,1
4,222,8,1407,17500,1
103,150,7,1395,17501,1
369,199,6,1394,17501,1
369,5,8,1394,17501,1
103,-1,-1,-999,17501,2
134,109,6,1273,17518,1
217,165,2,1375,17527,1
217,7,8,1439,17527,1
7,68,4,1273,17531,1
13,4,6,1431,17549,1
13,-1,-1,-999,17549,2
150,42,11,1404,17551,1
150,125,7,1404,17551,1
150,165,2,1404,17551,1
140,154,12,1375,17558,1
213,39,8,1452,17580,1
213,493,6,1445,17580,1
164,3,8,1404,17591,1
164,463,8,1446,17591,1
192,362,6,1430,17598,1
208,11,10,1420,17598,1
208,38,10,1420,17598,1
400,2,7,1375,17614,1
293,61,10,1445,17625,1
397,88,5,1446,17629,1
397,88,10,1404,17629,1
418,94,6,1445,17644,1
93,120,10,1297,17645,1
115,3,11,1420,17645,1
115,47,4,1420,17645,1
115,1,4,1450,17645,1
313,12,4,1447,17669,1
313,125,12,1434,17669,1
313,-1,-1,-999,17669,2
15,110,9,1412,17670,1
155,193,12,1307,17673,1
270,282,6,1437,17681,1
356,2,1,1459,17682,1
137,24,1,1437,17688,1
130,375,2,1459,17691,1
352,30,6,1420,17701,1
352,2,6,1412,17701,1
149,48,4,1307,17709,1
149,49,10,1461,17709,1
153,332,8,1459,17716,1
153,2,1,1459,17716,1
111,7,5,1420,17735,1
111,25,8,1369,17735,1
259,48,8,1449,17738,1
22,103,12,1434,17754,1
22,13,6,1467,17754,1
403,78,10,1369,17762,1
193,29,7,1464,17763,1
193,18,2,1464,17763,1
261,399,8,1420,17784,1
382,156,6,1393,17785,1
218,8,3,1464,17787,1
218,228,6,1464,17787,1
165,171,10,1404,17788,1
102,207,2,1438,17795,1
190,117,8,1475,17816,1
190,8,8,1471,17816,1
17,149,6,1438,17833,1
20,165,8,1307,17836,1
399,3,9,1463,17840,1
399,23,12,1463,17840,1
316,159,2,1454,17842,1
282,2,8,1471,17856,1
299,6,6,1447,17858,1
299,-1,-1,-999,17858,2
384,34,8,1465,17866,1
170,54,2,1404,17866,1
224,203,4,1307,17874,1
224,434,3,1307,17874,1
386,25,3,1479,17880,1
235,87,4,1446,17880,1
24,152,1,1376,17890,1
216,5,12,1468,17898,1
216,32,8,1468,17898,1
304,191,10,1428,17907,1
207,70,7,1423,17918,1
319,60,6,1439,17934,1
319,-1,-1,-999,17934,2
116,25,6,1462,17937,1
116,28,9,1468,17937,1
36,191,10,1383,17956,1
285,110,8,1485,17959,1
128,381,5,1420,17975,1
158,4,3,1477,17976,1
158,-1,-1,-999,17976,2
326,46,4,1488,17976,1
390,40,11,1483,17978,1
333,419,3,1369,17986,1
389,21,2,1482,17987,1
138,33,8,1480,18003,1
138,0,2,1480,18003,1
290,288,6,1495,18005,1
40,33,4,1388,18025,1
40,234,4,1388,18025,1
232,131,10,1499,18026,1
145,107,8,1491,18027,1
388,17,1,1494,18033,1
330,71,12,1260,18036,1
330,-1,-1,-999,18036,2
50,296,5,1388,18041,1
175,4,2,1431,18041,1
175,-1,-1,-999,18042,2
161,8,5,1491,18072,1
143,0,6,1469,18080,1
373,175,2,1385,18088,1
392,43,6,1490,18089,1
313,24,6,1426,18106,1
277,297,10,1409,18107,1
13,4,6,1506,18112,1
13,-1,-1,-999,18112,2
314,107,2,1426,18115,1
64,230,4,1490,18118,1
331,489,5,1469,18123,1
149,11,2,1502,18159,1
99,34,11,1508,18159,1
288,37,11,1455,18160,1
15,12,6,1504,18170,1
15,-1,-1,-999,18170,2
260,41,10,1478,18186,1
412,71,11,1487,18192,1
412,-1,-1,-999,18193,2
385,346,5,1478,18201,1
195,41,6,1487,18208,1
356,2,12,1457,18214,1
356,338,10,1457,18214,1
356,-1,-1,-999,18214,2
123,155,8,1387,18224,1
291,487,6,1451,18232,1
45,254,10,1444,18251,1
278,45,7,1496,18253,1
278,22,6,1496,18253,1
336,23,8,1505,18263,1
336,2,9,1505,18263,1
336,-1,-1,-999,18263,2
159,34,4,1444,18280,1
159,0,7,1444,18280,1
73,67,8,1441,18283,1
73,-1,-1,-999,18283,2
311,45,10,1451,18284,1
311,13,9,1451,18284,1
353,324,4,1481,18293,1
400,2,8,1451,18306,1
400,-1,-1,-999,18307,2
71,259,10,1441,18310,1
351,362,10,1503,18317,1
351,35,12,1503,18317,1
51,12,8,1489,18328,1
51,-1,-1,-999,18329,2
132,73,10,1518,18337,1
387,13,4,1470,18350,1
402,24,6,1500,18357,1
84,43,6,1505,18358,1
84,117,3,1503,18358,1
84,35,7,1516,18358,1
2,20,4,1509,18387,1
67,4,5,1510,18394,1
67,-1,-1,-999,18394,2
153,9,8,1470,18400,1
153,72,12,1470,18400,1
63,114,6,1513,18404,1
227,33,5,1444,18408,1
76,83,7,1518,18420,1
255,37,10,1513,18429,1
282,2,7,1526,18433,1
282,-1,-1,-999,18433,2
127,33,7,1505,18434,1
127,2,8,1522,18434,1
127,39,2,1522,18434,1
127,-1,-1,-999,18435,2
244,39,6,1306,18465,1
244,19,12,1306,18465,1
244,-1,-1,-999,18465,2
220,131,10,1505,18468,1
220,112,3,1503,18468,1
136,96,4,1429,18472,1
406,0,6,1503,18499,1
406,11,6,1522,18499,1
218,15,5,1306,18500,1
218,34,9,1528,18500,1
8,1,12,1507,18507,1
374,24,11,1533,18509,1
139,46,4,1510,18524,1
139,1,6,1525,18524,1
367,174,4,1457,18531,1
367,112,8,1501,18531,1
384,34,9,1507,18532,1
138,33,10,1534,18536,1
128,131,10,1306,18543,1
128,177,7,1528,18543,1
36,191,4,1515,18544,1
96,295,8,1534,18556,1
37,33,7,1538,18574,1
37,10,4,1538,18574,1
143,41,7,1536,18575,1
143,0,2,1493,18575,1
324,4,3,1528,18579,1
324,4,3,1448,18579,1
324,138,8,1448,18579,1
324,-1,-1,-999,18579,2
418,306,3,1524,18597,1
342,70,6,1493,18615,1
342,28,10,1493,18615,1
364,235,4,1505,18622,1
166,2,1,1493,18640,1
166,45,8,1456,18640,1
166,-1,-1,-999,18640,2
403,30,4,1511,18647,1
403,5,5,1511,18647,1
390,40,4,1542,18647,1
287,157,2,1501,18660,1
260,390,8,1507,18662,1
263,125,8,1456,18684,1
88,2,5,1306,18688,1
88,158,7,1448,18688,1
88,32,6,1250,18688,1
88,18,6,1532,18688,1
88,-1,-1,-999,18688,2
361,347,8,1541,18703,1
7,44,4,1543,18716,1
259,8,5,1530,18719,1
9,127,3,1424,18725,1
399,25,4,1528,18730,1
399,3,7,1532,18730,1
399,23,6,1548,18730,1
340,285,8,1456,18733,1
340,22,12,1537,18733,1
15,233,6,1530,18734,1
194,456,6,1550,18750,1
151,204,8,1536,18755,1
398,255,7,1448,18760,1
398,31,4,1548,18760,1
391,91,7,1493,18775,1
129,3,11,1559,18782,1
328,49,1,1306,18791,1
328,337,11,1250,18791,1
402,24,4,1559,18793,1
395,62,6,1507,18793,1
261,145,5,1306,18806,1
48,16,8,1492,18822,1
48,33,4,1492,18822,1
5,255,7,1473,18826,1
293,30,4,1562,18836,1
147,85,4,1470,18840,1
147,-1,-1,-999,18840,2
296,139,7,1492,18842,1
296,-1,-1,-999,18842,2
274,87,2,1448,18848,1
89,56,4,1492,18855,1
313,12,8,1561,18868,1
313,24,4,1561,18868,1
313,-1,-1,-999,18868,2
245,192,4,1492,18868,1
190,110,4,1555,18879,1
13,4,1,1448,18879,1
13,-1,-1,-999,18879,2
417,12,2,1561,18886,1
417,-1,-1,-999,18886,2
393,47,12,1558,18887,1
400,2,2,1493,18890,1
400,0,5,1545,18890,1
400,-1,-1,-999,18891,2
141,276,8,1523,18891,1
98,116,3,1440,18916,1
17,191,10,1453,18917,1
335,466,6,1553,18936,1
280,258,8,1453,18940,1
0,267,6,1535,18940,1
319,19,4,1535,18957,1
319,-1,-1,-999,18957,2
401,8,7,1453,18960,1
232,92,3,1444,18962,1
57,149,11,1544,18989,1
130,318,9,1556,18997,1
113,73,3,1535,19003,1
262,371,10,1563,19016,1
22,13,3,1523,19037,1
22,26,8,1554,19037,1
22,74,5,1554,19037,1
275,8,6,1563,19038,1
275,17,2,1549,19038,1
257,122,8,1578,19060,1
257,-1,-1,-999,19060,2
405,402,9,1514,19063,1
8,1,8,1514,19085,1
374,90,10,1570,19100,1
374,24,6,1570,19100,1
127,33,1,1568,19101,1
127,94,12,1552,19101,1
225,77,11,1486,19102,1
195,10,8,1571,19102,1
195,42,8,1571,19102,1
143,0,6,1576,19119,1
324,82,10,1584,19130,1
355,275,12,1498,19133,1
197,0,6,1568,19150,1
197,20,6,1552,19150,1
158,26,4,1571,19155,1
158,4,6,1529,19155,1
158,-1,-1,-999,19155,2
175,4,6,1529,19173,1
175,-1,-1,-999,19173,2
121,26,6,1576,19175,1
121,12,3,1576,19175,1
121,-1,-1,-999,19175,2
162,171,8,1572,19178,1
162,11,10,1572,19178,1
256,1,1,1576,19181,1
386,31,3,1572,19189,1
167,336,6,1572,19207,1
185,264,8,1556,19219,1
248,6,2,1539,19220,1
248,-1,-1,-999,19220,2
387,33,10,1588,19234,1
230,213,4,1573,19236,1
1,7,6,1586,19244,1
341,23,4,1578,19273,1
341,299,1,1570,19273,1
6,55,4,1512,19285,1
33,16,2,1577,19294,1
33,16,7,1472,19294,1
33,5,6,1472,19294,1
33,5,10,1577,19294,1
333,419,10,1566,19300,1
163,310,7,1547,19305,1
258,1,1,1547,19311,1
389,66,6,1556,19317,1
204,133,3,1523,19336,1
204,-1,-1,-999,19336,2
99,41,10,1577,19343,1
99,33,10,1577,19343,1
370,58,6,1557,19354,1
370,58,8,1378,19354,1
269,496,8,1474,19354,1
269,496,8,1397,19354,1
203,297,4,1551,19374,1
128,10,10,1598,19381,1
10,399,10,1588,19388,1
10,327,8,1472,19388,1
327,6,4,1397,19394,1
327,-1,-1,-999,19395,2
381,129,10,1378,19396,1
106,6,4,1512,19400,1
106,-1,-1,-999,19400,2
12,45,6,1397,19412,1
342,327,2,1472,19413,1
342,13,7,1590,19413,1
71,342,2,1566,19414,1
393,177,12,1597,19429,1
384,3,11,1596,19441,1
39,33,9,1590,19446,1
39,155,4,1590,19446,1
188,103,6,1378,19447,1
20,105,8,1603,19459,1
200,6,2,1592,19469,1
200,57,6,1592,19469,1
200,-1,-1,-999,19469,2
317,7,3,1603,19479,1
317,38,4,1603,19479,1
73,34,7,1602,19492,1
15,147,10,1597,19495,1
278,0,6,1592,19513,1
21,88,10,1531,19524,1
395,62,7,1604,19534,1
385,334,4,1540,19541,1
154,148,8,1497,19555,1
328,158,3,1564,19556,1
328,49,11,1617,19556,1
392,47,1,1616,19558,1
392,23,8,1616,19558,1
13,4,6,1497,19573,1
13,-1,-1,-999,19574,2
268,21,6,1540,19576,1
313,4,2,1497,19582,1
313,-1,-1,-999,19582,2
412,2,3,1564,19585,1
412,28,8,1606,19585,1
412,-1,-1,-999,19585,2
259,8,1,1618,19588,1
32,438,6,1588,19606,1
416,11,5,1624,19615,1
270,446,6,1590,19624,1
400,10,8,1622,19629,1
400,0,8,1622,19629,1
127,226,6,1605,19638,1
127,33,2,1605,19638,1
7,44,8,1601,19646,1
221,6,2,1592,19656,1
221,47,2,1616,19656,1
221,47,2,1621,19656,1
221,-1,-1,-999,19656,2
397,88,11,1600,19663,1
282,2,8,1601,19668,1
282,-1,-1,-999,19668,2
293,30,4,1615,19678,1
293,21,4,1625,19678,1
209,419,2,1590,19682,1
274,18,7,1622,19683,1
195,276,2,1466,19700,1
315,0,7,1600,19708,1
315,251,2,1600,19708,1
299,6,10,1622,19735,1
299,-1,-1,-999,19735,2
312,2,8,1466,19736,1
312,351,6,1466,19736,1
312,-1,-1,-999,19736,2
224,434,5,1633,19752,1
114,410,2,1579,19759,1
168,278,2,1466,19760,1
145,175,4,1619,19760,1
25,24,7,1605,19762,1
389,21,3,1609,19771,1
258,6,3,1592,19775,1
258,-1,-1,-999,19776,2
287,2,4,1609,19785,1
287,-1,-1,-999,19785,2
1,5,6,1609,19802,1
406,0,2,1630,19809,1
406,35,8,1521,19809,1
240,12,6,1605,19818,1
240,31,10,1637,19818,1
240,-1,-1,-999,19819,2
169,14,5,1638,19819,1
169,-1,-1,-999,19819,2
9,0,4,1629,19853,1
5,29,8,1614,19856,1
128,124,3,1599,19864,1
128,-1,-1,-999,19864,2
57,17,8,1637,19868,1
57,17,12,1631,19868,1
189,88,8,1521,19878,1
166,372,2,1616,19886,1
325,255,5,1642,19888,1
290,10,5,1637,19892,1
290,5,4,1632,19892,1
82,87,8,1626,19907,1
82,-1,-1,-999,19907,2
183,6,8,1632,19915,1
183,-1,-1,-999,19915,2
257,7,11,1640,19918,1
46,118,1,1592,19925,1
22,74,10,1634,19953,1
132,9,6,1643,19956,1
233,19,5,1649,19960,1
233,-1,-1,-999,19960,2
51,44,5,1626,19977,1
51,86,8,1650,19977,1
23,0,3,1574,20000,1
23,31,3,1574,20000,1
88,18,2,1634,20002,1
88,22,8,1634,20002,1
320,251,12,1613,20008,1
74,85,4,1637,20019,1
74,-1,-1,-999,20020,2
14,37,2,1458,20029,1
14,472,10,1458,20029,1
147,123,12,1613,20039,1
215,26,8,1645,20058,1
190,234,8,1647,20060,1
190,16,4,1458,20060,1
190,-1,-1,-999,20061,2
226,36,2,1569,20069,1
129,196,12,1582,20090,1
322,45,4,1569,20091,1
322,36,4,1569,20091,1
10,127,10,1656,20099,1
93,120,2,1582,20099,1
107,75,6,1484,20113,1
107,-1,-1,-999,20113,2
2,20,4,1651,20130,1
304,238,6,1607,20131,1
369,5,10,1657,20132,1
369,25,4,1653,20132,1
160,60,3,1607,20142,1
160,-1,-1,-999,20142,2
384,17,6,1612,20148,1
319,19,6,1667,20160,1
319,-1,-1,-999,20160,2
417,321,6,1612,20166,1
155,22,8,1668,20166,1
155,43,3,1668,20166,1
229,335,4,1663,20179,1
206,152,6,1580,20186,1
32,304,3,1663,20191,1
138,35,2,1670,20199,1
15,12,5,1667,20203,1
15,-1,-1,-999,20203,2
162,57,1,1580,20221,1
31,205,8,1665,20230,1
1,5,8,1628,20247,1
310,185,4,1667,20251,1
310,13,4,1636,20251,1
13,4,2,1665,20261,1
13,-1,-1,-999,20261,2
192,362,7,1628,20278,1
410,154,8,1594,20280,1
64,37,7,1679,20287,1
73,67,2,1659,20296,1
73,-1,-1,-999,20296,2
139,1,6,1648,20298,1
285,172,9,1675,20300,1
285,-1,-1,-999,20300,2
148,106,8,1646,20312,1
188,103,8,1673,20321,1
131,32,3,1646,20323,1
9,127,5,1435,20336,1
307,5,8,1591,20345,1
307,37,12,1591,20345,1
163,113,5,1636,20356,1
276,285,8,1591,20368,1
308,85,8,1585,20383,1
308,-1,-1,-999,20384,2
83,89,6,1591,20385,1
293,61,12,1669,20390,1
293,59,10,1669,20390,1
414,110,6,1585,20401,1
40,234,8,1682,20408,1
40,-1,-1,-999,20408,2
34,456,8,1660,20424,1
25,305,10,1669,20424,1
25,15,3,1669,20424,1
25,-1,-1,-999,20424,2
146,194,4,1382,20426,1
225,231,11,1686,20437,1
7,68,4,1585,20437,1
228,119,6,1159,20454,1
149,11,8,1690,20459,1
214,15,3,1669,20462,1
214,100,12,1671,20462,1
214,-1,-1,-999,20462,2
187,75,3,1692,20470,1
187,75,8,1685,20470,1
187,-1,-1,-999,20470,2
69,436,12,1460,20486,1
217,328,6,1159,20504,1
30,229,2,1683,20511,1
30,235,8,1694,20511,1
171,22,10,1669,20517,1
171,34,2,1669,20517,1
171,27,2,1671,20517,1
389,34,9,1695,20522,1
390,8,4,1683,20524,1
132,3,11,1698,20533,1
5,22,10,1595,20533,1
245,192,2,1683,20544,1
245,19,5,1694,20544,1
245,-1,-1,-999,20545,2
262,45,4,1683,20557,1
168,278,1,1696,20564,1
219,89,8,1595,20566,1
324,456,3,1660,20570,1
257,99,2,1700,20594,1
360,181,6,1623,20596,1
128,39,6,1703,20614,1
256,180,7,1608,20634,1
120,15,7,1680,20640,1
120,27,6,1706,20640,1
120,-1,-1,-999,20640,2
387,33,7,1678,20655,1
158,4,4,1669,20667,1
158,26,6,1680,20667,1
158,-1,-1,-999,20667,2
258,28,4,1707,20670,1
419,371,9,1705,20674,1
315,3,8,1610,20679,1
315,36,10,1610,20679,1
303,179,10,1678,20682,1
145,40,1,1669,20685,1
145,15,1,1680,20685,1
145,7,4,1680,20685,1
145,-1,-1,-999,20685,2
1,7,6,1708,20700,1
133,7,10,1610,20706,1
140,1,8,1702,20715,1
58,21,5,1711,20718,1
58,306,8,1589,20718,1
400,0,9,1662,20731,1
134,492,4,1671,20732,1
13,4,6,1708,20735,1
13,-1,-1,-999,20735,2
136,169,8,1639,20742,1
141,227,3,1678,20752,1
26,6,1,1435,20754,1
26,24,7,1589,20754,1
26,-1,-1,-999,20754,2
46,118,9,1662,20755,1
39,155,4,1687,20779,1
248,6,8,1688,20780,1
248,-1,-1,-999,20781,2
88,152,6,1610,20795,1
88,95,10,1701,20795,1
121,6,2,1435,20797,1
121,-1,-1,-999,20798,2
138,33,1,1708,20805,1
184,96,8,1655,20812,1
106,231,6,1712,20816,1
344,363,6,1727,20832,1
90,4,1,1708,20857,1
90,32,4,1716,20857,1
90,-1,-1,-999,20857,2
255,47,6,1721,20859,1
255,96,2,1560,20859,1
327,6,6,1691,20864,1
327,-1,-1,-999,20864,2
0,38,7,1710,20877,1
229,106,8,1623,20880,1
229,-1,-1,-999,20880,2
313,13,8,1729,20899,1
313,486,6,1729,20899,1
396,400,7,1608,20905,1
65,303,7,1627,20906,1
259,8,2,1731,20915,1
198,125,9,1693,20924,1
31,99,12,1720,20925,1
200,6,8,1666,20946,1
200,-1,-1,-999,20947,2
7,65,6,1623,20949,1
7,-1,-1,-999,20950,2
131,32,8,1731,20951,1
131,10,6,1731,20951,1
277,58,8,1641,20952,1
277,28,2,1641,20952,1
29,202,6,1610,20967,1
3,69,4,1703,20980,1
266,16,7,1741,20988,1
137,24,3,1741,20999,1
323,0,2,1715,20999,1
137,-1,-1,-999,20999,2
142,93,6,1710,21022,1
175,4,6,1740,21034,1
175,-1,-1,-999,21035,2
47,28,3,1641,21037,1
47,342,2,1641,21037,1
288,37,8,1699,21040,1
67,4,4,1740,21070,1
67,-1,-1,-999,21070,2
10,127,4,1720,21078,1
9,127,7,1699,21079,1
292,109,6,1735,21087,1
292,8,11,1732,21087,1
32,267,8,1746,21092,1
324,4,4,1710,21111,1
324,-1,-1,-999,21111,2
282,2,10,1735,21114,1
282,-1,-1,-999,21114,2
362,128,4,1575,21139,1
362,-1,-1,-999,21140,2
114,135,10,1672,21140,1
388,41,8,1743,21147,1
337,53,4,1718,21164,1
337,-1,-1,-999,21164,2
123,155,9,1748,21165,1
398,135,2,1661,21174,1
317,412,8,1575,21175,1
317,7,6,1575,21175,1
258,6,4,1674,21190,1
258,1,7,1674,21190,1
258,-1,-1,-999,21190,2
119,14,8,1704,21196,1
119,-1,-1,-999,21196,2
74,85,10,1575,21202,1
74,-1,-1,-999,21202,2
158,4,6,1674,21207,1
158,-1,-1,-999,21208,2
147,85,8,1704,21218,1
147,-1,-1,-999,21218,2
330,4,3,1674,21221,1
330,-1,-1,-999,21221,2
136,96,7,1583,21222,1
112,84,8,1755,21227,1
112,-1,-1,-999,21227,2
169,81,9,1697,21266,1
169,-1,-1,-999,21267,2
338,40,2,1704,21269,1
338,48,10,1527,21269,1
338,41,8,1527,21269,1
118,0,10,1759,21277,1
118,167,4,1759,21277,1
70,31,11,1722,21304,1
70,8,4,1722,21304,1
219,13,2,1611,21327,1
219,187,10,1760,21327,1
219,43,5,1760,21327,1
54,138,8,1733,21340,1
54,7,6,1733,21340,1
144,206,8,1658,21362,1
384,468,4,1770,21376,1
56,5,10,1726,21379,1
56,291,11,1726,21379,1
249,36,6,1611,21380,1
249,7,10,1760,21380,1
331,83,8,1722,21385,1
4,36,2,1611,21404,1
4,397,7,1760,21404,1
75,35,8,1754,21410,1
75,1,4,1754,21410,1
397,143,6,1658,21424,1
392,104,9,1726,21435,1
416,246,1,1775,21466,1
416,11,10,1775,21466,1
159,0,2,1760,21479,1
159,9,6,1761,21479,1
46,247,6,1759,21481,1
46,463,8,1773,21481,1
289,45,4,1722,21482,1
163,55,11,1736,21495,1
203,448,5,1736,21510,1
0,27,5,1684,21511,1
26,6,4,1704,21520,1
26,14,7,1527,21520,1
26,-1,-1,-999,21520,2
415,153,7,1684,21531,1
135,32,4,1757,21535,1
135,3,5,1757,21535,1
103,150,2,1736,21544,1
103,-1,-1,-999,21544,2
238,140,9,1527,21544,1
238,-1,-1,-999,21544,2
299,6,9,1749,21548,1
299,-1,-1,-999,21549,2
354,15,4,1738,21557,1
354,-1,-1,-999,21557,2
325,255,6,1767,21560,1
130,97,1,1674,21584,1
130,395,4,1749,21584,1
401,455,5,1611,21585,1
13,11,8,1782,21593,1
385,289,7,1527,21599,1
390,40,4,1786,21606,1
400,0,3,1781,21615,1
400,0,9,1783,21615,1
184,96,5,1611,21616,1
137,24,8,1772,21639,1
137,-1,-1,-999,21639,2
418,215,12,1793,21648,1
323,0,3,1788,21664,1
376,4,4,1704,21668,1
376,76,7,1739,21668,1
376,-1,-1,-999,21668,2
83,89,5,1791,21680,1
391,91,5,1790,21683,1
391,-1,-1,-999,21683,2
364,40,5,1739,21701,1
364,9,8,1771,21701,1
145,15,4,1754,21708,1
145,-1,-1,-999,21708,2
412,14,9,1713,21726,1
412,-1,-1,-999,21726,2
6,42,8,1774,21729,1
23,323,6,1776,21743,1
388,17,12,1796,21744,1
76,83,6,1779,21762,1
322,45,4,1798,21763,1
25,15,8,1713,21765,1
25,-1,-1,-999,21766,2
217,165,3,1797,21774,1
255,96,3,1732,21776,1
273,137,7,1796,21793,1
273,1,5,1796,21793,1
275,8,2,1803,21796,1
275,17,7,1803,21796,1
373,175,7,1737,21807,1
201,55,8,1796,21815,1
384,3,4,1742,21824,1
240,348,5,1742,21856,1
240,420,7,1742,21856,1
258,1,9,1815,21866,1
22,26,2,1771,21878,1
387,13,4,1801,21883,1
194,450,8,1723,21889,1
219,3,6,1802,21892,1
219,202,5,1802,21892,1
161,111,3,1809,21903,1
248,6,10,1795,21908,1
248,-1,-1,-999,21908,2
259,48,5,1808,21914,1
259,48,7,1801,21914,1
278,0,8,1800,21930,1
128,10,8,1817,21951,1
143,483,6,1709,21955,1
200,6,10,1799,21957,1
200,-1,-1,-999,21957,2
406,0,6,1762,21958,1
357,6,2,1799,21966,1
357,-1,-1,-999,21966,2
156,186,3,1689,21975,1
386,31,8,1762,21981,1
327,6,8,1800,21988,1
327,-1,-1,-999,21988,2
166,45,6,1765,22011,1
166,2,12,1765,22011,1
166,-1,-1,-999,22011,2
15,33,6,1780,22017,1
15,62,8,1762,22017,1
289,174,3,1765,22021,1
68,13,10,1810,22022,1
68,17,8,1810,22022,1
326,0,10,1789,22046,1
326,46,1,1789,22046,1
395,62,6,1810,22048,1
17,264,7,1813,22058,1
243,134,6,1681,22066,1
243,42,1,1681,22066,1
263,42,8,1724,22079,1
3,69,4,1789,22080,1
389,25,8,1822,22097,1
83,89,8,1809,22114,1
225,51,9,1768,22118,1
52,431,1,1787,22120,1
52,2,10,1794,22120,1
52,18,8,1794,22120,1
52,-1,-1,-999,22120,2
186,124,11,1654,22126,1
186,-1,-1,-999,22126,2
139,46,10,1837,22132,1
73,43,3,1787,22149,1
73,67,8,1787,22149,1
73,-1,-1,-999,22149,2
264,353,7,1787,22169,1
169,81,9,1654,22177,1
169,-1,-1,-999,22177,2
290,163,7,1664,22189,1
292,43,8,1826,22191,1
159,0,1,1664,22213,1
159,9,8,1836,22213,1
6,42,8,1839,22217,1
38,396,10,1620,22218,1
121,8,11,1827,22226,1
121,6,9,1827,22226,1
121,-1,-1,-999,22226,2
400,12,3,1839,22228,1
400,-1,-1,-999,22228,2
29,354,4,1620,22231,1
204,133,4,1822,22240,1
204,-1,-1,-999,22240,2
222,408,5,1664,22251,1
222,5,10,1804,22251,1
175,264,12,1620,22263,1
26,14,9,1814,22265,1
26,-1,-1,-999,22265,2
399,114,6,1724,22269,1
399,23,12,1833,22269,1
394,90,6,1833,22287,1
152,38,4,1664,22287,1
152,25,10,1835,22287,1
11,25,6,1840,22313,1
385,9,10,1851,22314,1
96,5,4,1845,22328,1
282,2,5,1831,22331,1
282,-1,-1,-999,22331,2
98,116,9,1850,22341,1
388,49,12,1854,22351,1
293,61,3,1853,22368,1
190,110,6,1843,22378,1
147,77,2,1806,22386,1
79,98,7,1856,22392,1
287,2,3,1852,22394,1
287,-1,-1,-999,22394,2
268,21,10,1829,22399,1
1,5,7,1853,22419,1
323,439,12,1856,22423,1
402,82,8,1829,22442,1
74,85,6,1787,22449,1
74,-1,-1,-999,22449,2
132,9,8,1825,22453,1
46,140,4,1856,22466,1
46,-1,-1,-999,22466,2
195,10,4,1844,22478,1
195,42,8,1844,22478,1
321,488,3,1852,22480,1
7,44,4,1860,22486,1
275,0,6,1825,22504,1
160,143,5,1664,22505,1
50,2,6,1844,22507,1
50,36,5,1818,22507,1
50,-1,-1,-999,22507,2
220,65,6,1758,22511,1
220,-1,-1,-999,22511,2
137,12,4,1844,22520,1
137,-1,-1,-999,22520,2
180,77,4,1818,22533,1
331,83,4,1867,22549,1
396,117,8,1834,22556,1
256,148,12,1635,22562,1
375,178,6,1752,22574,1
258,6,4,1635,22575,1
258,-1,-1,-999,22575,2
278,0,11,1869,22580,1
161,5,2,1868,22588,1
16,117,6,1820,22591,1
264,262,3,1785,22592,1
288,377,2,1871,22601,1
