item_code,box_volume,item_volume,number_of_item_in_a_box,slot_type,slot_volume,max_box_in_slot,max_item_in_slot
14621044001,15400.0,1283.3,12.0,3,30000,1,12.0
14621045001,20800.0,1733.3,12.0,3,30000,1,12.0
14621048001,33660.0,2805.0,12.0,3,30000,0,0.0
14621051001,7040.0,586.7,12.0,3,30000,4,48.0
14621058001,17010.0,1417.5,12.0,3,30000,1,12.0
14621062001,16632.0,1386.0,12.0,3,30000,1,12.0
14621065001,17052.0,1421.0,12.0,3,30000,1,12.0
14621069001,14036.0,1169.7,12.0,3,30000,2,24.0
14621070001,15200.0,1266.7,12.0,3,30000,1,12.0
14621078001,9025.0,752.1,12.0,3,30000,3,36.0
14621095001,19712.0,1642.7,12.0,3,30000,1,12.0
14621107001,17010.0,1417.5,12.0,3,30000,1,12.0
14630016001,11880.0,990.0,12.0,3,30000,2,24.0
14630022001,18400.0,1533.3,12.0,3,30000,1,12.0
14630027001,11484.0,957.0,12.0,3,30000,2,24.0
14630034001,11880.0,990.0,12.0,3,30000,2,24.0
14630050001,7590.0,632.5,12.0,3,30000,3,36.0
14630056001,20748.0,864.5,24.0,3,30000,1,24.0
14631013001,7750.0,645.8,12.0,3,30000,3,36.0
14631014001,4114.0,342.8,12.0,3,30000,7,84.0
14631018001,21060.0,438.8,48.0,3,30000,1,48.0
14631022001,3927.0,327.3,12.0,3,30000,7,84.0
14631023001,7920.0,660.0,12.0,3,30000,3,36.0
14631028001,13068.0,1089.0,12.0,3,30000,2,24.0
14631037001,12012.0,1001.0,12.0,3,30000,2,24.0
14631040001,7750.0,645.8,12.0,3,30000,3,36.0
14631042001,3315.0,276.3,12.0,3,30000,9,108.0
14631043001,16038.0,668.3,24.0,3,30000,1,24.0
14631047001,16038.0,668.3,24.0,3,30000,1,24.0
14631054001,7920.0,660.0,12.0,3,30000,3,36.0
14631055001,8970.0,747.5,12.0,3,30000,3,36.0
14631064001,8624.0,718.7,12.0,3,30000,3,36.0
14631082001,7020.0,585.0,12.0,3,30000,4,48.0
14631100001,9570.0,797.5,12.0,3,30000,3,36.0
14631914001,9672.0,806.0,12.0,3,30000,3,36.0
14631925001,4104.0,684.0,6.0,3,30000,7,42.0
14631929001,12012.0,1001.0,12.0,3,30000,2,24.0
14631944001,8184.0,682.0,12.0,3,30000,3,36.0
14631948001,8624.0,718.7,12.0,3,30000,3,36.0
14631949001,8624.0,718.7,12.0,3,30000,3,36.0
14632002001,16254.0,677.3,24.0,3,30000,1,24.0
14632005001,17325.0,1443.8,12.0,3,30000,1,12.0
14632007001,9900.0,825.0,12.0,3,30000,3,36.0
14632009001,8840.0,736.7,12.0,3,30000,3,36.0
14632014001,4620.0,462.0,10.0,3,30000,6,60.0
14632019001,6786.0,678.6,10.0,3,30000,4,40.0
14632022001,14850.0,1237.5,12.0,3,30000,2,24.0
14632024001,11440.0,953.3,12.0,3,30000,2,24.0
14632030001,8398.0,699.8,12.0,3,30000,3,36.0
14632041001,9269.0,772.4,12.0,3,30000,3,36.0
14632044001,17600.0,1466.7,12.0,3,30000,1,12.0
14632058001,23520.0,2613.3,9.0,3,30000,1,9.0
14632059001,4104.0,684.0,6.0,3,30000,7,42.0
14632067001,4693.0,782.2,6.0,3,30000,6,36.0
14632071001,4104.0,684.0,6.0,3,30000,7,42.0
14632080001,12495.0,1041.3,12.0,3,30000,2,24.0
14632094001,9936.0,828.0,12.0,3,30000,3,36.0
14632103001,7750.0,645.8,12.0,3,30000,3,36.0
14632117001,11440.0,953.3,12.0,3,30000,2,24.0
14632155001,11232.0,936.0,12.0,3,30000,2,24.0
14632186001,7125.0,593.8,12.0,3,30000,4,48.0
14632194001,14976.0,1248.0,12.0,3,30000,2,24.0
14632215001,14976.0,1248.0,12.0,3,30000,2,24.0
14632223001,15200.0,1266.7,12.0,3,30000,1,12.0
14632246001,4750.0,395.8,12.0,3,30000,6,72.0
14632295001,4104.0,684.0,6.0,3,30000,7,42.0
14632349001,4693.0,782.2,6.0,3,30000,6,36.0
14632350001,4693.0,782.2,6.0,3,30000,6,36.0
14632352001,6417.0,534.8,12.0,3,30000,4,48.0
14632356001,1980.0,165.0,12.0,3,30000,15,180.0
14632385001,7680.0,640.0,12.0,3,30000,3,36.0
14632435001,8624.0,718.7,12.0,3,30000,3,36.0
14632449001,5054.0,842.3,6.0,3,30000,5,30.0
14632450001,5054.0,842.3,6.0,3,30000,5,30.0
14632482001,11934.0,994.5,12.0,3,30000,2,24.0
14633001001,14904.0,310.5,48.0,3,30000,2,96.0
14633002001,29232.0,5846.4,5.0,3,30000,1,5.0
14633021001,19264.0,1605.3,12.0,3,30000,1,12.0
14633031001,1980.0,165.0,12.0,3,30000,15,180.0
14633032001,1980.0,165.0,12.0,3,30000,15,180.0
14633036001,17484.0,728.5,24.0,3,30000,1,24.0
14633039001,8602.0,358.4,24.0,3,30000,3,72.0
14633043001,25200.0,350.0,72.0,3,30000,1,72.0
14633046001,6210.0,517.5,12.0,3,30000,4,48.0
14633055001,10500.0,437.5,24.0,3,30000,2,48.0
14633107001,6500.0,541.7,12.0,3,30000,4,48.0
14633108001,9000.0,750.0,12.0,3,30000,3,36.0
14633896001,11760.0,490.0,24.0,3,30000,2,48.0
14633897001,11760.0,490.0,24.0,3,30000,2,48.0
14633900001,15609.0,1300.8,12.0,3,30000,1,12.0
14633908001,17112.0,713.0,24.0,3,30000,1,24.0
14633934001,15232.0,211.6,72.0,3,30000,1,72.0
14633935001,15232.0,211.6,72.0,3,30000,1,72.0
14633936001,15232.0,211.6,72.0,3,30000,1,72.0
14633937001,15232.0,211.6,72.0,3,30000,1,72.0
14633938001,17484.0,728.5,24.0,3,30000,1,24.0
14634021001,1980.0,165.0,12.0,3,30000,15,180.0
14634023001,6480.0,540.0,12.0,3,30000,4,48.0
14634025001,5292.0,441.0,12.0,3,30000,5,60.0
14634027001,8671.0,722.6,12.0,3,30000,3,36.0
14634032001,8816.0,734.7,12.0,3,30000,3,36.0
14634033001,8816.0,734.7,12.0,3,30000,3,36.0
14634039001,6820.0,568.3,12.0,3,30000,4,48.0
14634047001,8320.0,693.3,12.0,3,30000,3,36.0
14700007001,10560.0,880.0,12.0,3,30000,2,24.0
14700008001,18848.0,1570.7,12.0,3,30000,1,12.0
14700026001,14508.0,1209.0,12.0,3,30000,2,24.0
14700029001,18848.0,1570.7,12.0,3,30000,1,12.0
14700031001,13650.0,1137.5,12.0,3,30000,2,24.0
14700035001,11704.0,975.3,12.0,3,30000,2,24.0
14700036001,21216.0,1768.0,12.0,3,30000,1,12.0
14700037001,13376.0,1114.7,12.0,3,30000,2,24.0
14700050001,19456.0,1621.3,12.0,3,30000,1,12.0
14700075001,19320.0,1610.0,12.0,3,30000,1,12.0
14700077001,24684.0,1234.2,20.0,3,30000,1,20.0
14700078001,13104.0,1092.0,12.0,3,30000,2,24.0
14701008002,16236.0,676.5,24.0,3,30000,1,24.0
14701012001,19456.0,1621.3,12.0,3,30000,1,12.0
14701013001,12857.0,1071.4,12.0,3,30000,2,24.0
14701022001,12584.0,1048.7,12.0,3,30000,2,24.0
14701026001,4576.0,762.7,6.0,3,30000,6,36.0
14701040001,18848.0,1570.7,12.0,3,30000,1,12.0
14701041001,18848.0,1570.7,12.0,3,30000,1,12.0
14701067001,5610.0,935.0,6.0,3,30000,5,30.0
14710003001,17784.0,2964.0,6.0,3,30000,1,6.0
14710004001,27965.0,2330.4,12.0,3,30000,1,12.0
14710006001,17784.0,2964.0,6.0,3,30000,1,6.0
14710007001,13376.0,2229.3,6.0,3,30000,2,12.0
14710017001,27166.0,2263.8,12.0,3,30000,1,12.0
14710038001,37835.0,3152.9,12.0,3,30000,0,0.0
14711001001,17784.0,1482.0,12.0,3,30000,1,12.0
14711008001,12768.0,1064.0,12.0,3,30000,2,24.0
14711014001,10692.0,891.0,12.0,3,30000,2,24.0
14720003001,14700.0,735.0,20.0,3,30000,2,40.0
14720022001,10332.0,516.6,20.0,3,30000,2,40.0
14720029001,12584.0,1048.7,12.0,3,30000,2,24.0
14720030001,13020.0,1085.0,12.0,3,30000,2,24.0
14721003001,26334.0,2194.5,12.0,3,30000,1,12.0
14721018001,2808.0,468.0,6.0,3,30000,10,60.0
14721019001,2808.0,468.0,6.0,3,30000,10,60.0
14721033001,13376.0,1114.7,12.0,3,30000,2,24.0
14721072001,14508.0,1209.0,12.0,3,30000,2,24.0
14721899001,21546.0,1795.5,12.0,3,30000,1,12.0
14721916001,6555.0,655.5,10.0,3,30000,4,40.0
14721943001,24123.0,1206.2,20.0,3,30000,1,20.0
14721944001,37030.0,1851.5,20.0,3,30000,0,0.0
14730001001,60800.0,3040.0,20.0,3,30000,0,0.0
14730008001,17914.0,1492.8,12.0,3,30000,1,12.0
14730010001,17914.0,1492.8,12.0,3,30000,1,12.0
14730015001,12236.0,2039.3,6.0,3,30000,2,12.0
14730016001,17914.0,1492.8,12.0,3,30000,1,12.0
14730041001,18772.0,1564.3,12.0,3,30000,1,12.0
14730898001,32508.0,1083.6,30.0,3,30000,0,0.0
14730900001,2000.0,83.3,24.0,3,30000,15,360.0
14730906001,24928.0,2077.3,12.0,3,30000,1,12.0
14731005001,45144.0,4514.4,10.0,3,30000,0,0.0
14731899001,19845.0,1653.8,12.0,3,30000,1,12.0
14731905001,15525.0,776.3,20.0,3,30000,1,20.0
14740003001,29070.0,2422.5,12.0,3,30000,1,12.0
14740006001,29640.0,2470.0,12.0,3,30000,1,12.0
14740013001,25752.0,1073.0,24.0,3,30000,1,24.0
14740016001,25974.0,2164.5,12.0,3,30000,1,12.0
14740017001,26936.0,2244.7,12.0,3,30000,1,12.0
14740018001,26936.0,2244.7,12.0,3,30000,1,12.0
14740024001,29070.0,2422.5,12.0,3,30000,1,12.0
14740035001,35475.0,2956.3,12.0,3,30000,0,0.0
14740036001,29450.0,2454.2,12.0,3,30000,1,12.0
14740037001,29640.0,2470.0,12.0,3,30000,1,12.0
14740038001,29070.0,2422.5,12.0,3,30000,1,12.0
14740050001,26936.0,2244.7,12.0,3,30000,1,12.0
14740057001,27930.0,2327.5,12.0,3,30000,1,12.0
14740061001,32480.0,2706.7,12.0,3,30000,0,0.0
14740074001,31080.0,2590.0,12.0,3,30000,0,0.0
14741003001,26936.0,2244.7,12.0,3,30000,1,12.0
14741008001,17168.0,1430.7,12.0,3,30000,1,12.0
14741009001,17168.0,1430.7,12.0,3,30000,1,12.0
14741010001,9240.0,770.0,12.0,3,30000,3,36.0
14741014001,22528.0,1877.3,12.0,3,30000,1,12.0
14741015001,14112.0,1176.0,12.0,3,30000,2,24.0
14741017001,22528.0,1877.3,12.0,3,30000,1,12.0
14741026001,13608.0,1134.0,12.0,3,30000,2,24.0
14741028001,22356.0,931.5,24.0,3,30000,1,24.0
14741039001,13338.0,1111.5,12.0,3,30000,2,24.0
14741040001,26973.0,2247.8,12.0,3,30000,1,12.0
14741049001,8505.0,708.8,12.0,3,30000,3,36.0
14741050001,4320.0,360.0,12.0,3,30000,6,72.0
14742016001,11880.0,495.0,24.0,3,30000,2,48.0
14742018001,13440.0,560.0,24.0,3,30000,2,48.0
14742022001,26936.0,2244.7,12.0,3,30000,1,12.0
14742048001,30240.0,1260.0,24.0,3,30000,0,0.0
14800004001,15624.0,1302.0,12.0,3,30000,1,12.0
14801002001,12096.0,504.0,24.0,3,30000,2,48.0
14801003001,11340.0,945.0,12.0,3,30000,2,24.0
14801012001,11016.0,918.0,12.0,3,30000,2,24.0
14801020001,11988.0,499.5,24.0,3,30000,2,48.0
14802001001,7480.0,299.2,25.0,3,30000,4,100.0
14802005001,11088.0,462.0,24.0,3,30000,2,48.0
14802010001,9269.0,772.4,12.0,3,30000,3,36.0
14802011001,12432.0,518.0,24.0,3,30000,2,48.0
14804001001,11480.0,478.3,24.0,3,30000,2,48.0
14804002001,16072.0,669.7,24.0,3,30000,1,24.0
14804004001,14924.0,621.8,24.0,3,30000,2,48.0
14804005001,11480.0,478.3,24.0,3,30000,2,48.0
14804007001,14924.0,621.8,24.0,3,30000,2,48.0
14804008001,12936.0,539.0,24.0,3,30000,2,48.0
14804009001,14924.0,621.8,24.0,3,30000,2,48.0
14804010001,12960.0,540.0,24.0,3,30000,2,48.0
14804012001,15288.0,7644.0,2.0,3,30000,1,2.0
14804013001,15652.0,7826.0,2.0,3,30000,1,2.0
14804014001,30800.0,7700.0,4.0,3,30000,0,0.0
14804015001,14924.0,621.8,24.0,3,30000,2,48.0
14804016001,13284.0,553.5,24.0,3,30000,2,48.0
14804999001,12936.0,539.0,24.0,3,30000,2,48.0
14805001001,14924.0,621.8,24.0,3,30000,2,48.0
14805002001,13776.0,574.0,24.0,3,30000,2,48.0
14805003001,14924.0,621.8,24.0,3,30000,2,48.0
14805004001,11480.0,478.3,24.0,3,30000,2,48.0
14805005001,14924.0,621.8,24.0,3,30000,2,48.0
14805006001,13284.0,553.5,24.0,3,30000,2,48.0
14805010001,13776.0,574.0,24.0,3,30000,2,48.0
14805012001,14391.0,599.6,24.0,3,30000,2,48.0
14805013001,31900.0,7975.0,4.0,3,30000,0,0.0
14805016001,13284.0,553.5,24.0,3,30000,2,48.0
14805017001,12628.0,526.2,24.0,3,30000,2,48.0
14805018001,13284.0,553.5,24.0,3,30000,2,48.0
14805019001,30800.0,7700.0,4.0,3,30000,0,0.0
14805023001,14112.0,588.0,24.0,3,30000,2,48.0
14805028001,15288.0,637.0,24.0,3,30000,1,24.0
14805056001,14924.0,621.8,24.0,3,30000,2,48.0
14805059001,14391.0,599.6,24.0,3,30000,2,48.0
14805063001,14924.0,621.8,24.0,3,30000,2,48.0
14805066001,14924.0,621.8,24.0,3,30000,2,48.0
14805899001,14391.0,599.6,24.0,3,30000,2,48.0
14805900001,14924.0,621.8,24.0,3,30000,2,48.0
14805902001,13079.0,545.0,24.0,3,30000,2,48.0
14810001001,16380.0,682.5,24.0,3,30000,1,24.0
14810002001,16380.0,682.5,24.0,3,30000,1,24.0
14810004001,16380.0,682.5,24.0,3,30000,1,24.0
14810005001,17955.0,748.1,24.0,3,30000,1,24.0
14810006001,16380.0,682.5,24.0,3,30000,1,24.0
14810012001,10584.0,441.0,24.0,3,30000,2,48.0
14810013001,10584.0,441.0,24.0,3,30000,2,48.0
14810016001,16380.0,682.5,24.0,3,30000,1,24.0
14810017001,9996.0,1249.5,8.0,3,30000,3,24.0
14810018001,17010.0,708.8,24.0,3,30000,1,24.0
14810022001,17496.0,729.0,24.0,3,30000,1,24.0
14810023001,9639.0,401.6,24.0,3,30000,3,72.0
14810025001,16380.0,682.5,24.0,3,30000,1,24.0
14810030001,18144.0,756.0,24.0,3,30000,1,24.0
14810031001,9856.0,1232.0,8.0,3,30000,3,24.0
14811004001,16399.0,683.3,24.0,3,30000,1,24.0
14811006001,17664.0,736.0,24.0,3,30000,1,24.0
14811007001,16399.0,2049.9,8.0,3,30000,1,8.0
14811008001,20000.0,833.3,24.0,3,30000,1,24.0
14820001001,9982.0,831.8,12.0,3,30000,3,36.0
14820004001,9570.0,797.5,12.0,3,30000,3,36.0
14820008001,17664.0,368.0,48.0,3,30000,1,48.0
14820009001,5880.0,490.0,12.0,3,30000,5,60.0
14820012001,21924.0,456.8,48.0,3,30000,1,48.0
14820013001,16200.0,337.5,48.0,3,30000,1,48.0
14820014001,23142.0,482.1,48.0,3,30000,1,48.0
14820015001,6696.0,279.0,24.0,3,30000,4,96.0
14820016001,6380.0,531.7,12.0,3,30000,4,48.0
14820017001,5880.0,490.0,12.0,3,30000,5,60.0
14820023001,9570.0,797.5,12.0,3,30000,3,36.0
14820028001,16399.0,341.6,48.0,3,30000,1,48.0
14820029001,9982.0,831.8,12.0,3,30000,3,36.0
14820031001,9548.0,795.7,12.0,3,30000,3,36.0
14820035001,10005.0,833.8,12.0,3,30000,2,24.0
14820045001,5880.0,1470.0,4.0,3,30000,5,20.0
14821001001,9570.0,797.5,12.0,3,30000,3,36.0
14821003001,16416.0,342.0,48.0,3,30000,1,48.0
14821006001,9982.0,831.8,12.0,3,30000,3,36.0
14821011001,9672.0,806.0,12.0,3,30000,3,36.0
14822008001,22308.0,464.8,48.0,3,30000,1,48.0
14822009001,18538.0,772.4,24.0,3,30000,1,24.0
14822010001,18538.0,772.4,24.0,3,30000,1,24.0
14822011001,6930.0,577.5,12.0,3,30000,4,48.0
14822014001,6144.0,512.0,12.0,3,30000,4,48.0
14822017001,10400.0,866.7,12.0,3,30000,2,24.0
14822018001,10400.0,866.7,12.0,3,30000,2,24.0
14822020001,9984.0,832.0,12.0,3,30000,3,36.0
14822021001,10725.0,893.8,12.0,3,30000,2,24.0
14822023001,9984.0,832.0,12.0,3,30000,3,36.0
14822024001,15488.0,774.4,20.0,3,30000,1,20.0
14822025001,15488.0,774.4,20.0,3,30000,1,20.0
14822026001,22360.0,745.3,30.0,3,30000,1,30.0
14822037001,9570.0,797.5,12.0,3,30000,3,36.0
14822038001,7680.0,640.0,12.0,3,30000,3,36.0
14822042001,17496.0,364.5,48.0,3,30000,1,48.0
14822044001,6930.0,577.5,12.0,3,30000,4,48.0
14822046001,8184.0,341.0,24.0,3,30000,3,72.0
14822049001,13260.0,1105.0,12.0,3,30000,2,24.0
14822050001,10416.0,868.0,12.0,3,30000,2,24.0
14822053001,8970.0,747.5,12.0,3,30000,3,36.0
14822062001,8970.0,747.5,12.0,3,30000,3,36.0
14822063001,17664.0,368.0,48.0,3,30000,1,48.0
14822095001,17640.0,882.0,20.0,3,30000,1,20.0
14822104001,3000.0,250.0,12.0,3,30000,10,120.0
14822112001,27216.0,567.0,48.0,3,30000,1,48.0
14822115001,7590.0,632.5,12.0,3,30000,3,36.0
14822116001,15180.0,632.5,24.0,3,30000,1,24.0
14822899001,19008.0,633.6,30.0,3,30000,1,30.0
14822906001,8448.0,704.0,12.0,3,30000,3,36.0
14822925001,10725.0,893.8,12.0,3,30000,2,24.0
14822926001,10725.0,893.8,12.0,3,30000,2,24.0
14822965001,5952.0,496.0,12.0,3,30000,5,60.0
14830001001,11088.0,462.0,24.0,3,30000,2,48.0
14830002001,6696.0,279.0,24.0,3,30000,4,96.0
14830005001,5544.0,231.0,24.0,3,30000,5,120.0
14830007001,9100.0,379.2,24.0,3,30000,3,72.0
14830009001,9100.0,379.2,24.0,3,30000,3,72.0
14830010001,16065.0,334.7,48.0,3,30000,1,48.0
14830011001,9720.0,405.0,24.0,3,30000,3,72.0
14830012001,9450.0,393.8,24.0,3,30000,3,72.0
14830013001,9450.0,393.8,24.0,3,30000,3,72.0
14830017001,9720.0,405.0,24.0,3,30000,3,72.0
14830018001,6624.0,276.0,24.0,3,30000,4,96.0
14830020001,8190.0,341.3,24.0,3,30000,3,72.0
14830026001,6696.0,279.0,24.0,3,30000,4,96.0
14830029001,8505.0,354.4,24.0,3,30000,3,72.0
14830037001,9450.0,393.8,24.0,3,30000,3,72.0
14830039001,9720.0,405.0,24.0,3,30000,3,72.0
14830043001,8424.0,351.0,24.0,3,30000,3,72.0
14830045001,9100.0,379.2,24.0,3,30000,3,72.0
14830048001,7440.0,310.0,24.0,3,30000,4,96.0
14830049001,8505.0,354.4,24.0,3,30000,3,72.0
14830063001,9450.0,393.8,24.0,3,30000,3,72.0
14830069001,6696.0,279.0,24.0,3,30000,4,96.0
14830072001,8424.0,351.0,24.0,3,30000,3,72.0
14830073001,8424.0,351.0,24.0,3,30000,3,72.0
14831002001,13248.0,276.0,48.0,3,30000,2,96.0
14831005001,13260.0,276.3,48.0,3,30000,2,96.0
14831007001,12512.0,260.7,48.0,3,30000,2,96.0
14831008001,7590.0,316.3,24.0,3,30000,3,72.0
14831009001,6624.0,276.0,24.0,3,30000,4,96.0
14831011001,12512.0,260.7,48.0,3,30000,2,96.0
14831013001,12512.0,260.7,48.0,3,30000,2,96.0
14831018001,6534.0,272.3,24.0,3,30000,4,96.0
14831020001,12512.0,260.7,48.0,3,30000,2,96.0
14831021001,6831.0,284.6,24.0,3,30000,4,96.0
14831022001,7590.0,316.3,24.0,3,30000,3,72.0
14831027001,7590.0,316.3,24.0,3,30000,3,72.0
14832003001,21528.0,448.5,48.0,3,30000,1,48.0
14832005001,10920.0,455.0,24.0,3,30000,2,48.0
14832008001,8184.0,341.0,24.0,3,30000,3,72.0
14832009001,10920.0,455.0,24.0,3,30000,2,48.0
14832012001,21560.0,449.2,48.0,3,30000,1,48.0
14832013001,11340.0,472.5,24.0,3,30000,2,48.0
14832018001,11340.0,472.5,24.0,3,30000,2,48.0
14832021001,11340.0,472.5,24.0,3,30000,2,48.0
14832024001,11040.0,920.0,12.0,3,30000,2,24.0
14832033001,11340.0,472.5,24.0,3,30000,2,48.0
14832037001,22360.0,745.3,30.0,3,30000,1,30.0
14832043001,22040.0,1836.7,12.0,3,30000,1,12.0
14832044001,2304.0,192.0,12.0,3,30000,13,156.0
14832052001,10920.0,455.0,24.0,3,30000,2,48.0
14832054001,10920.0,455.0,24.0,3,30000,2,48.0
14832056001,6336.0,264.0,24.0,3,30000,4,96.0
14832057001,6336.0,264.0,24.0,3,30000,4,96.0
14832909001,6624.0,276.0,24.0,3,30000,4,96.0
14832931001,7360.0,306.7,24.0,3,30000,4,96.0
14832948001,10920.0,1365.0,8.0,3,30000,2,16.0
14833001001,17024.0,1418.7,12.0,3,30000,1,12.0
14833002001,17024.0,1418.7,12.0,3,30000,1,12.0
14833003001,6696.0,279.0,24.0,3,30000,4,96.0
14833005001,9672.0,806.0,12.0,3,30000,3,36.0
14833009001,8190.0,341.3,24.0,3,30000,3,72.0
14833010001,9450.0,393.8,24.0,3,30000,3,72.0
14833011001,17496.0,364.5,48.0,3,30000,1,48.0
14833013001,21756.0,1813.0,12.0,3,30000,1,12.0
14833017001,8800.0,733.3,12.0,3,30000,3,36.0
14833018001,22533.0,1877.8,12.0,3,30000,1,12.0
14833020001,8184.0,341.0,24.0,3,30000,3,72.0
14833021001,18144.0,1512.0,12.0,3,30000,1,12.0
14833024001,8184.0,341.0,24.0,3,30000,3,72.0
14833033001,6090.0,507.5,12.0,3,30000,4,48.0
14833034001,10400.0,866.7,12.0,3,30000,2,24.0
14833035001,7440.0,310.0,24.0,3,30000,4,96.0
14833036001,9984.0,832.0,12.0,3,30000,3,36.0
14833037001,17472.0,1456.0,12.0,3,30000,1,12.0
14833040001,19404.0,1617.0,12.0,3,30000,1,12.0
14833042001,11904.0,248.0,48.0,3,30000,2,96.0
14833045001,13330.0,666.5,20.0,3,30000,2,40.0
14833049001,9450.0,393.8,24.0,3,30000,3,72.0
14833052001,6417.0,267.4,24.0,3,30000,4,96.0
14833056001,8019.0,334.1,24.0,3,30000,3,72.0
14833058001,10075.0,839.6,12.0,3,30000,2,24.0
14833059001,10400.0,866.7,12.0,3,30000,2,24.0
14833060001,6300.0,525.0,12.0,3,30000,4,48.0
14833063001,4896.0,408.0,12.0,3,30000,6,72.0
14833065001,5704.0,475.3,12.0,3,30000,5,60.0
14833066001,9720.0,405.0,24.0,3,30000,3,72.0
14833069001,17136.0,1428.0,12.0,3,30000,1,12.0
14833072001,12580.0,1572.5,8.0,3,30000,2,16.0
14833075001,9152.0,1525.3,6.0,3,30000,3,18.0
14833077001,18447.0,1537.3,12.0,3,30000,1,12.0
14833078001,16065.0,334.7,48.0,3,30000,1,48.0
14833079001,6900.0,575.0,12.0,3,30000,4,48.0
14833082001,17112.0,356.5,48.0,3,30000,1,48.0
14833084001,24955.0,2079.6,12.0,3,30000,1,12.0
14833086001,12580.0,1572.5,8.0,3,30000,2,16.0
14840003001,16399.0,341.6,48.0,3,30000,1,48.0
14840005001,9570.0,797.5,12.0,3,30000,3,36.0
14840006001,24360.0,507.5,48.0,3,30000,1,48.0
14840017001,18048.0,376.0,48.0,3,30000,1,48.0
14840018001,17112.0,356.5,48.0,3,30000,1,48.0
14840021001,6380.0,531.7,12.0,3,30000,4,48.0
14840022001,8556.0,356.5,24.0,3,30000,3,72.0
14841001001,8184.0,341.0,24.0,3,30000,3,72.0
14841002001,8184.0,341.0,24.0,3,30000,3,72.0
14841003001,9269.0,772.4,12.0,3,30000,3,36.0
14850001001,38400.0,38400.0,1.0,3,30000,0,0.0
14850002001,18480.0,18480.0,1.0,3,30000,1,1.0
14850003001,68400.0,11400.0,6.0,3,30000,0,0.0
14850007001,45752.0,45752.0,1.0,3,30000,0,0.0
14850010001,38400.0,38400.0,1.0,3,30000,0,0.0
14850011001,41600.0,41600.0,1.0,3,30000,0,0.0
14850012001,8740.0,728.3,12.0,3,30000,3,36.0
14850019001,43740.0,10935.0,4.0,3,30000,0,0.0
14850020001,18480.0,18480.0,1.0,3,30000,1,1.0
14850034001,49280.0,49280.0,1.0,3,30000,0,0.0
14850036001,80850.0,13475.0,6.0,3,30000,0,0.0
14850040001,38808.0,38808.0,1.0,3,30000,0,0.0
14850042001,44688.0,44688.0,1.0,3,30000,0,0.0
14850048001,40716.0,4524.0,9.0,3,30000,0,0.0
14850060001,40248.0,40248.0,1.0,3,30000,0,0.0
14850061001,44688.0,4965.3,9.0,3,30000,0,0.0
14850063001,52800.0,13200.0,4.0,3,30000,0,0.0
14850093001,49280.0,49280.0,1.0,3,30000,0,0.0
14850098001,45600.0,11400.0,4.0,3,30000,0,0.0
14850099001,45600.0,11400.0,4.0,3,30000,0,0.0
14850102001,44688.0,44688.0,1.0,3,30000,0,0.0
14850103001,22320.0,22320.0,1.0,3,30000,1,1.0
14850123001,57750.0,14437.5,4.0,3,30000,0,0.0
14850124001,60000.0,60000.0,1.0,3,30000,0,0.0
14850125001,60000.0,60000.0,1.0,3,30000,0,0.0
14850126001,49280.0,49280.0,1.0,3,30000,0,0.0
14850133001,67704.0,6770.4,10.0,3,30000,0,0.0
14850135001,72030.0,12005.0,6.0,3,30000,0,0.0
14850173001,56000.0,56000.0,1.0,3,30000,0,0.0
14850175001,66500.0,11083.3,6.0,3,30000,0,0.0
14850194001,61642.0,10273.7,6.0,3,30000,0,0.0
14850195001,61642.0,10273.7,6.0,3,30000,0,0.0
14850197001,52374.0,5237.4,10.0,3,30000,0,0.0
14851001001,22308.0,22308.0,1.0,3,30000,1,1.0
14851003001,17100.0,17100.0,1.0,3,30000,1,1.0
14851004001,22620.0,22620.0,1.0,3,30000,1,1.0
14851006001,29120.0,29120.0,1.0,3,30000,1,1.0
14851007001,17100.0,17100.0,1.0,3,30000,1,1.0
14851009001,22308.0,22308.0,1.0,3,30000,1,1.0
14851010001,43524.0,10881.0,4.0,3,30000,0,0.0
14851014001,54000.0,13500.0,4.0,3,30000,0,0.0
14851018001,38304.0,5472.0,7.0,3,30000,0,0.0
14851023001,21450.0,21450.0,1.0,3,30000,1,1.0
14851025001,21960.0,21960.0,1.0,3,30000,1,1.0
14851032001,15651.0,15651.0,1.0,3,30000,1,1.0
14851034001,54000.0,13500.0,4.0,3,30000,0,0.0
14851035001,27520.0,27520.0,1.0,3,30000,1,1.0
14851057001,39672.0,5667.4,7.0,3,30000,0,0.0
14851058001,21960.0,21960.0,1.0,3,30000,1,1.0
14851063001,30720.0,5120.0,6.0,3,30000,0,0.0
14851071001,30720.0,5120.0,6.0,3,30000,0,0.0
14851072001,30720.0,5120.0,6.0,3,30000,0,0.0
14851073001,27520.0,27520.0,1.0,3,30000,1,1.0
14851098001,58653.0,5865.3,10.0,3,30000,0,0.0
14851121001,17226.0,17226.0,1.0,3,30000,1,1.0
14852005001,15180.0,632.5,24.0,3,30000,1,24.0
14852006001,34440.0,358.8,96.0,3,30000,0,0.0
14852008001,32200.0,335.4,96.0,3,30000,0,0.0
14852009001,32200.0,335.4,96.0,3,30000,0,0.0
14852011001,32200.0,335.4,96.0,3,30000,0,0.0
14852012001,29106.0,303.2,96.0,3,30000,1,96.0
14852015001,32200.0,335.4,96.0,3,30000,0,0.0
