item_code,item_quantity
12023273001,5
12010025001,5
12000999001,5
12034097001,5
14110067001,5
14111230001,5
12001062001,5
12003069001,5
12034051001,5
12003006001,5
12003012001,5
12010193001,5
12005082016,5
12005015002,5
14370999001,5
12101005001,5
14502044001,5
11076926001,5
12000366001,5
12002134001,5
14010898001,5
12021993001,5
12032121001,5
12010207001,5
12001087001,5
12003128001,5
14102366001,5
12003055001,5
12002105001,5
12001094001,5
14104013001,5
14133930001,5
12020961001,5
12005056002,5
12001084001,5
14411016001,5
12201053001,4
14602025001,4
12002014001,4
12012069001,4
11050009001,4
12000018001,4
14632246001,4
12012098001,4
14226116001,4
12013033001,4
14615057001,4
12000047001,4
11010002001,4
12233034001,4
12233011001,4
12011376001,4
12003125001,4
12213017001,4
14602074001,4
14633043001,4
14853069001,4
12000048001,4
12003090001,4
14854024001,4
12011422001,4
14632356001,4
12003073001,4
12001119001,4
12001999001,4
14632215001,4
11112001001,4
30001041001,4
11110079003,4
14110074001,4
12016085001,4
12016099001,4
31250003001,4
12003003001,4
14522066001,4
12002998001,4
14631040001,4
14110179001,4
14631014001,4
11110050001,4
11110045001,4
11110033001,4
14631013001,4
12130007001,4
11110032001,4
12016112001,4
11110031002,4
11050062001,4
14244074001,4
12125015001,4
31235905001,4
12130089001,4
14632194001,4
14243106001,4
11050014001,4
30045025001,4
12151093001,4
12003054001,4
30045079001,4
12016056001,4
30071051001,4
12003048001,4
14632024001,4
12234038001,4
12003015001,4
30435004001,4
14242137001,4
12130111001,4
14631949001,4
11050036001,4
31111007001,4
14243021001,4
12130110001,4
12002064001,4
14243081001,4
12234037001,4
14604032001,4
12301026001,4
14612946001,4
12010171001,4
12011111001,4
12010153001,4
12000228001,4
12000226001,4
12000433001,4
11030207002,4
14613013001,4
12000217001,4
12011154001,4
12302118001,4
11031038001,4
12000495001,4
11110022001,4
14001143001,4
12011175001,4
12011178001,4
14801022001,4
14616053001,4
12011188001,4
12000381001,4
12000379001,4
11022060001,4
12011097001,4
12000325001,4
12000319001,4
14822011001,4
14010263001,4
12011007001,4
14505947001,4
12000349001,4
12000298001,4
14615067001,4
11030002001,4
14615021001,4
14010093001,4
12000288001,4
14822104001,4
12000282001,4
14133928001,4
12011080001,4
12000262001,4
12011092001,4
12005108002,4
14742016001,4
14741015001,4
14710003001,4
14701040001,4
12000126001,4
11040023001,4
12001078001,4
12000115001,4
12344037001,4
12000114001,4
12000113001,4
12000103001,4
11031923001,4
12327064001,4
14604005001,4
11020001001,4
12004036001,4
12001090001,4
14603014001,4
14222123001,4
12003135001,4
14850175001,4
14604118001,4
14833063001,4
14210045001,4
14721019001,4
14023036001,4
14620007001,4
12011220001,4
12005082011,4
12000163001,4
12001031001,4
12011231001,4
12000157001,4
14620029001,4
12001048001,4
12005056003,4
12011249001,4
11021020001,4
12001055001,4
12001056001,4
12001057001,4
12001058001,4
12011300001,4
12000128001,4
12011156001,4
14311066001,4
14111035001,4
12120043001,4
12106035001,4
14313011001,4
11103032003,4
12020325001,4
14315007001,4
12106007001,4
10020102001,4
12105071001,4
12032541001,4
12105047001,4
12032543001,4
12034001001,4
12034025001,4
31533032001,4
12105019001,4
12034036001,4
14331021001,4
12105014001,4
14331025001,4
12105013001,4
11103281001,4
12106040001,4
31530043001,4
12106055001,4
14506122001,4
10023032001,4
12020271001,4
10002924001,4
12023227001,4
12111034001,4
12023279001,4
12023310001,4
12023330001,4
35301020001,4
11051027001,4
12106070001,4
31502041002,4
10022918001,4
12110016001,4
11070022001,4
14312004001,4
11103323001,4
33550920001,4
12106089001,4
14312022001,4
11061054002,4
11103049001,4
12105012001,4
12100061001,4
12020966001,4
11103191001,4
12020965001,4
14413999001,4
11070006001,4
11103188001,4
14506647001,4
11103182001,4
31663045001,4
12100078001,4
12103039001,4
14506488001,4
12100093001,4
31821064001,4
12020903001,4
12020925001,4
14403102001,4
31707941001,4
12102033001,4
12102021001,4
11103201001,4
12020420001,4
11061055001,4
12020384001,4
11061055002,4
14509026001,4
12104042001,4
12104013001,4
12034201001,4
12020362001,4
12020372001,4
12103155001,4
12103150001,4
14353026001,4
12100008001,4
12020416001,4
32424001001,4
12103053001,4
12103052001,4
31568043001,4
14353047001,4
31571902001,4
32421010001,4
31581021001,4
12120041001,4
12030086001,4
12020158001,4
61080010003,4
11076883001,4
12020005002,4
11076890001,4
41221019001,4
11100004001,4
12020001001,4
12020221001,4
12123108001,4
31500008001,4
10023064001,4
61070019001,4
11072017001,4
14304064001,4
11103387001,4
14311015001,4
60014001010,4
60014001004,4
31472025001,4
10023087001,4
42613064001,4
12020026001,4
12020266001,4
12121062001,4
41414006001,4
12020025001,4
11074047001,4
31462016001,4
41332022001,4
11074027001,4
12022171001,4
12022162001,4
14310030001,4
12023167001,4
12120087001,4
12017019001,4
12120085001,4
41100017001,4
40400031001,4
14311030001,4
12020253001,4
11073900001,4
12020260001,4
12023217001,4
61131072001,4
12020261001,4
12022265001,4
14521147001,4
11050108001,4
31268003001,4
14311036001,4
11101034002,4
12021969001,4
11110014001,4
41002005001,4
31403064001,4
14303022001,4
14310054001,4
61131059001,4
11074014001,4
12020161001,4
12020238001,4
12020242001,4
41511017001,4
41212916001,4
14302081001,4
14506071001,4
41530017001,3
12003013001,3
42613021001,3
11032011001,3
42301034001,3
12010135001,3
12010149001,3
12034211001,3
11030080001,3
14701022001,3
42613064002,3
32420014001,3
12010176001,3
12022093003,3
12022070001,3
32431020001,3
12002160001,3
11030015001,3
12100055001,3
12010196001,3
12002155001,3
31835944001,3
12021994001,3
12102003001,3
12002124001,3
11030017001,3
41417013001,3
12010121001,3
35122015001,3
12003137001,3
32600042001,3
12005082010,3
12005082006,3
33271052001,3
12005082004,3
33524002001,3
34101017001,3
14634023001,3
14023181001,3
41110001001,3
12005083002,3
12005019008,3
12005019006,3
14721899001,3
35302038001,3
35307910001,3
12005019001,3
35311004001,3
14710004001,3
12023263001,3
14701013001,3
41213013001,3
12032227001,3
12010119001,3
11031901001,3
32470025001,3
11030179001,3
12034154001,3
11030204001,3
32500012001,3
12010081001,3
12034100001,3
12010008001,3
12034071001,3
41511008001,3
12034038001,3
32514096001,3
41313936001,3
41303063001,3
41302006001,3
12006020001,3
14104088002,3
12005093002,3
12003111001,3
41223020001,3
12005084009,3
12005084006,3
14010897001,3
31258003001,3
12010229001,3
30000004001,3
10051001001,3
12012014001,3
12120065001,3
12020237001,3
12012969001,3
12012985001,3
12121014001,3
12151091001,3
12016005001,3
12016035001,3
30010005001,3
12121032001,3
31473004001,3
12020211001,3
12011489001,3
12020246001,3
12011467001,3
12011433001,3
10904021001,3
12120046001,3
11002007001,3
12011417001,3
12011391001,3
10023023001,3
12011390001,3
14853038001,3
12011386001,3
12112026001,3
11010012001,3
12011366001,3
11010015001,3
31425011001,3
12151089001,3
12232017001,3
12017017001,3
12016072001,3
31226017001,3
12002104001,3
12016079001,3
31421022001,3
12017018001,3
12017015001,3
12151088001,3
12016139001,3
12125028001,3
31401023001,3
12125023001,3
31270009001,3
12125013001,3
31215012001,3
12123084001,3
31170002001,3
12020046001,3
12020051001,3
12020070001,3
31102061001,3
12020089001,3
12122051001,3
12016061001,3
30430005001,3
30073007001,3
12150039001,3
30072058001,3
10023100001,3
30061026001,3
12151073001,3
12110059001,3
12110037001,3
12102030001,3
12011174001,3
11022026001,3
14002052001,3
12103069001,3
12103070001,3
12103072001,3
12011161001,3
31258006001,3
31544040001,3
14832009001,3
31556012001,3
12011186001,3
31553007001,3
12011191001,3
31544060001,3
31580049003,3
12011116001,3
31600009001,3
12011101001,3
12020434001,3
12103021001,3
12011088001,3
12011057001,3
12102144001,3
12020501001,3
14822095001,3
12102122001,3
12102118001,3
12102097001,3
31677021001,3
12102047001,3
12010263001,3
10014127001,3
31544002001,3
12110018001,3
11010055001,3
12327060001,3
31521004001,3
12327020001,3
12106091001,3
12327004001,3
12327002001,3
12326121001,3
12105010001,3
14850060001,3
12106101001,3
14851001001,3
14851032001,3
14851098001,3
12233035001,3
12327085001,3
31530083001,3
12106031001,3
12106029001,3
12106014001,3
12011339001,3
12011330001,3
11021002001,3
12011311001,3
14000025001,3
12011305001,3
12105029001,3
12011273001,3
12011247001,3
12011241002,3
12011240001,3
12011233001,3
11021067001,3
11022083001,3
14370073001,3
11070063001,3
14310999001,3
14204029001,3
11103065001,3
12000232001,3
11050129002,3
14310127001,3
14620034001,3
12000242001,3
12001039001,3
11103377001,3
14510410001,3
12000247001,3
12001027001,3
11050111001,3
11050110002,3
12000036001,3
14203033001,3
11070062001,3
12000042001,3
11041999004,3
12001010001,3
11074010001,3
14311261001,3
12001086001,3
14311234001,3
14311189001,3
14311117001,3
14602087001,3
14505088001,3
12001079001,3
12000206001,3
11051001001,3
14361117001,3
14204066001,3
12001068001,3
14506642001,3
14311104001,3
12001067001,3
12021036001,3
14602045001,3
11103148001,3
11100110001,3
11051031001,3
14243147001,3
14244047001,3
12000445001,3
14241043001,3
14616020001,3
14615083001,3
14241044001,3
14412060001,3
11050026001,3
14243130001,3
11050061001,3
14243111001,3
14243031001,3
11103091001,3
11050037001,3
11103099001,3
14413010001,3
12000411001,3
11111023001,3
14601016001,3
14522015001,3
14511034001,3
12000005001,3
11103079001,3
14310011001,3
14601899001,3
14615035001,3
14240012001,3
12001006001,3
11103884002,3
14303038001,3
14241025001,3
14506254001,3
14370044001,3
11041013001,3
12000469001,3
14241035001,3
11050073001,3
11050069001,3
11050065003,3
11050065001,3
12000194001,3
14510215001,3
12000084001,3
11103040001,3
14510063001,3
11102010001,3
14602112001,3
12002024001,3
12002018001,3
14602110001,3
14210064001,3
14612031001,3
12001114001,3
11071899001,3
11103301002,3
14315002001,3
12001111001,3
11061005001,3
14602113001,3
14222219001,3
14602099001,3
14222036001,3
12002093001,3
11062011001,3
14506127001,3
11103249001,3
14351068001,3
11103256001,3
14621044001,3
12000135001,3
11102043001,3
11103247001,3
11102023001,3
14604121001,3
14510031001,3
11061051001,3
11071016001,3
14615896001,3
11071013001,3
14510121001,3
14361051001,3
14602098001,3
11103045001,3
11103321001,3
11073905001,3
14312008001,3
11103193001,3
11103203001,3
14361011001,3
11071911001,3
14313892001,3
11103188002,3
11112038001,2
14602120001,2
12011385001,2
32420004001,2
11050008001,2
11103002001,2
12000007001,2
12016016001,2
11010051001,2
14602086001,2
12016042001,2
12326002001,2
14850133001,2
12325047001,2
12103139001,2
12324139001,2
12323109001,2
12016023001,2
12152005001,2
11010052001,2
33198898001,2
30013004001,2
11010037001,2
12020982001,2
12034240001,2
12100017001,2
14600041001,2
12230008001,2
32507026001,2
34511006001,2
34123005001,2
12150006001,2
11112002001,2
34122003001,2
12230999001,2
12031127001,2
12100019001,2
14603013001,2
12326090001,2
11043018001,2
12020969001,2
11071012001,2
11010015002,2
11070051001,2
12000080001,2
12016045001,2
30052112001,2
32420037001,2
14602089001,2
14222122001,2
12014032001,2
12013050001,2
12014022001,2
12212034001,2
11010005001,2
12234916001,2
11103063001,2
12034073001,2
12034103001,2
12032540001,2
11103071001,2
12012001001,2
12011395001,2
14602100001,2
12011999001,2
14602030001,2
12013055001,2
12011488001,2
12011482001,2
12233028001,2
12011466001,2
12011452001,2
10052033001,2
12011451001,2
10052046001,2
12150001001,2
12211008001,2
12011405001,2
11103039001,2
12234921001,2
14602075001,2
32523001001,2
12013052001,2
12032224001,2
14602052001,2
12034063001,2
32421016001,2
12013048001,2
12013034001,2
12000013001,2
12320030001,2
12012984001,2
32430039001,2
14851006001,2
12012928001,2
12232010001,2
12302044001,2
11103073001,2
12012170001,2
12012161001,2
12011345001,2
12011389001,2
12000032001,2
12012119001,2
12012086001,2
12034035001,2
14505926001,2
10023999001,2
11103301001,2
11051032001,2
11051039001,2
12103013001,2
11051056001,2
31530001001,2
12103019001,2
11051057001,2
12020425001,2
12020418001,2
11103206001,2
14313897001,2
31531044001,2
12020327001,2
11061024001,2
31581023001,2
12106003001,2
12106002001,2
11103331001,2
12020458001,2
12107002001,2
12020323001,2
12102133002,2
12120040001,2
11103350001,2
11051016001,2
12020282001,2
12102146001,2
12120002001,2
14510202001,2
12110003001,2
11051018001,2
14311115001,2
14510194001,2
12111014001,2
12110074001,2
12110058001,2
31502041001,2
12020332001,2
12105061001,2
14311034001,2
14330006001,2
31544075002,2
14508924001,2
31567060001,2
31567056001,2
14509002001,2
31567051001,2
12104032001,2
31567050001,2
12020342001,2
12103091001,2
12020404001,2
31563016001,2
11103248001,2
12103126001,2
12103127001,2
12103156001,2
12103135001,2
14343012001,2
14341102001,2
12020341001,2
31533084001,2
14360087001,2
12105046001,2
11061033001,2
31580049002,2
12105036001,2
12105032001,2
11061050001,2
12105025001,2
12103064001,2
12105023001,2
12105018001,2
14332004001,2
14333004001,2
14353035001,2
31543032001,2
31543034001,2
12120048001,2
14311031001,2
11110101001,2
12020008001,2
34511038001,2
14244930001,2
12016131001,2
12102014001,2
14303012001,2
12102022001,2
14506357001,2
31761004001,2
31753028001,2
14304015001,2
12123130001,2
12017037001,2
12123123001,2
14304157001,2
12102046001,2
11103127001,2
14364198001,2
31270006001,2
14244087001,2
11110053001,2
14243131001,2
30450039001,2
30450043001,2
31042914001,2
11110100001,2
31118021001,2
14243109001,2
11070037001,2
31227009001,2
14621107001,2
12016078001,2
31235904001,2
11050050001,2
12016091001,2
14506328001,2
12016100001,2
12101009001,2
31421049001,2
12020009001,2
12020250001,2
14364197001,2
12020210001,2
12102113001,2
12020212001,2
11050134001,2
11050137001,2
12020219001,2
11103388001,2
10023075001,2
14510269001,2
12020224001,2
11103155001,2
12120090001,2
11050140002,2
11103380001,2
11050142001,2
12120080001,2
14311025001,2
12121039001,2
31437078001,2
12020189001,2
12020101001,2
14310004001,2
31707041001,2
12123044001,2
12020045001,2
11050097001,2
14310037001,2
11050105001,2
12122037001,2
12020184001,2
14310049001,2
12122024001,2
14506392001,2
12020138001,2
14310053001,2
11050110001,2
12020166001,2
12327046001,2
12323010001,2
12011341001,2
14022098001,2
12005084008,2
12001007001,2
12005087001,2
12005087003,2
41421003001,2
14616195001,2
14616194001,2
12005093010,2
12005107006,2
12006048001,2
14741049001,2
41420048001,2
14741051001,2
14616108001,2
12005107007,2
12005108006,2
41420037001,2
11040057001,2
11074041001,2
11074040001,2
41512006001,2
12005084001,2
12001061001,2
12005019005,2
41522108001,2
11040032001,2
12001054001,2
41522095001,2
12001050001,2
14506032001,2
12005072003,2
12005082002,2
14620033001,2
14731899001,2
12001028001,2
41521089001,2
12005082013,2
12001017001,2
12021022001,2
12000497001,2
12006135001,2
12005019002,2
14011046001,2
12000430001,2
11030108001,2
11030097001,2
12000425001,2
12010147001,2
12000400001,2
41302008001,2
11030049002,2
14011045001,2
14021104001,2
11041003001,2
12023094001,2
12023103001,2
11041005002,2
12010180001,2
12000373001,2
14615081001,2
12023143001,2
41303049001,2
12023079001,2
12000432001,2
12023071001,2
41401068001,2
11031027001,2
12010072001,2
11031023001,2
41401051001,2
11031021001,2
41401040001,2
12023067001,2
12010085001,2
11031001001,2
41401011001,2
11030207001,2
12010090001,2
11030198002,2
41331023001,2
11074059002,2
41313012001,2
12005019003,2
12001063001,2
41232047001,2
12022027001,2
11032225001,2
14632007001,2
14632019001,2
12003038001,2
12002037001,2
12003043001,2
65031053001,2
11032227001,2
14632071001,2
14632350001,2
12002026001,2
11073899001,2
12003058001,2
61080025003,2
11073901001,2
12022034001,2
12022043002,2
12003072001,2
14631970001,2
14621017001,2
14631944001,2
12002040001,2
12002118001,2
12002119001,2
12021045001,2
12002089001,2
12002084001,2
12021052001,2
12002159001,2
14110271001,2
12021094001,2
12021912001,2
11073032001,2
14621035001,2
12002068001,2
11073039001,2
12002050001,2
12003008001,2
65090092001,2
12022047001,2
12003082001,2
12005015010,2
12022177001,2
11074001001,2
12004046001,2
12004053001,2
14700035001,2
12004218001,2
12005002004,2
11074012001,2
42015012001,2
41601018001,2
12001113001,2
14100031001,2
12005009007,2
14710006001,2
14710017001,2
41531003001,2
12001064001,2
12005015003,2
12022184001,2
14506012001,2
12003911001,2
12001088001,2
12003147001,2
12003085001,2
12003104001,2
14506006001,2
12022064001,2
12003113001,2
12003115001,2
61064195002,2
14104071001,2
12003120001,2
12003123001,2
12022084001,2
12022100001,2
12003126001,2
12022114001,2
14121025001,2
11040011001,2
14103058001,2
11030007001,2
12103147001,2
12010206001,2
11021051002,2
11022009001,2
11072003001,2
12000204001,2
12011173001,2
11021096001,2
11021095001,2
11021074001,2
14612069001,2
14204101001,2
14204102001,2
12011177001,2
12000196001,2
11021062001,2
12000193001,2
12000183001,2
12000213001,2
14501940001,2
11022021001,2
11041029001,2
14822906001,2
14203066001,2
12011093001,2
11041023001,2
12011098001,2
14204022001,2
14204030001,2
12023199001,2
14003070001,2
11101002001,2
12000229001,2
12011131001,2
12011134001,2
12023195001,2
35310008001,2
35307905001,2
12011061001,2
12011207001,2
14604256001,2
12011322001,2
14604254001,2
14000020001,2
35131010001,2
14604114001,2
14222006001,2
12344036001,2
35131001001,2
34514016001,2
12327063001,2
14604001001,2
12030741001,2
11010120001,2
12000092001,2
14604257001,2
11043007001,2
12023463001,2
12000146001,2
12023278001,2
12011212001,2
14611018001,2
12000159001,2
12000149001,2
11021027001,2
12011248001,2
11021015001,2
11042028001,2
12000144001,2
11042030001,2
11102014001,2
12023332001,2
12011281001,2
41101002001,2
11072004001,2
12010243001,2
11072033001,2
41223060001,2
12011006001,2
12010999001,2
41202017001,2
12000315001,2
12000285001,2
11076886001,2
12000301001,2
12011024001,2
41223010001,2
41212053001,2
11073001001,1
32524007001,1
11075012001,1
32524032001,1
11103029001,1
12023093001,1
32431067001,1
12022062001,1
14501905001,1
31602031001,1
12022081001,1
32526020001,1
41223049001,1
32404004002,1
31602030001,1
11070005001,1
12023393001,1
41301002001,1
11103011004,1
12022079001,1
14501930001,1
11103082001,1
12100042001,1
12022167001,1
11074004001,1
31623901001,1
12020471001,1
12102998001,1
11071909001,1
11103044001,1
12102999001,1
35306002001,1
32511021001,1
12103005001,1
31621043001,1
41303011001,1
12022137001,1
41302901001,1
61037010003,1
12022128001,1
12022127001,1
12032524001,1
32514005001,1
14413002001,1
12020957001,1
11073002002,1
14506132001,1
33153158001,1
12023184001,1
42616037001,1
41223062001,1
14353030001,1
12023125001,1
12032076001,1
32420015001,1
12020979001,1
12032072001,1
12032043007,1
12034999001,1
11075039001,1
12021069001,1
65110183002,1
12021064001,1
12103097001,1
12032035001,1
41232052001,1
65141005001,1
32411076001,1
32412056001,1
12030992001,1
41232043001,1
12021044001,1
12021042001,1
34511012001,1
12031016001,1
12032101001,1
12100007001,1
12103066001,1
33280337002,1
65011150001,1
12030001001,1
12023115001,1
11103212001,1
12022030001,1
12020976001,1
11103229001,1
12030040001,1
11103011003,1
65031070001,1
31568071001,1
11103238001,1
65090016001,1
33523001001,1
11062017001,1
41244001001,1
12022008001,1
11103241001,1
12022005001,1
11103011001,1
11073898001,1
41223061001,1
12030737001,1
33550006003,1
11072906001,1
42607128001,1
12033189001,1
11074009001,1
34511028001,1
14403105001,1
12020929001,1
32431036001,1
11103139002,1
12034087001,1
41201002001,1
41401014001,1
41420049001,1
32502042001,1
11103140001,1
41421001001,1
32503007002,1
14506386001,1
41422018001,1
31677068001,1
12102092001,1
11101013001,1
41202003001,1
12023189001,1
11070054001,1
12020956001,1
11103142001,1
32503007003,1
41212038001,1
11100111001,1
12101018001,1
41401022001,1
32470079001,1
12101032001,1
11103110001,1
12034171001,1
41401058001,1
41101027001,1
12020952001,1
32440140001,1
12023039001,1
41401080001,1
41401094001,1
14506206001,1
41414004001,1
12034126001,1
11074045002,1
41417001001,1
12034167001,1
12034172001,1
11074043001,1
31732897001,1
41420006001,1
12020955001,1
11103123001,1
12102038001,1
41420043001,1
11101018001,1
32503007004,1
41521077001,1
12021020001,1
11072013001,1
11072019001,1
14506031001,1
41530903001,1
41220010001,1
14361122001,1
11071011001,1
11103048001,1
12102123001,1
31856016002,1
41534006001,1
41601012001,1
31670002001,1
41601014001,1
11071912001,1
11075006001,1
41303054001,1
41601020001,1
41220023001,1
12102141001,1
12023265001,1
11103183001,1
41221036001,1
31801003001,1
41310041001,1
12034055001,1
32503008003,1
12100911001,1
41521080001,1
12102100001,1
32503035001,1
41333047001,1
31677015001,1
12102107001,1
32503040003,1
32503044001,1
32503103001,1
12023022001,1
41522079001,1
12022275001,1
41212906001,1
12023225001,1
31827008001,1
14411901001,1
12102114001,1
32420006001,1
11074052001,1
12022224001,1
41522107001,1
11103079002,1
11070034001,1
14361124001,1
31812025001,1
12002096001,1
12103146001,1
12000309001,1
11030012002,1
12010194001,1
14615076001,1
12000369001,1
12010214001,1
12010221001,1
14010899001,1
14615059001,1
12000329001,1
14615047001,1
12000306001,1
11031011002,1
12011019001,1
12000300001,1
14615025001,1
14615020001,1
12011038001,1
11022077001,1
11022075001,1
12011039001,1
12011047001,1
12000295001,1
11030016002,1
14133899001,1
11030028003,1
11030028004,1
11031005001,1
11030234001,1
11030207003,1
11030198001,1
12010095001,1
11030196002,1
12010096001,1
12010098001,1
11030183001,1
12010102001,1
11040059001,1
12000431001,1
11040061001,1
12010122001,1
12010148001,1
11030079002,1
12010156001,1
11030049001,1
11030048001,1
12000396001,1
12010175001,1
11022068001,1
11041018001,1
12000276001,1
11021019001,1
12011274001,1
12011292001,1
12011293001,1
11021011001,1
14604255001,1
14604119001,1
12011335001,1
14604117001,1
12343304001,1
14222017001,1
14222069001,1
14603116001,1
12327058001,1
12327051001,1
12000090001,1
12327022001,1
14222121001,1
14850002001,1
14850003001,1
14850007001,1
12327015001,1
12000136001,1
14210286001,1
12000275001,1
14210216001,1
12000270001,1
12000233001,1
12011122001,1
12011123001,1
11041032001,1
12000224001,1
12011140001,1
12000219001,1
12011142001,1
14002032001,1
14612922001,1
12000212001,1
14612039001,1
11021059002,1
12011195001,1
14832044001,1
12000176001,1
12011204001,1
11021046001,1
11021043001,1
12000166001,1
12010082001,1
12000468001,1
12011342001,1
14620168001,1
12003065001,1
12002009001,1
12002002001,1
14632349001,1
12003100001,1
12001110001,1
14620170001,1
14633002001,1
14633032001,1
12003117001,1
12001093001,1
12010056001,1
14633107001,1
14104028001,1
12001092001,1
12001091001,1
12003138001,1
12003142001,1
12003145001,1
14634032001,1
12001085001,1
12004063001,1
12003064001,1
12003063001,1
12003056001,1
14632094001,1
12002090001,1
12002127001,1
14621062001,1
14111048001,1
12002158001,1
12002075001,1
14111078001,1
14631042001,1
12002996001,1
11032219001,1
14631054001,1
12002057001,1
12002042001,1
12003014001,1
12003030001,1
12003031001,1
12003035001,1
12002036001,1
12003046001,1
12003051001,1
12002030001,1
12004095001,1
12001081001,1
12004165001,1
12005082008,1
12001018001,1
14740035001,1
12005084002,1
12001015001,1
12005084005,1
12005089004,1
12005092002,1
12005092009,1
11031915001,1
14741050001,1
12005109003,1
12006001001,1
11031908002,1
11031908001,1
12006059001,1
12006067001,1
12000494001,1
12006144001,1
12010003001,1
14616037001,1
12000485001,1
12001022001,1
12005072013,1
14700031001,1
12005072005,1
12004171001,1
12001076001,1
12004193001,1
12005003005,1
12005007001,1
12001071001,1
14620088001,1
14701026001,1
14701067001,1
12001065001,1
12005009008,1
12005015001,1
12005015004,1
12005015006,1
12005015008,1
14721072001,1
11040029001,1
14721916001,1
11031918001,1
14620035001,1
14023250001,1
12327014001,1
11043023001,1
14353009001,1
14310061001,1
12020018001,1
14304303001,1
12123052001,1
12020050001,1
12020062001,1
31422899001,1
11050104001,1
12020131001,1
10023102001,1
12020148001,1
14310096001,1
14244024001,1
14310101001,1
31455014001,1
14510290001,1
12020228001,1
12020234001,1
14510264001,1
11103371001,1
14311033001,1
14311076001,1
10023043001,1
12020011001,1
14304302001,1
11050095001,1
14304301001,1
12016096001,1
11110063001,1
12016102001,1
11050055001,1
12130006001,1
12130005001,1
14522044001,1
31260001001,1
31264013001,1
12125005001,1
11110020001,1
12016126001,1
14521019001,1
11110012001,1
12016999001,1
12123151001,1
11050091001,1
14304014001,1
14304084001,1
12017039001,1
14512002001,1
12020283001,1
10023025001,1
12020284001,1
11103290001,1
12105027001,1
12105026001,1
31533211001,1
12105017001,1
11062002001,1
11103274001,1
14509037001,1
12105002001,1
31544075003,1
12104047001,1
14509025001,1
12104040001,1
12104034001,1
31545006001,1
12104027001,1
14351001001,1
12104012001,1
12104006001,1
12104005001,1
11062008001,1
12103179001,1
31533034001,1
11103296001,1
12020312001,1
11103297001,1
12111010004,1
12111003001,1
11103347001,1
11103334001,1
14311262001,1
11051030001,1
12106109002,1
14312012001,1
12106085001,1
12106068001,1
12106066001,1
11051899001,1
12106047001,1
12106036002,1
11103312001,1
31530106001,1
12106034001,1
14315001001,1
11061027001,1
12020328001,1
12106005001,1
14523101001,1
11110075001,1
14850036001,1
12011387001,1
12232020001,1
12232001001,1
12231027001,1
14602097001,1
12230006001,1
12011357001,1
12011358001,1
14602093001,1
14853005001,1
12000075001,1
14602085001,1
12130084001,1
12000071001,1
12000064001,1
14223046001,1
12000054001,1
12000053001,1
14225008001,1
10904899001,1
14225934001,1
10904008001,1
12000044001,1
12233014001,1
12233019001,1
14602101001,1
12234005001,1
14850048001,1
14850061001,1
12326005001,1
14850082001,1
12325186001,1
14850103001,1
12323204001,1
11010038001,1
12323111001,1
14603001001,1
12322057001,1
12321135001,1
12320188001,1
12302047001,1
12011346001,1
12234939001,1
12234934001,1
12234920001,1
12234917001,1
12234010001,1
12000082001,1
12011470001,1
12011479001,1
14602033001,1
12151103001,1
12151099001,1
11050019001,1
14241039001,1
14601012001,1
11112017001,1
12151018001,1
12151006001,1
30071044001,1
30071047001,1
11112015001,1
30071053001,1
11112008001,1
11112005001,1
30073022001,1
12150004001,1
12140011001,1
14242128001,1
12016070001,1
31175002001,1
31182015001,1
14243152001,1
12151100001,1
14241036001,1
10041076001,1
12152058001,1
12201128001,1
12012003001,1
12012008001,1
12012012001,1
12012046001,1
12012048001,1
12012054001,1
12012059001,1
14602024001,1
14226167001,1
12012118001,1
12012143001,1
12012165001,1
12012171001,1
12012173001,1
12000022001,1
12012929001,1
12000020001,1
15302010001,1
12014025001,1
14241001001,1
31251002001,1
