order_id,item_code,item_name,item_quantity,order_date
DO_0000403813,10021025001,黑松FIN補給飲料TP300ml,6,8/18/2021 18:30
DO_0000416393,10000011001,可口可樂 Can 250 ml,24,8/18/2021 18:30
DO_0000416389,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 18:30
DO_0000416347,10000011001,可口可樂 Can 250 ml,96,8/18/2021 18:32
DO_0000416358,10000011001,可口可樂 Can 250 ml,96,8/18/2021 18:32
DO_0000416399,10000011001,可口可樂 Can 250 ml,96,8/18/2021 18:32
DO_0000416404,10000011001,可口可樂 Can 250 ml,96,8/18/2021 18:32
DO_0000416192,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 18:32
DO_0000416192,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 18:32
DO_0000416274,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 18:32
DO_0000416274,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 18:32
DO_0000416742,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 18:32
DO_0000416742,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 18:32
DO_0000407313,10021025001,黑松FIN補給飲料TP300ml,12,8/18/2021 18:32
DO_0000416414,10021025001,黑松FIN補給飲料TP300ml,72,8/18/2021 18:33
DO_0000416417,10021025001,黑松FIN補給飲料TP300ml,72,8/18/2021 18:33
DO_0000416419,10021025001,黑松FIN補給飲料TP300ml,72,8/18/2021 18:33
DO_0000415464,10000011001,可口可樂 Can 250 ml,144,8/18/2021 18:34
DO_0000416062,10000011001,可口可樂 Can 250 ml,144,8/18/2021 18:34
DO_0000416075,10000011001,可口可樂 Can 250 ml,144,8/18/2021 18:34
DO_0000416076,10000011001,可口可樂 Can 250 ml,144,8/18/2021 18:34
DO_0000416109,10000011001,可口可樂 Can 250 ml,144,8/18/2021 18:34
DO_0000416762,10000011001,可口可樂 Can 250 ml,144,8/18/2021 18:33
DO_0000416761,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 18:33
DO_0000404933,10021025001,黑松FIN補給飲料TP300ml,12,8/18/2021 18:45
DO_0000417174,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 20:36
DO_0000346562,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 21:29
DO_0000404240,10021025001,黑松FIN補給飲料TP300ml,18,8/18/2021 21:30
DO_0000403138,10021025001,黑松FIN補給飲料TP300ml,6,8/18/2021 21:30
DO_0000404987,10021025001,黑松FIN補給飲料TP300ml,6,8/18/2021 21:30
DO_0000413547,10021025001,黑松FIN補給飲料TP300ml,6,8/18/2021 21:30
DO_0000418111,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:40
DO_0000417761,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:45
DO_0000417774,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:45
DO_0000417678,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:46
DO_0000417816,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:46
DO_0000417500,10000011001,可口可樂 Can 250 ml,24,8/18/2021 22:47
DO_0000417988,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:47
DO_0000417577,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:49
DO_0000417796,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:49
DO_0000417694,10000011001,可口可樂 Can 250 ml,72,8/18/2021 22:50
DO_0000417726,10000011001,可口可樂 Can 250 ml,72,8/18/2021 22:50
DO_0000417943,10000011001,可口可樂 Can 250 ml,72,8/18/2021 22:50
DO_0000417942,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:50
DO_0000417714,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000417714,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:52
DO_0000417714,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418018,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418018,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:52
DO_0000418018,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418021,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418021,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:52
DO_0000418021,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418043,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418043,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:52
DO_0000418043,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418090,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000418090,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:52
DO_0000418090,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:52
DO_0000417681,10000011001,可口可樂 Can 250 ml,24,8/18/2021 22:53
DO_0000417703,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:53
DO_0000417703,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:53
DO_0000418103,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:53
DO_0000418103,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:53
DO_0000417287,10000011001,可口可樂 Can 250 ml,24,8/18/2021 22:54
DO_0000417516,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:54
DO_0000417516,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:54
DO_0000417532,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:54
DO_0000417532,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:54
DO_0000417568,10000011001,可口可樂 Can 250 ml,24,8/18/2021 22:55
DO_0000417336,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:55
DO_0000417336,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:55
DO_0000417768,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:55
DO_0000417768,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:55
DO_0000417876,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:55
DO_0000417876,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:55
DO_0000417338,10000011001,可口可樂 Can 250 ml,48,8/18/2021 22:56
DO_0000417385,10000011001,可口可樂 Can 250 ml,48,8/18/2021 22:56
DO_0000417497,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:56
DO_0000417497,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:56
DO_0000417537,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:56
DO_0000417537,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:56
DO_0000417235,10000011001,可口可樂 Can 250 ml,48,8/18/2021 22:57
DO_0000417818,10000011001,可口可樂 Can 250 ml,48,8/18/2021 22:57
DO_0000417379,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:57
DO_0000417379,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:57
DO_0000417404,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:57
DO_0000417404,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:57
DO_0000417517,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:57
DO_0000417517,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:57
DO_0000417214,10000011001,可口可樂 Can 250 ml,24,8/18/2021 22:58
DO_0000417228,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:58
DO_0000417228,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:58
DO_0000417231,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:58
DO_0000417231,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:58
DO_0000417616,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:58
DO_0000417616,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 22:58
DO_0000417217,10000011001,可口可樂 Can 250 ml,48,8/18/2021 22:59
DO_0000417223,10000011001,可口可樂 Can 250 ml,48,8/18/2021 22:59
DO_0000417291,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:59
DO_0000417291,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:59
DO_0000417525,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:59
DO_0000417525,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 22:59
DO_0000418160,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 23:20
DO_0000418160,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 23:20
DO_0000418191,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 23:20
DO_0000418191,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 23:20
DO_0000418188,10000011001,可口可樂 Can 250 ml,48,8/18/2021 23:21
DO_0000418201,10000011001,可口可樂 Can 250 ml,48,8/18/2021 23:21
DO_0000418175,10021025001,黑松FIN補給飲料TP300ml,24,8/18/2021 23:21
DO_0000417840,10021025001,黑松FIN補給飲料TP300ml,6,8/18/2021 23:29
DO_0000417840,10021025001,黑松FIN補給飲料TP300ml,18,8/18/2021 23:29
DO_0000417869,10021025001,黑松FIN補給飲料TP300ml,6,8/18/2021 23:32
DO_0000418214,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 23:35
DO_0000418238,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 23:35
DO_0000418245,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 23:36
DO_0000418247,10021025001,黑松FIN補給飲料TP300ml,48,8/18/2021 23:36
DO_0000418412,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:30
DO_0000418373,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 0:35
DO_0000418375,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 0:35
DO_0000418407,10000011001,可口可樂 Can 250 ml,24,8/19/2021 0:36
DO_0000418302,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:36
DO_0000418302,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:36
DO_0000418353,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:36
DO_0000418353,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:36
DO_0000418331,10000011001,可口可樂 Can 250 ml,48,8/19/2021 0:37
DO_0000418354,10000011001,可口可樂 Can 250 ml,48,8/19/2021 0:37
DO_0000418299,10000011001,可口可樂 Can 250 ml,24,8/19/2021 0:50
DO_0000418296,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:50
DO_0000418326,10000011001,可口可樂 Can 250 ml,48,8/19/2021 0:51
DO_0000418347,10000011001,可口可樂 Can 250 ml,48,8/19/2021 0:51
DO_0000418269,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418269,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 0:51
DO_0000418269,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418307,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418307,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 0:51
DO_0000418307,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418317,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418317,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 0:51
DO_0000418317,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418342,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418342,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 0:51
DO_0000418342,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418578,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418578,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 0:51
DO_0000418578,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:51
DO_0000418489,10000011001,可口可樂 Can 250 ml,24,8/19/2021 0:52
DO_0000418345,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:52
DO_0000418345,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:52
DO_0000418528,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:52
DO_0000418528,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:52
DO_0000418726,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 0:53
DO_0000359439,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 1:23
DO_0000417083,10000011001,可口可樂 Can 250 ml,48,8/19/2021 1:25
DO_0000417109,10000011001,可口可樂 Can 250 ml,48,8/19/2021 1:25
DO_0000417891,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 1:25
DO_0000417968,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 1:25
DO_0000417062,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 1:30
DO_0000417025,10000011001,可口可樂 Can 250 ml,48,8/19/2021 1:31
DO_0000417112,10000011001,可口可樂 Can 250 ml,48,8/19/2021 1:31
DO_0000417026,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 1:32
DO_0000417030,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 1:32
DO_0000419923,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 1:55
DO_0000419973,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 2:32
DO_0000420261,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 4:15
DO_0000420240,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 4:16
DO_0000356004,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 4:22
DO_0000355976,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 4:22
DO_0000346526,10000011001,可口可樂 Can 250 ml,24,8/19/2021 4:22
DO_0000346526,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 4:22
DO_0000355986,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 4:22
DO_0000346960,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 4:22
DO_0000385449,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 4:41
DO_0000403659,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 4:55
DO_0000403659,10021025001,黑松FIN補給飲料TP300ml,18,8/19/2021 4:55
DO_0000407621,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 5:29
DO_0000408478,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 5:38
DO_0000420446,10000011001,可口可樂 Can 250 ml,24,8/19/2021 6:20
DO_0000417644,10000011001,可口可樂 Can 250 ml,24,8/19/2021 6:25
DO_0000417648,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:25
DO_0000417137,10000011001,可口可樂 Can 250 ml,48,8/19/2021 6:26
DO_0000417633,10000011001,可口可樂 Can 250 ml,48,8/19/2021 6:26
DO_0000417664,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:27
DO_0000420313,10000011001,可口可樂 Can 250 ml,24,8/19/2021 6:31
DO_0000420602,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:31
DO_0000420324,10000011001,可口可樂 Can 250 ml,48,8/19/2021 6:32
DO_0000420386,10000011001,可口可樂 Can 250 ml,48,8/19/2021 6:32
DO_0000420592,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 6:33
DO_0000420598,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 6:33
DO_0000420428,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 6:34
DO_0000420564,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 6:34
DO_0000420566,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 6:34
DO_0000420362,10000011001,可口可樂 Can 250 ml,72,8/19/2021 6:35
DO_0000420452,10000011001,可口可樂 Can 250 ml,72,8/19/2021 6:35
DO_0000420464,10000011001,可口可樂 Can 250 ml,72,8/19/2021 6:35
DO_0000420462,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:35
DO_0000420462,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:35
DO_0000420551,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:35
DO_0000420551,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 6:35
DO_0000420506,10000011001,可口可樂 Can 250 ml,24,8/19/2021 6:40
DO_0000420626,10000011001,可口可樂 Can 250 ml,24,8/19/2021 7:05
DO_0000420673,10000011001,可口可樂 Can 250 ml,24,8/19/2021 7:10
DO_0000420661,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 7:10
DO_0000420668,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 7:10
DO_0000416182,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 7:17
DO_0000420724,10000011001,可口可樂 Can 250 ml,48,8/19/2021 8:20
DO_0000420728,10000011001,可口可樂 Can 250 ml,48,8/19/2021 8:20
DO_0000420781,10000011001,可口可樂 Can 250 ml,24,8/19/2021 8:41
DO_0000420789,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 8:41
DO_0000420792,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 8:41
DO_0000420793,10021025001,黑松FIN補給飲料TP300ml,72,8/19/2021 8:41
DO_0000420970,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 9:28
DO_0000420869,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:35
DO_0000420846,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:36
DO_0000420846,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:36
DO_0000420876,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:36
DO_0000420876,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:36
DO_0000420850,10000011001,可口可樂 Can 250 ml,24,8/19/2021 9:40
DO_0000421143,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:40
DO_0000420924,10000011001,可口可樂 Can 250 ml,24,8/19/2021 9:41
DO_0000421290,10000011001,可口可樂 Can 250 ml,24,8/19/2021 9:43
DO_0000421281,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:44
DO_0000421313,10000011001,可口可樂 Can 250 ml,24,8/19/2021 9:45
DO_0000421262,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 9:45
DO_0000421252,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 9:46
DO_0000421322,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 9:46
DO_0000423250,10000011001,可口可樂 Can 250 ml,24,8/19/2021 10:26
DO_0000417143,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 10:28
DO_0000407219,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 10:40
DO_0000421644,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 10:45
DO_0000422925,10000011001,可口可樂 Can 250 ml,24,8/19/2021 10:46
DO_0000422885,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 10:46
DO_0000421925,10000011001,可口可樂 Can 250 ml,48,8/19/2021 10:47
DO_0000421947,10000011001,可口可樂 Can 250 ml,48,8/19/2021 10:47
DO_0000424197,10000011001,可口可樂 Can 250 ml,24,8/19/2021 11:05
DO_0000424207,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 11:05
DO_0000424216,10000011001,可口可樂 Can 250 ml,24,8/19/2021 11:06
DO_0000424213,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 11:06
DO_0000414916,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 12:53
DO_0000411646,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 12:53
DO_0000424275,10000011001,可口可樂 Can 250 ml,48,8/19/2021 12:56
DO_0000424286,10000011001,可口可樂 Can 250 ml,48,8/19/2021 12:56
DO_0000425024,10000011001,可口可樂 Can 250 ml,48,8/19/2021 13:05
DO_0000425058,10000011001,可口可樂 Can 250 ml,48,8/19/2021 13:05
DO_0000424981,10000011001,可口可樂 Can 250 ml,72,8/19/2021 13:06
DO_0000424997,10000011001,可口可樂 Can 250 ml,72,8/19/2021 13:06
DO_0000425075,10000011001,可口可樂 Can 250 ml,72,8/19/2021 13:06
DO_0000424976,10000011001,可口可樂 Can 250 ml,48,8/19/2021 13:07
DO_0000424984,10000011001,可口可樂 Can 250 ml,48,8/19/2021 13:07
DO_0000425116,10000011001,可口可樂 Can 250 ml,48,8/19/2021 13:21
DO_0000425275,10000011001,可口可樂 Can 250 ml,48,8/19/2021 13:22
DO_0000425282,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 13:22
DO_0000425625,10000011001,可口可樂 Can 250 ml,24,8/19/2021 13:23
DO_0000425650,10000011001,可口可樂 Can 250 ml,24,8/19/2021 14:13
DO_0000425055,10000011001,可口可樂 Can 250 ml,24,8/19/2021 14:15
DO_0000425248,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 14:15
DO_0000425248,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 14:15
DO_0000425249,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 14:15
DO_0000425249,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 14:15
DO_0000425251,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 14:15
DO_0000425251,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 14:15
DO_0000426093,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 14:16
DO_0000424948,10000011001,可口可樂 Can 250 ml,24,8/19/2021 14:17
DO_0000426132,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 14:25
DO_0000415697,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 15:55
DO_0000418710,10021025001,黑松FIN補給飲料TP300ml,18,8/19/2021 15:55
DO_0000418710,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 15:55
DO_0000415216,10021025001,黑松FIN補給飲料TP300ml,12,8/19/2021 15:55
DO_0000415216,10021025001,黑松FIN補給飲料TP300ml,12,8/19/2021 15:55
DO_0000418876,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 16:04
DO_0000418643,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 16:04
DO_0000426828,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 17:55
DO_0000415199,10021025001,黑松FIN補給飲料TP300ml,12,8/19/2021 18:06
DO_0000428649,10000011001,可口可樂 Can 250 ml,24,8/19/2021 18:40
DO_0000428570,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 18:41
DO_0000428570,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 18:41
DO_0000428613,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 18:41
DO_0000428613,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 18:41
DO_0000428619,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 18:41
DO_0000428619,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 18:41
DO_0000428654,10000011001,可口可樂 Can 250 ml,24,8/19/2021 18:42
DO_0000428669,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 18:42
DO_0000428681,10000011001,可口可樂 Can 250 ml,24,8/19/2021 19:45
DO_0000428970,10000011001,可口可樂 Can 250 ml,48,8/19/2021 21:20
DO_0000428974,10000011001,可口可樂 Can 250 ml,48,8/19/2021 21:20
DO_0000429049,10000011001,可口可樂 Can 250 ml,24,8/19/2021 21:35
DO_0000428798,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 21:35
DO_0000429089,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 21:50
DO_0000429202,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 21:50
DO_0000418525,10021025001,黑松FIN補給飲料TP300ml,18,8/19/2021 22:15
DO_0000418525,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 22:15
DO_0000419019,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:18
DO_0000415186,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 22:22
DO_0000415493,10021025001,黑松FIN補給飲料TP300ml,18,8/19/2021 22:22
DO_0000415493,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 22:22
DO_0000419041,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 22:26
DO_0000419080,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 22:26
DO_0000418676,10021025001,黑松FIN補給飲料TP300ml,6,8/19/2021 22:34
DO_0000418676,10021025001,黑松FIN補給飲料TP300ml,18,8/19/2021 22:34
DO_0000429586,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:45
DO_0000429588,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:46
DO_0000421195,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:50
DO_0000426459,10000011001,可口可樂 Can 250 ml,48,8/19/2021 22:55
DO_0000426683,10000011001,可口可樂 Can 250 ml,48,8/19/2021 22:55
DO_0000426895,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:55
DO_0000426483,10000011001,可口可樂 Can 250 ml,48,8/19/2021 22:56
DO_0000426637,10000011001,可口可樂 Can 250 ml,48,8/19/2021 22:56
DO_0000426481,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:56
DO_0000427378,10000011001,可口可樂 Can 250 ml,48,8/19/2021 22:57
DO_0000427395,10000011001,可口可樂 Can 250 ml,48,8/19/2021 22:57
DO_0000427476,10000011001,可口可樂 Can 250 ml,24,8/19/2021 22:59
DO_0000427354,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:59
DO_0000427354,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 22:59
DO_0000427361,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:59
DO_0000427361,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 22:59
DO_0000427379,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 22:59
DO_0000427379,10021025001,黑松FIN補給飲料TP300ml,48,8/19/2021 22:59
DO_0000426506,10000011001,可口可樂 Can 250 ml,48,8/19/2021 23:00
DO_0000426507,10000011001,可口可樂 Can 250 ml,48,8/19/2021 23:00
DO_0000426653,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:01
DO_0000426653,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:01
DO_0000427393,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:01
DO_0000427393,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:01
DO_0000427210,10000011001,可口可樂 Can 250 ml,48,8/19/2021 23:02
DO_0000427213,10000011001,可口可樂 Can 250 ml,48,8/19/2021 23:02
DO_0000426488,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:02
DO_0000426488,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:02
DO_0000427328,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:02
DO_0000427328,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:02
DO_0000426529,10000011001,可口可樂 Can 250 ml,24,8/19/2021 23:03
DO_0000426494,10021025001,黑松FIN補給飲料TP300ml,24,8/19/2021 23:03
