item_code,order_day,daily_qty
15020920001,08/18/21,384
15020920001,08/19/21,132
15020920001,08/20/21,804
15020920001,08/21/21,42
15020922001,08/01/21,90
15020922001,08/02/21,6
15020922001,08/03/21,30
15020922001,08/04/21,30
15020922001,08/05/21,6
15020922001,08/06/21,48
15020922001,08/07/21,168
15020922001,08/08/21,60
15020922001,08/09/21,48
15020922001,08/10/21,12
15020922001,08/12/21,156
15020922001,08/14/21,6
15020922001,08/15/21,91
15020922001,08/16/21,198
15020922001,08/17/21,31
15020922001,08/18/21,144
15020922001,08/19/21,96
15020922001,08/20/21,96
15020922001,08/21/21,42
15020925001,08/03/21,12
15020925001,08/07/21,6
15020925001,08/08/21,24
15020925001,08/09/21,12
15020925001,08/12/21,6
15020925001,08/15/21,24
15020925001,08/16/21,24
15020925001,08/17/21,24
15020925001,08/20/21,6
15020925001,08/21/21,6
15021001001,08/01/21,462
15021001001,08/02/21,360
15021001001,08/03/21,192
15021001001,08/04/21,372
15021001001,08/05/21,372
15021001001,08/06/21,204
15021001001,08/07/21,126
15021001001,08/08/21,360
15021001001,08/09/21,42
15021001001,08/10/21,168
15021001001,08/11/21,276
15021001001,08/12/21,306
15021001001,08/13/21,168
15021001001,08/14/21,888
15021001001,08/15/21,144
15021001001,08/16/21,936
15021001001,08/17/21,96
15021001001,08/18/21,288
15021001001,08/19/21,384
15021001001,08/20/21,1236
15021001001,08/21/21,144
15021003001,08/01/21,24
15021003001,08/02/21,108
15021003001,08/03/21,42
15021003001,08/04/21,48
15021003001,08/05/21,24
15021003001,08/06/21,30
15021003001,08/08/21,96
15021003001,08/09/21,114
15021003001,08/10/21,24
15021003001,08/11/21,114
15021003001,08/12/21,12
15021003001,08/13/21,12
15021003001,08/14/21,36
15021003001,08/15/21,24
15021003001,08/16/21,24
15021003001,08/17/21,204
15021003001,08/18/21,354
15021003001,08/19/21,12
15021003001,08/20/21,444
15021003001,08/21/21,6
15021005001,08/01/21,6
15021005001,08/02/21,18
15021005001,08/03/21,12
15021005001,08/04/21,30
15021005001,08/06/21,12
15021005001,08/07/21,12
15021005001,08/08/21,30
15021005001,08/09/21,24
15021005001,08/10/21,36
15021005001,08/11/21,18
15021005001,08/12/21,12
15021005001,08/14/21,48
15021005001,08/15/21,6
15021005001,08/16/21,6
15021005001,08/17/21,78
15021005001,08/18/21,42
15021005001,08/19/21,12
15021005001,08/20/21,12
15021005001,08/21/21,6
15021035001,08/01/21,144
15021035001,08/02/21,132
15021035001,08/03/21,24
15021035001,08/05/21,24
15021035001,08/06/21,120
15021035001,08/07/21,30
15021035001,08/08/21,96
15021035001,08/09/21,504
15021035001,08/10/21,90
15021035001,08/11/21,228
15021035001,08/12/21,210
15021035001,08/13/21,150
15021035001,08/14/21,228
15021035001,08/15/21,144
15021035001,08/16/21,48
15021035001,08/17/21,54
15021035001,08/18/21,60
15021035001,08/19/21,12
15021035001,08/20/21,300
15021035001,08/21/21,84
15021042001,08/14/21,24
15021042001,08/15/21,192
15021042001,08/16/21,96
15021042001,08/17/21,120
15021042001,08/18/21,24
15021042001,08/19/21,48
15021042001,08/20/21,48
15021042001,08/21/21,24
15021047001,08/10/21,48
15021047001,08/11/21,90
15021047001,08/12/21,30
15021047001,08/13/21,12
15021047001,08/14/21,66
15021047001,08/15/21,42
15021047001,08/16/21,24
15021047001,08/17/21,54
15021047001,08/18/21,150
15021047001,08/19/21,6
15021047001,08/20/21,6
15021047001,08/21/21,6
15021057001,08/05/21,30
15021057001,08/06/21,72
15021057001,08/07/21,24
15021057001,08/10/21,18
15021057001,08/11/21,30
15021057001,08/12/21,36
15021057001,08/14/21,12
15021057001,08/15/21,18
15021057001,08/16/21,24
15021057001,08/17/21,48
15021057001,08/18/21,48
15021057001,08/20/21,24
15021057001,08/21/21,12
15021059001,08/03/21,30
15021059001,08/04/21,12
15021059001,08/08/21,24
15021059001,08/09/21,24
15021059001,08/10/21,42
15021059001,08/11/21,6
15021059001,08/12/21,12
15021059001,08/13/21,6
15021059001,08/14/21,12
15021059001,08/15/21,12
15021059001,08/16/21,18
15021059001,08/17/21,54
15021059001,08/18/21,48
15021060001,08/02/21,72
15021060001,08/03/21,24
15021060001,08/04/21,84
15021060001,08/06/21,6
15021060001,08/07/21,24
15021060001,08/08/21,6
15021060001,08/09/21,30
15021060001,08/11/21,12
15021060001,08/12/21,48
15021060001,08/13/21,24
15021060001,08/14/21,36
15021060001,08/15/21,30
15021060001,08/16/21,12
15021060001,08/17/21,30
15021060001,08/18/21,24
15021060001,08/19/21,84
15021060001,08/20/21,66
15021060001,08/21/21,6
15022004001,08/01/21,828
15022004001,08/02/21,426
15022004001,08/03/21,282
15022004001,08/04/21,168
15022004001,08/05/21,30
15022004001,08/06/21,78
15022004001,08/07/21,120
15022004001,08/08/21,192
15022004001,08/09/21,84
15022004001,08/10/21,30
15022004001,08/11/21,264
15022004001,08/12/21,186
15022004001,08/13/21,270
15022004001,08/14/21,132
15022004001,08/15/21,18
15022004001,08/16/21,222
15022004001,08/17/21,60
15022004001,08/18/21,252
15022004001,08/19/21,1020
15022004001,08/20/21,2226
15022004001,08/21/21,54
15022005001,08/09/21,102
15022005001,08/10/21,126
15022005001,08/11/21,90
15022005001,08/12/21,126
15022005001,08/13/21,66
15022005001,08/14/21,216
15022005001,08/15/21,252
15022005001,08/16/21,72
15022005001,08/17/21,90
15022005001,08/18/21,1260
15022005001,08/19/21,588
15022005001,08/20/21,624
15022005001,08/21/21,42
15022009001,08/02/21,36
15022009001,08/03/21,36
15022009001,08/04/21,12
15022009001,08/05/21,12
15022009001,08/06/21,6
15022009001,08/07/21,12
15022009001,08/08/21,24
15022009001,08/09/21,12
15022009001,08/10/21,6
15022009001,08/11/21,54
15022009001,08/12/21,18
15022009001,08/13/21,18
15022009001,08/14/21,24
15022009001,08/15/21,30
15022009001,08/16/21,24
15022009001,08/17/21,72
15022009001,08/18/21,30
15022009001,08/20/21,6
15022009001,08/21/21,18
15022013001,08/01/21,24
15022013001,08/02/21,24
15022013001,08/03/21,66
15022013001,08/04/21,42
15022013001,08/05/21,48
15022013001,08/06/21,90
15022013001,08/07/21,30
15022013001,08/08/21,138
15022013001,08/09/21,30
15022013001,08/10/21,180
15022013001,08/11/21,6
15022013001,08/12/21,12
15022013001,08/13/21,36
15022013001,08/14/21,102
15022013001,08/15/21,6
15022013001,08/16/21,30
15022013001,08/17/21,36
15022013001,08/18/21,30
15022013001,08/19/21,162
15022013001,08/20/21,30
15022013001,08/21/21,12
15022014001,08/20/21,24
15022015001,08/01/21,6
15022015001,08/02/21,12
15022015001,08/03/21,54
15022015001,08/04/21,6
15022015001,08/05/21,24
15022015001,08/06/21,12
15022015001,08/08/21,36
15022015001,08/09/21,72
15022015001,08/10/21,18
15022015001,08/11/21,24
15022015001,08/12/21,78
15022015001,08/13/21,12
15022015001,08/14/21,12
15022015001,08/15/21,30
15022015001,08/16/21,42
15022015001,08/17/21,36
15022015001,08/18/21,54
15022015001,08/19/21,12
15022017001,08/02/21,102
15022017001,08/03/21,102
15022017001,08/04/21,72
15022017001,08/05/21,114
15022017001,08/06/21,24
15022017001,08/07/21,138
15022017001,08/08/21,102
15022017001,08/09/21,240
15022017001,08/10/21,114
15022017001,08/11/21,6
15022017001,08/12/21,12
15022017001,08/13/21,192
15022017001,08/14/21,12
15022017001,08/15/21,12
15022017001,08/16/21,30
15022017001,08/17/21,42
15022017001,08/18/21,72
15022017001,08/19/21,138
15022017001,08/20/21,228
15022017001,08/21/21,102
15022019001,08/05/21,6
15022019001,08/06/21,6
15022019001,08/11/21,6
15022019001,08/12/21,6
15022019001,08/16/21,6
15022019001,08/21/21,12
15022020001,08/01/21,30
15022021001,08/03/21,6
15022021001,08/04/21,6
15022021001,08/06/21,18
15022021001,08/07/21,30
15022021001,08/08/21,6
15022021001,08/10/21,18
15022021001,08/11/21,12
15022021001,08/12/21,6
15022021001,08/13/21,18
15022021001,08/14/21,126
15022021001,08/15/21,6
15022021001,08/19/21,6
15022021001,08/20/21,12
15022022001,08/07/21,12
15022022001,08/09/21,12
15022022001,08/12/21,6
15022022001,08/14/21,12
15022022001,08/17/21,12
15022022001,08/20/21,6
15022026001,08/01/21,300
15022026001,08/02/21,162
15022026001,08/03/21,36
15022026001,08/04/21,60
15022026001,08/05/21,24
15022026001,08/06/21,12
15022026001,08/07/21,186
15022026001,08/08/21,240
15022026001,08/09/21,12
15022026001,08/10/21,72
15022026001,08/11/21,66
15022026001,08/12/21,312
15022026001,08/13/21,78
15022026001,08/14/21,420
15022026001,08/15/21,84
15022026001,08/16/21,186
15022026001,08/17/21,336
15022026001,08/18/21,6294
15022026001,08/19/21,312
15022026001,08/20/21,480
15022026001,08/21/21,30
15023001001,08/01/21,120
15023001001,08/19/21,96
15023001001,08/20/21,120
15023003001,08/01/21,60
15023003001,08/02/21,114
15023003001,08/05/21,24
15023003001,08/06/21,18
15023003001,08/08/21,6
15023003001,08/10/21,42
15023003001,08/11/21,78
15023003001,08/12/21,144
15023003001,08/13/21,24
15023003001,08/14/21,90
15023003001,08/15/21,192
15023003001,08/16/21,48
15023003001,08/18/21,12
15023003001,08/19/21,102
15023003001,08/20/21,60
15023003001,08/21/21,6
15023004001,08/01/21,78
15023004001,08/02/21,24
15023004001,08/04/21,96
15023004001,08/05/21,78
15023004001,08/06/21,72
15023004001,08/08/21,78
15023004001,08/09/21,216
15023004001,08/10/21,48
15023004001,08/11/21,78
15023004001,08/12/21,72
15023004001,08/14/21,12
15023004001,08/15/21,168
15023004001,08/16/21,72
15023004001,08/18/21,48
15023004001,08/19/21,12
15023005001,08/01/21,24
15023005001,08/02/21,48
15023005001,08/03/21,144
15023005001,08/04/21,216
15023005001,08/05/21,198
15023005001,08/06/21,54
15023005001,08/07/21,54
15023005001,08/08/21,30
15023005001,08/09/21,24
15023005001,08/11/21,42
15023005001,08/12/21,36
15023005001,08/13/21,120
15023005001,08/14/21,162
15023005001,08/15/21,126
15023005001,08/16/21,48
15023005001,08/18/21,96
15023005001,08/19/21,120
15023005001,08/20/21,6
15023008001,08/15/21,120
15023008001,08/16/21,24
15023008001,08/18/21,18
15023008001,08/19/21,18
15023008001,08/20/21,18
15023010001,08/02/21,24
15023010001,08/03/21,6
15023010001,08/04/21,30
15023010001,08/06/21,12
15023010001,08/08/21,48
15023010001,08/09/21,96
15023010001,08/14/21,24
15023010001,08/15/21,30
15023010001,08/17/21,6
15023010001,08/20/21,66
15023011001,08/01/21,84
15023011001,08/03/21,12
15023011001,08/04/21,36
15023011001,08/05/21,84
15023011001,08/06/21,24
15023011001,08/07/21,48
15023011001,08/08/21,108
15023011001,08/09/21,6
15023011001,08/10/21,60
15023011001,08/11/21,108
15023011001,08/12/21,54
15023011001,08/13/21,60
15023011001,08/14/21,30
15023011001,08/15/21,54
15023011001,08/16/21,252
15023011001,08/17/21,30
15023011001,08/18/21,156
15023011001,08/19/21,60
15023011001,08/20/21,90
15023011001,08/21/21,18
15023012001,08/01/21,36
15023012001,08/02/21,42
15023012001,08/03/21,24
15023012001,08/04/21,96
15023012001,08/05/21,78
15023012001,08/06/21,66
15023012001,08/07/21,6
15023012001,08/08/21,162
15023012001,08/09/21,246
15023012001,08/10/21,78
15023012001,08/11/21,217
15023012001,08/12/21,306
15023012001,08/13/21,84
15023012001,08/14/21,150
15023012001,08/15/21,228
15023012001,08/16/21,288
15023012001,08/17/21,780
15023012001,08/18/21,174
15023012001,08/19/21,264
15023012001,08/20/21,336
15023012001,08/21/21,36
15023013001,08/01/21,6
15023013001,08/03/21,6
15023013001,08/05/21,12
15023013001,08/06/21,6
15023013001,08/08/21,24
15023013001,08/09/21,66
15023013001,08/10/21,78
15023013001,08/11/21,126
15023013001,08/12/21,66
15023013001,08/13/21,66
15023013001,08/14/21,24
15023013001,08/15/21,132
15023013001,08/16/21,36
15023013001,08/17/21,282
15023013001,08/18/21,60
15023013001,08/19/21,78
15023013001,08/20/21,72
15023017001,08/01/21,96
15023017001,08/02/21,264
15023017001,08/03/21,144
15023017001,08/05/21,12
15023017001,08/06/21,84
15023017001,08/07/21,144
15023017001,08/08/21,174
15023017001,08/09/21,24
15023017001,08/10/21,126
15023017001,08/11/21,102
15023017001,08/12/21,96
15023017001,08/13/21,36
15023017001,08/14/21,24
15023017001,08/15/21,24
15023017001,08/17/21,120
15023017001,08/18/21,558
15023017001,08/19/21,24
15023017001,08/20/21,6
15023020001,08/01/21,78
15023020001,08/02/21,60
15023020001,08/03/21,84
15023020001,08/04/21,24
15023020001,08/05/21,126
15023020001,08/06/21,48
15023020001,08/07/21,54
15023020001,08/08/21,78
15023020001,08/10/21,90
15023020001,08/11/21,204
15023020001,08/12/21,204
15023020001,08/13/21,72
15023020001,08/14/21,222
15023020001,08/15/21,108
15023020001,08/16/21,54
15023020001,08/17/21,12
15023020001,08/18/21,366
15023020001,08/19/21,60
15023020001,08/20/21,120
15023035001,08/01/21,240
15023035001,08/02/21,360
15023035001,08/03/21,120
15023035001,08/04/21,72
15023035001,08/05/21,120
15023035001,08/14/21,192
15023035001,08/15/21,240
15023035001,08/16/21,168
15023035001,08/17/21,72
15023035001,08/18/21,168
15023035001,08/19/21,168
15023035001,08/20/21,1176
15023035001,08/21/21,144
15023036001,08/11/21,24
15023038001,08/14/21,24
15024004001,08/01/21,168
15024004001,08/02/21,36
15024004001,08/03/21,66
15024004001,08/04/21,348
15024004001,08/05/21,30
15024004001,08/06/21,270
15024004001,08/07/21,24
15024004001,08/08/21,120
15024004001,08/09/21,180
15024004001,08/10/21,78
15024004001,08/11/21,168
15024004001,08/12/21,102
15024004001,08/13/21,72
15024004001,08/14/21,222
15024004001,08/15/21,66
15024004001,08/16/21,126
15024004001,08/17/21,30
15024004001,08/18/21,84
15024004001,08/19/21,54
15024004001,08/20/21,36
15024004001,08/21/21,48
15024011001,08/01/21,192
15024011001,08/07/21,24
15024011001,08/15/21,24
15024011001,08/19/21,24
15024011001,08/20/21,192
15024011001,08/21/21,480
15024014001,08/01/21,30
15024014001,08/02/21,30
15024014001,08/03/21,114
15024014001,08/04/21,48
15024014001,08/05/21,24
15024014001,08/06/21,24
15024014001,08/07/21,78
15024014001,08/08/21,30
15024014001,08/09/21,6
15024014001,08/11/21,24
15024014001,08/12/21,54
15024014001,08/13/21,36
15024014001,08/14/21,66
15024014001,08/15/21,108
15024014001,08/17/21,30
15024014001,08/18/21,30
15024014001,08/19/21,36
15024014001,08/20/21,60
15024014001,08/21/21,18
15081020001,08/07/21,2
15081020001,08/09/21,1
15081020001,08/11/21,5
15081020001,08/13/21,3
15081020001,08/16/21,1
15081020001,08/20/21,1
15302010001,08/11/21,1
30000004001,08/09/21,1
30000004001,08/12/21,1
30000004001,08/19/21,1
30000048001,08/05/21,1
30000048001,08/07/21,2
30000048001,08/08/21,4
30000048001,08/09/21,2
30000048001,08/11/21,1
30000048001,08/12/21,1
30000048001,08/13/21,2
30000048001,08/15/21,2
30000048001,08/17/21,1
30000048001,08/18/21,1
30000048001,08/19/21,1
30000048001,08/20/21,1
30000048001,08/21/21,1
30000049001,08/09/21,2
30000049001,08/13/21,1
30000049001,08/15/21,2
30000049001,08/16/21,4
30000049001,08/19/21,1
30000056001,08/05/21,2
30000056001,08/06/21,2
30000056001,08/07/21,3
30000056001,08/08/21,3
30000056001,08/09/21,3
30000056001,08/10/21,1
30000056001,08/11/21,1
30000056001,08/12/21,7
30000056001,08/13/21,5
30000056001,08/14/21,3
30000056001,08/15/21,4
30000056001,08/17/21,2
30000056001,08/18/21,1
30000056001,08/20/21,3
30000056001,08/21/21,1
30001002001,08/09/21,1
30001002001,08/11/21,2
30001002001,08/15/21,1
30001002001,08/16/21,1
30001040001,08/05/21,1
30001040001,08/07/21,1
30001040001,08/08/21,2
30001040001,08/09/21,1
30001040001,08/12/21,2
30001040001,08/13/21,1
30001040001,08/14/21,1
30001040001,08/16/21,1
30001040001,08/17/21,2
30001040001,08/19/21,1
30001040001,08/20/21,1
30001041001,08/02/21,1
30001041001,08/15/21,2
30001041001,08/16/21,1
30001907001,08/05/21,2
30001907001,08/06/21,2
30001907001,08/07/21,2
30001907001,08/08/21,1
30001907001,08/09/21,3
30001907001,08/10/21,3
30001907001,08/11/21,2
30001907001,08/12/21,4
30001907001,08/13/21,4
30001907001,08/14/21,9
30001907001,08/15/21,7
30001907001,08/16/21,1
30001907001,08/17/21,4
30001907001,08/18/21,1
30001907001,08/19/21,3
30001907001,08/20/21,4
30001907001,08/21/21,3
30002001001,08/10/21,2
30002001001,08/12/21,5
30002001001,08/14/21,2
30003001001,08/08/21,2
30003001001,08/10/21,2
30003001001,08/13/21,1
30003001001,08/17/21,1
30005001001,08/11/21,2
30005001001,08/12/21,2
30005001001,08/19/21,1
30010002001,08/05/21,1
30010002001,08/07/21,1
30010002001,08/08/21,2
30010002001,08/09/21,4
30010002001,08/10/21,7
30010002001,08/11/21,2
30010002001,08/12/21,2
30010002001,08/13/21,8
30010002001,08/14/21,1
30010002001,08/15/21,17
30010002001,08/16/21,4
30010002001,08/17/21,6
30010002001,08/18/21,6
30010002001,08/19/21,5
30010002001,08/20/21,2
30010002001,08/21/21,6
30010005001,08/18/21,3
30010006001,08/08/21,5
30010006001,08/10/21,3
30010006001,08/11/21,3
30010006001,08/12/21,1
30010006001,08/14/21,13
30010006001,08/18/21,5
30010006001,08/19/21,3
30011002001,08/07/21,2
30011002001,08/08/21,3
30011002001,08/09/21,6
30011002001,08/10/21,4
30011002001,08/11/21,3
30011002001,08/13/21,1
30011002001,08/14/21,2
30011002001,08/15/21,14
30011002001,08/16/21,1
30011002001,08/17/21,7
30011002001,08/18/21,8
30011002001,08/19/21,5
30011002001,08/20/21,3
30011002001,08/21/21,9
30013002001,08/08/21,1
30013002001,08/12/21,2
30013002001,08/14/21,1
30013002001,08/15/21,5
30013002001,08/17/21,1
30013002001,08/20/21,1
30013004001,08/12/21,2
30043012001,08/08/21,8
30043012001,08/09/21,2
30043012001,08/17/21,1
30043012001,08/21/21,2
30045021001,08/11/21,10
30045021001,08/20/21,5
30045025001,08/06/21,3
30045025001,08/12/21,1
30045057001,08/01/21,11
30045057001,08/04/21,3
30045057001,08/12/21,10
30045057001,08/13/21,2
30045057001,08/14/21,3
30045057001,08/15/21,5
30045057001,08/19/21,1
30045057002,08/01/21,2
30045057002,08/10/21,6
30045057002,08/17/21,8
30045057002,08/18/21,20
30045057002,08/20/21,6
30045058001,08/15/21,5
30045058001,08/17/21,1
30045058001,08/20/21,2
30045058001,08/21/21,8
30045058002,08/01/21,4
30045058002,08/10/21,3
30045058002,08/12/21,7
30045058002,08/16/21,4
30045058002,08/17/21,1
30045076001,08/01/21,6
30045076001,08/09/21,3
30045077001,08/08/21,6
30045077001,08/09/21,1
30045077001,08/10/21,2
30045077001,08/11/21,14
30045077001,08/12/21,4
30045077001,08/13/21,6
30045077001,08/14/21,10
30045077001,08/15/21,12
30045077001,08/17/21,8
30045077001,08/19/21,8
30045077001,08/20/21,2
30045077001,08/21/21,2
30045077002,08/09/21,5
30045077002,08/10/21,6
30045077002,08/13/21,8
30045077002,08/14/21,2
30045077002,08/15/21,6
30045077002,08/17/21,14
30045077002,08/18/21,4
30045078002,08/01/21,10
30045079001,08/20/21,4
30052112001,08/05/21,2
30052113001,08/01/21,6
30052113001,08/09/21,10
30052113001,08/10/21,6
30052113001,08/11/21,12
30052113001,08/12/21,14
30052113001,08/13/21,6
30052113001,08/14/21,14
30052113001,08/15/21,2
30052113001,08/16/21,2
30052113001,08/17/21,6
30052113001,08/18/21,10
30052113001,08/19/21,4
30052113001,08/20/21,6
30052113001,08/21/21,20
30052113002,08/15/21,2
30052113002,08/16/21,2
30052113002,08/17/21,6
30052113002,08/19/21,14
30052113002,08/21/21,4
30061026001,08/09/21,3
30071041001,08/11/21,3
30071041001,08/21/21,2
30071043001,08/05/21,1
30071043001,08/10/21,1
30071043001,08/12/21,1
30071043001,08/13/21,1
30071043001,08/14/21,2
30071043001,08/19/21,1
30071043001,08/20/21,2
30071044001,08/21/21,1
30071047001,08/21/21,1
30071051001,08/12/21,1
30071051001,08/15/21,3
30071053001,08/08/21,1
30072058001,08/13/21,2
30072058001,08/21/21,1
30072062001,08/01/21,2
30072062001,08/03/21,2
30072062001,08/04/21,6
30072062001,08/05/21,4
30072062001,08/06/21,2
30072062001,08/07/21,6
30072062001,08/08/21,6
30072062001,08/12/21,2
30073007001,08/09/21,1
30073007001,08/19/21,1
30073007001,08/20/21,1
30073017001,08/08/21,1
30073017001,08/12/21,1
30073017001,08/18/21,4
30073017001,08/19/21,1
30073022001,08/14/21,1
30073068001,08/08/21,2
30073068001,08/12/21,1
30073068001,08/15/21,4
30430005001,08/19/21,3
30435004001,08/12/21,2
30435004001,08/15/21,2
30450006001,08/08/21,7
30450006001,08/09/21,2
30450006001,08/11/21,1
30450006001,08/15/21,2
30450006001,08/17/21,2
30450006001,08/20/21,1
30450010001,08/09/21,24
30450010001,08/11/21,12
30450010001,08/15/21,12
30450010001,08/19/21,20
30450011001,08/11/21,7
30450011001,08/12/21,12
30450011001,08/15/21,4
30450013001,08/09/21,2
30450013001,08/11/21,2
30450013001,08/18/21,4
30450013001,08/19/21,2
30450013001,08/20/21,2
30450023001,08/06/21,5
30450023001,08/08/21,7
30450023001,08/09/21,6
30450023001,08/10/21,1
30450023001,08/11/21,3
30450023001,08/12/21,5
30450023001,08/13/21,3
30450023001,08/14/21,2
30450023001,08/15/21,9
30450023001,08/17/21,2
30450023001,08/18/21,6
30450023001,08/19/21,2
30450023001,08/20/21,8
30450023001,08/21/21,8
30450034001,08/12/21,1
30450034001,08/14/21,4
30450034001,08/20/21,1
30450039001,08/17/21,2
30450043001,08/14/21,1
30450043001,08/20/21,1
31042914001,08/08/21,1
31042914001,08/15/21,1
31102061001,08/04/21,2
31102061001,08/19/21,1
31111007001,08/05/21,2
31111007001,08/18/21,1
31111007001,08/20/21,1
31118021001,08/09/21,2
31118023001,08/03/21,1
31118023001,08/04/21,1
31118023001,08/12/21,2
31118023001,08/13/21,1
31118023001,08/15/21,2
31170002001,08/01/21,3
31175002001,08/20/21,1
31182015001,08/09/21,1
31214010001,08/04/21,2
31214010001,08/13/21,1
31214010001,08/18/21,2
31214010001,08/19/21,1
31215012001,08/17/21,3
31225014001,08/05/21,1
31225014001,08/06/21,2
31225014001,08/15/21,1
31225014001,08/17/21,6
31226017001,08/09/21,3
31227009001,08/02/21,1
31227009001,08/21/21,1
31230005001,08/04/21,5
31230005001,08/05/21,5
31230005001,08/15/21,6
31230005001,08/18/21,4
31235015001,08/01/21,1
31235015001,08/04/21,1
31235015001,08/10/21,3
31235015001,08/11/21,2
31235015001,08/12/21,8
31235015001,08/16/21,1
31235015001,08/21/21,1
31235016001,08/02/21,1
31235016001,08/03/21,3
31235016001,08/05/21,5
31235016001,08/08/21,4
31235016001,08/09/21,8
31235016001,08/10/21,6
31235016001,08/11/21,3
31235016001,08/12/21,1
31235016001,08/13/21,3
31235016001,08/15/21,8
31235016001,08/17/21,1
31235016001,08/18/21,11
31235016001,08/19/21,5
31235016001,08/20/21,6
31235016001,08/21/21,1
31235904001,08/01/21,1
31235904001,08/10/21,1
31235905001,08/01/21,1
31235905001,08/12/21,1
31235905001,08/14/21,1
31235905001,08/15/21,1
31235906001,08/16/21,1
31235906001,08/19/21,5
31236026001,08/01/21,1
31236026001,08/04/21,1
31236026001,08/06/21,2
31236026001,08/10/21,1
31236026001,08/13/21,1
31236026001,08/15/21,3
31236026001,08/17/21,5
31236026001,08/18/21,2
31236026001,08/19/21,1
31236026001,08/21/21,2
31236027001,08/01/21,1
31236027001,08/02/21,8
31236027001,08/03/21,1
31236027001,08/04/21,11
31236027001,08/05/21,9
31236027001,08/08/21,1
31236027001,08/09/21,1
31236027001,08/10/21,1
31236027001,08/11/21,11
31236027001,08/12/21,3
31236027001,08/14/21,2
31236027001,08/15/21,1
31236027001,08/19/21,1
31236033001,08/01/21,1
31236033001,08/14/21,1
31236033001,08/15/21,1
31236033001,08/18/21,3
31236034001,08/02/21,1
31236034001,08/03/21,1
31236034001,08/04/21,2
31236034001,08/15/21,3
31240002001,08/12/21,2
31240002001,08/15/21,5
31240002001,08/18/21,1
31244001001,08/02/21,2
31244001001,08/04/21,2
31244001001,08/08/21,2
31244001001,08/13/21,1
31244001001,08/14/21,2
31244001001,08/15/21,7
31244002001,08/02/21,1
31244002001,08/04/21,6
31244002001,08/05/21,20
31244002001,08/06/21,1
31244002001,08/07/21,1
31244002001,08/13/21,7
31244002001,08/16/21,2
31244002001,08/18/21,1
31250003001,08/01/21,1
31250003001,08/17/21,1
31250003001,08/18/21,1
31250003001,08/19/21,1
31251002001,08/14/21,1
31253001001,08/01/21,2
31253001001,08/06/21,2
31253001001,08/10/21,1
31253001001,08/14/21,1
31253001001,08/16/21,1
31253001001,08/17/21,1
31253001001,08/20/21,1
31253002001,08/01/21,1
31253002001,08/03/21,1
31253002001,08/06/21,4
31253002001,08/07/21,1
31253002001,08/12/21,2
31253002001,08/17/21,2
31253002001,08/18/21,1
31253004001,08/03/21,5
31253004001,08/04/21,1
31253004001,08/06/21,1
31253004001,08/07/21,2
31254001001,08/04/21,1
31254001001,08/05/21,1
31254001001,08/07/21,1
31254001001,08/10/21,1
31254001001,08/11/21,3
31254001001,08/13/21,5
31254001001,08/15/21,1
31254001001,08/19/21,2
31254009001,08/02/21,2
31254009001,08/03/21,3
31254009001,08/05/21,3
31254009001,08/07/21,1
31254009001,08/09/21,1
31254009001,08/12/21,1
31254899001,08/11/21,1
31254899001,08/13/21,5
31254899001,08/19/21,2
31255005001,08/01/21,3
31255005001,08/05/21,2
31255005001,08/07/21,1
31255005001,08/10/21,2
31255005001,08/20/21,2
31255005001,08/21/21,5
31255006001,08/01/21,1
31255006001,08/03/21,1
31255006001,08/06/21,2
31255006001,08/08/21,2
31255006001,08/09/21,1
31255006001,08/15/21,1
31255006001,08/17/21,2
31255006001,08/18/21,2
31255010001,08/02/21,1
31255010001,08/07/21,1
31255010001,08/08/21,1
31255010001,08/11/21,2
31255010001,08/14/21,1
31255010001,08/15/21,7
31255010001,08/18/21,4
31255010001,08/19/21,1
31255010001,08/20/21,2
31258003001,08/01/21,1
31258003001,08/10/21,2
31258006001,08/09/21,2
31258006001,08/15/21,1
31260001001,08/02/21,1
31264013001,08/12/21,1
31267002001,08/12/21,2
31267002001,08/20/21,6
31268003001,08/03/21,1
31268003001,08/04/21,2
31268003001,08/12/21,1
31270006001,08/12/21,2
31270009001,08/05/21,3
31271003001,08/10/21,2
31271003001,08/12/21,3
31271016001,08/05/21,7
31273002001,08/01/21,5
31273002001,08/12/21,1
31401023001,08/07/21,1
31401023001,08/12/21,2
31403064001,08/01/21,2
31403064001,08/02/21,1
31403064001,08/19/21,1
31414020001,08/03/21,3
31414020001,08/04/21,4
31414020001,08/05/21,2
31414020001,08/07/21,4
31414020001,08/08/21,4
31414020001,08/09/21,3
31414020001,08/11/21,1
31414020001,08/14/21,7
31420001001,08/01/21,2
31420001001,08/04/21,5
31420001001,08/05/21,2
31420001001,08/07/21,1
31420001001,08/09/21,3
31420001001,08/13/21,2
31420001001,08/18/21,1
31420003001,08/10/21,1
31420003001,08/14/21,1
31420003001,08/15/21,3
31420003001,08/18/21,1
31420006001,08/01/21,2
31420006001,08/03/21,2
31420006001,08/04/21,12
31420006001,08/05/21,6
31420006001,08/07/21,2
31420006001,08/08/21,6
31420006001,08/09/21,2
31420006001,08/10/21,4
31420006001,08/11/21,4
31420006001,08/13/21,4
31420006001,08/14/21,8
31420006001,08/15/21,4
31420006001,08/17/21,2
31420006001,08/18/21,4
31420006001,08/19/21,2
31420007001,08/11/21,1
31420007001,08/13/21,1
31420007001,08/14/21,2
