item_code,cluster,initial_inventory_items,initial_inventory_boxes,unassigned_boxes,unassigned_items_equivalent
30071051001,1,2,1,1,8
11050134001,1,1,1,1,8
11110100001,1,1,1,1,8
11110101001,1,1,1,1,8
12120080001,1,1,1,1,8
12000468001,1,1,1,1,8
12005092002,1,1,1,1,8
12005092009,1,1,1,1,8
12010156001,1,1,1,1,8
12010175001,1,1,1,1,8
12003058001,1,1,1,1,8
11041018001,1,1,1,1,8
11041032001,1,1,1,1,8
11112017001,1,1,1,1,8
12000270001,1,1,1,1,8
12000295001,1,1,1,1,8
12000309001,1,1,1,1,8
12001085001,1,1,1,1,8
12003117001,1,1,1,1,8
14241039001,1,1,1,1,8
14310061001,1,1,1,1,8
11103086002,1,2,1,1,6
11103092001,1,2,1,1,6
11103187001,1,2,1,1,6
12130038001,1,2,1,1,6
11103032003,1,2,1,1,6
11110032001,1,2,1,1,6
12130111001,1,2,1,1,6
10023023001,1,1,1,1,6
11010052001,1,1,1,1,6
12011093001,1,1,1,1,6
12234916001,1,1,1,1,6
31753028001,1,1,1,1,6
11103123001,1,1,1,1,6
11103139002,1,1,1,1,6
11103142001,1,1,1,1,6
11103183001,1,1,1,1,6
11103241001,1,1,1,1,6
11103371001,1,1,1,1,6
11112005001,1,1,1,1,6
12130084001,1,1,1,1,6
14850003001,1,1,1,1,6
14850036001,1,1,1,1,6
33550006003,1,1,1,1,6
41244001001,1,1,1,1,6
41601012001,1,1,1,1,6
14851003001,1,6,6,6,6
14411023001,1,3,1,1,6
10023064001,1,2,1,1,6
14331021001,1,2,1,1,6
10023100001,1,1,1,1,6
10904021001,1,1,1,1,6
14310053001,1,1,1,1,6
10023102001,1,1,1,1,6
10904008001,1,1,1,1,6
10904899001,1,1,1,1,6
11103011001,1,1,1,1,6
11103011003,1,1,1,1,6
11103011004,1,1,1,1,6
12011047001,1,1,1,1,6
12322057001,1,1,1,1,6
12327022001,1,1,1,1,6
12327051001,1,1,1,1,6
14411901001,1,1,1,1,6
11103128001,1,3,1,1,6
10023075001,1,1,1,1,6
11101013001,1,1,1,1,6
11101018001,1,1,1,1,6
11112008001,1,1,1,1,6
12327014001,1,1,1,1,6
12202006001,1,6,6,6,6
11010001001,1,3,1,1,6
11101034001,1,2,1,1,6
12105037001,1,2,1,1,6
11101034002,1,2,1,1,6
11103182001,1,2,1,1,6
11103281001,1,2,1,1,6
12001078001,1,2,1,1,6
12013033001,1,2,1,1,6
11111023001,1,1,1,1,6
12000036001,1,1,1,1,6
11021095001,1,1,1,1,6
11021096001,1,1,1,1,6
11103063001,1,1,1,1,6
11103388001,1,1,1,1,6
12006135001,1,1,1,1,6
12013034001,1,1,1,1,6
12326002001,1,1,1,1,6
14506032001,1,1,1,1,6
61080025003,1,1,1,1,6
11043023001,1,1,1,1,6
11103044001,1,1,1,1,6
11103110001,1,1,1,1,6
11103238001,1,1,1,1,6
11103297001,1,1,1,1,6
11103334001,1,1,1,1,6
12000020001,1,1,1,1,6
12001065001,1,1,1,1,6
12001071001,1,1,1,1,6
12001081001,1,1,1,1,6
12006067001,1,1,1,1,6
12011122001,1,1,1,1,6
12022275001,1,1,1,1,6
12343304001,1,1,1,1,6
14104028001,1,1,1,1,6
14310096001,1,1,1,1,6
14506206001,1,1,1,1,6
32440140001,1,1,1,1,6
42616037001,1,1,1,1,6
14615035001,1,1,1,1,6
35307910001,1,1,1,1,6
11021051002,1,1,1,1,6
11031001001,1,1,1,1,6
12000159001,1,1,1,1,6
12000213001,1,1,1,1,6
12000285001,1,1,1,1,6
12003085001,1,1,1,1,6
12011006001,1,1,1,1,6
12011452001,1,1,1,1,6
12020212001,1,1,1,1,6
12020250001,1,1,1,1,6
12020404001,1,1,1,1,6
12020418001,1,1,1,1,6
12034240001,1,1,1,1,6
14600041001,1,1,1,1,6
14602086001,1,1,1,1,6
31533084001,1,1,1,1,6
11031005001,1,1,1,1,6
12000022001,1,1,1,1,6
12000075001,1,1,1,1,6
12000166001,1,1,1,1,6
12000219001,1,1,1,1,6
12000224001,1,1,1,1,6
12000233001,1,1,1,1,6
12000431001,1,1,1,1,6
12000494001,1,1,1,1,6
12001018001,1,1,1,1,6
12001076001,1,1,1,1,6
12001091001,1,1,1,1,6
12001092001,1,1,1,1,6
12001093001,1,1,1,1,6
12002009001,1,1,1,1,6
12002042001,1,1,1,1,6
12002057001,1,1,1,1,6
12002090001,1,1,1,1,6
12003014001,1,1,1,1,6
12003030001,1,1,1,1,6
12003145001,1,1,1,1,6
12011038001,1,1,1,1,6
12012008001,1,1,1,1,6
12012048001,1,1,1,1,6
12012118001,1,1,1,1,6
12012143001,1,1,1,1,6
12016126001,1,1,1,1,6
12020018001,1,1,1,1,6
12020062001,1,1,1,1,6
12020131001,1,1,1,1,6
12020228001,1,1,1,1,6
12020283001,1,1,1,1,6
12020284001,1,1,1,1,6
12020312001,1,1,1,1,6
12020328001,1,1,1,1,6
12022127001,1,1,1,1,6
12022128001,1,1,1,1,6
12022167001,1,1,1,1,6
12023125001,1,1,1,1,6
12023265001,1,1,1,1,6
12032524001,1,1,1,1,6
12034087001,1,1,1,1,6
12034126001,1,1,1,1,6
12034171001,1,1,1,1,6
12034172001,1,1,1,1,6
12102100001,1,1,1,1,6
12103097001,1,1,1,1,6
12103179001,1,1,1,1,6
12104012001,1,1,1,1,6
12104034001,1,1,1,1,6
12151018001,1,1,1,1,6
12152058001,1,1,1,1,6
12321135001,1,1,1,1,6
12323111001,1,1,1,1,6
12323204001,1,1,1,1,6
14304301001,1,1,1,1,6
14304302001,1,1,1,1,6
14304303001,1,1,1,1,6
14602024001,1,1,1,1,6
14602085001,1,1,1,1,6
14602093001,1,1,1,1,6
14602097001,1,1,1,1,6
14602101001,1,1,1,1,6
14604117001,1,1,1,1,6
14604119001,1,1,1,1,6
14615020001,1,1,1,1,6
14620035001,1,1,1,1,6
14632349001,1,1,1,1,6
14701026001,1,1,1,1,6
14701067001,1,1,1,1,6
61037010003,1,1,1,1,6
12233028001,1,1,1,1,5
11103082001,1,1,1,1,5
41310041001,1,1,1,1,5
32511012001,1,3,1,1,5
14633002001,1,1,1,1,5
65090016001,1,1,1,1,5
14604257001,1,1,1,1,5
32511050001,1,4,1,1,5
32517009001,1,2,1,1,5
14604255001,1,1,1,1,5
32511021001,1,1,1,1,5
32524007001,1,1,1,1,5
12010098001,1,1,1,1,5
12010102001,1,1,1,1,5
41530016001,1,4,1,1,4
14621026001,1,3,1,1,4
14850063001,1,3,1,1,4
11110026001,1,2,1,1,4
14851010001,1,2,1,1,4
12232017001,1,1,1,1,4
14621017001,1,1,1,1,4
31580049002,1,1,1,1,4
34511006001,1,1,1,1,4
11103048001,1,1,1,1,4
11103274001,1,1,1,1,4
12230006001,1,1,1,1,4
12231027001,1,1,1,1,4
12234920001,1,1,1,1,4
41220023001,1,1,1,1,4
41303011001,1,1,1,1,4
41530903001,1,1,1,1,4
11103100001,1,3,1,1,4
12327046001,1,1,1,1,4
11103079002,1,1,1,1,4
10023055001,1,2,1,1,4
14370999001,1,2,1,1,4
11110053001,1,1,1,1,4
11103029001,1,1,1,1,4
11103347001,1,1,1,1,4
11110012001,1,1,1,1,4
11110020001,1,1,1,1,4
34511049001,1,4,1,1,4
34511051001,1,2,1,1,4
34511028001,1,1,1,1,4
12234901001,1,2,1,1,3
12232010001,1,1,1,1,3
12234005001,1,1,1,1,3
12234921001,1,1,1,1,3
12234934001,1,1,1,1,3
12326005001,1,1,1,1,3
34511012001,1,1,1,1,3
14510225001,1,3,3,3,3
33120021001,1,2,1,1,3
10023025001,1,1,1,1,3
65110183002,1,1,1,1,3
12326121001,1,1,1,1,3
32500012001,1,1,1,1,3
12003043001,1,1,1,1,3
12004053001,1,1,1,1,3
12005082013,1,1,1,1,3
12005084001,1,1,1,1,3
12005084008,1,1,1,1,3
12021045001,1,1,1,1,3
12022047001,1,1,1,1,3
12023079001,1,1,1,1,3
12023103001,1,1,1,1,3
12031127001,1,1,1,1,3
12004063001,1,1,1,1,3
12004165001,1,1,1,1,3
12004171001,1,1,1,1,3
12005082008,1,1,1,1,3
12005084002,1,1,1,1,3
12005084005,1,1,1,1,3
12006144001,1,1,1,1,3
12021020001,1,1,1,1,3
12021044001,1,1,1,1,3
12021069001,1,1,1,1,3
12022005001,1,1,1,1,3
12022008001,1,1,1,1,3
12022081001,1,1,1,1,3
12030040001,1,1,1,1,3
12030992001,1,1,1,1,3
12031016001,1,1,1,1,3
12032076001,1,1,1,1,3
12033189001,1,1,1,1,3
32526020001,1,1,1,1,2
34511038001,1,1,1,1,2
14010155001,1,2,2,2,2
12230008001,1,1,1,1,1
31812025001,1,1,1,1,1
31827008001,1,1,1,1,1
41101027001,1,1,1,1,1
41201002001,1,1,1,1,1
41202003001,1,1,1,1,1
41221036001,1,1,1,1,1
41232043001,1,1,1,1,1
41232052001,1,1,1,1,1
41301002001,1,1,1,1,1
41302901001,1,1,1,1,1
41303054001,1,1,1,1,1
41333047001,1,1,1,1,1
41522079001,1,1,1,1,1
41522107001,1,1,1,1,1
14850007001,1,1,1,1,1
14850103001,1,1,1,1,1
41521080001,1,1,1,1,1
14851032001,1,1,1,1,1
14501940001,1,1,1,1,1
14851006001,1,1,1,1,1
41601018001,1,1,1,1,1
12232001001,1,1,1,1,1
12233019001,1,1,1,1,1
14850002001,1,1,1,1,1
41521077001,1,1,1,1,1
41601020001,1,1,1,1,1
12327063001,1,1,1,1,1
31732897001,1,1,1,1,1
41534006001,1,1,1,1,1
14510031001,1,1,1,1,1
14510121001,1,1,1,1,1
14510194001,1,1,1,1,1
41223060001,1,1,1,1,1
12327058001,1,1,1,1,1
14510290001,1,1,1,1,1
41212038001,1,1,1,1,1
41220010001,1,1,1,1,1
41223061001,1,1,1,1,1
41401058001,1,1,1,1,1
41401094001,1,1,1,1,1
42613021001,1,1,1,1,1
12103019001,1,1,1,1,1
12103064001,1,1,1,1,1
12120002001,1,1,1,1,1
12123044001,1,1,1,1,1
14313897001,1,1,1,1,1
41401051001,1,1,1,1,1
11103290001,1,1,1,1,1
12030001001,1,1,1,1,1
12030737001,1,1,1,1,1
12104047001,1,1,1,1,1
14111078001,1,1,1,1,1
41212906001,1,1,1,1,1
41223049001,1,1,1,1,1
41223062001,1,1,1,1,1
41401014001,1,1,1,1,1
41401022001,1,1,1,1,1
41401080001,1,1,1,1,1
41414004001,1,1,1,1,1
41417001001,1,1,1,1,1
41420006001,1,1,1,1,1
41420043001,1,1,1,1,1
41420049001,1,1,1,1,1
41421001001,1,1,1,1,1
41422018001,1,1,1,1,1
41601014001,1,1,1,1,1
42607128001,1,1,1,1,1
15020047001,2,2183,91,91,2184
15022026001,2,2143,90,90,2160
12201079001,2,1697,1697,1697,1697
12201031001,2,1568,1568,1568,1568
12200006001,2,1286,1286,1286,1286
12200002001,2,1253,1253,1253,1253
15020050001,2,1185,50,50,1200
10021006001,2,1152,48,48,1152
12201083001,2,1117,1117,1117,1117
10041067001,2,1104,46,46,1104
12201898001,2,1030,1030,1030,1030
12201103001,2,958,10,10,960
15022004001,2,960,40,40,960
10035021001,2,896,38,38,912
15020010001,2,878,37,37,888
12201104001,2,840,9,9,864
10020007001,2,857,36,36,864
12200001001,2,775,775,775,775
15021001001,2,739,31,31,744
10002010001,2,701,30,30,720
12201043001,2,703,703,703,703
12201001001,2,698,698,698,698
10021012001,2,626,27,27,648
10040005001,2,621,26,26,624
10015007001,2,587,25,25,600
10040003001,2,587,49,49,588
14500008001,2,578,49,49,588
10031031001,2,535,23,23,552
10040032001,2,543,23,23,552
12201123001,2,549,549,549,549
12201037001,2,549,549,549,549
12201035001,2,531,531,531,531
10021016001,2,487,21,21,504
10033057001,2,496,21,21,504
10031911001,2,491,21,21,504
10033041001,2,473,20,20,480
10014028001,2,459,20,20,480
10015010001,2,477,20,20,480
12201042001,2,479,479,479,479
12201024001,2,463,463,463,463
12201069001,2,462,462,462,462
10033013001,2,445,19,19,456
10034999001,2,454,19,19,456
12201049001,2,452,452,452,452
12201005001,2,452,452,452,452
10020018001,2,418,18,18,432
15020046001,2,426,18,18,432
10031016001,2,428,18,18,432
12201065001,2,411,411,411,411
10000007001,2,402,17,17,408
15023012001,2,392,17,17,408
10012011001,2,388,17,17,408
14505115001,2,376,16,16,384
10034014001,2,384,16,16,384
10031017001,2,348,15,15,360
10040023001,2,321,17,17,340
10014033001,2,332,14,14,336
10021009001,2,305,26,26,312
10034017001,2,311,13,13,312
10002907001,2,301,13,13,312
10032064001,2,304,13,13,312
10040041001,2,292,13,13,312
10002944001,2,279,12,12,288
10030003001,2,269,12,12,288
10040058001,2,270,12,12,288
10032049001,2,279,12,12,288
15021035001,2,276,12,12,288
10040066001,2,271,14,14,280
10020041001,2,261,9,9,270
10040020001,2,241,11,11,264
10002046001,2,263,11,11,264
10032011001,2,255,11,11,264
10034050001,2,253,11,11,264
10032003001,2,255,11,11,264
10035028001,2,251,11,11,264
15023017001,2,257,11,11,264
12201084001,2,249,63,63,252
10002943001,2,239,10,10,240
10002014001,2,219,10,10,240
10031025001,2,224,10,10,240
10041085001,2,217,10,10,240
10020011001,2,225,10,10,240
14810016001,2,224,10,10,240
15024004001,2,220,10,10,240
10015011001,2,217,10,10,240
10033056001,2,218,10,10,240
10014032001,2,228,10,10,240
15021003001,2,230,10,10,240
10012004001,2,227,19,19,228
10000004001,2,219,37,37,222
14615133001,2,219,37,37,222
10033011001,2,206,9,9,216
10040010001,2,212,9,9,216
14500067001,2,205,9,9,216
10002012001,2,206,9,9,216
10024007001,2,205,9,9,216
10000003001,2,199,9,9,216
10011003001,2,200,9,9,216
10033066001,2,198,9,9,216
10040013001,2,210,9,9,216
10034027001,2,214,9,9,216
10022007001,2,206,9,9,216
10016015001,2,197,9,9,216
10033028001,2,216,9,9,216
10021019001,2,210,9,9,216
10020027001,2,198,9,9,216
15023020001,2,209,9,9,216
10001005001,2,199,9,9,216
10012899001,2,206,9,9,216
14501021001,2,205,18,18,216
10040027001,2,201,7,7,210
10031901001,2,200,17,17,204
10040022001,2,198,10,10,200
10034020001,2,189,11,11,198
12210024001,2,196,196,196,196
10032046001,2,177,8,8,192
10031004001,2,191,8,8,192
10030014001,2,170,8,8,192
14503005001,2,172,8,8,192
10001020001,2,183,8,8,192
10014009001,2,184,8,8,192
10014051001,2,185,8,8,192
10022030001,2,170,8,8,192
10034039001,2,180,8,8,192
15022017001,2,178,8,8,192
10030011001,2,176,8,8,192
10032014001,2,184,8,8,192
14504055001,2,169,6,6,180
14244020001,2,125,3,3,180
10040008001,2,168,14,14,168
10033010001,2,159,14,14,168
11070004001,2,156,7,7,168
11070007001,2,146,7,7,168
14804004001,2,148,7,7,168
10035017001,2,156,7,7,168
10034024001,2,165,7,7,168
10030046001,2,161,7,7,168
14805004001,2,159,7,7,168
10041004001,2,146,7,7,168
10031012001,2,162,7,7,168
10000010001,2,163,28,28,168
10032055001,2,163,7,7,168
10030008001,2,155,7,7,168
10021017001,2,148,7,7,168
15023005001,2,157,7,7,168
10010026001,2,160,7,7,168
15020001001,2,149,7,7,168
10303002001,2,150,7,7,168
10013012001,2,149,7,7,168
12200017001,2,166,166,166,166
10033006001,2,156,20,20,160
10040009001,2,149,13,13,156
10040081001,2,149,13,13,156
14504002001,2,145,5,5,150
14504015001,2,150,5,5,150
14504027001,2,140,5,5,150
12201095001,2,149,149,149,149
12201896001,2,146,146,146,146
10033034001,2,137,12,12,144
10033016001,2,140,12,12,144
12201101001,2,140,2,2,144
12103027001,2,44,1,1,144
12010144001,2,8,1,1,144
10000012001,2,140,6,6,144
10000027001,2,129,6,6,144
10001043001,2,122,6,6,144
10014113001,2,126,6,6,144
10041002001,2,135,6,6,144
10035012001,2,125,6,6,144
10033014001,2,140,6,6,144
10014020001,2,138,6,6,144
10041040001,2,132,6,6,144
14805899001,2,144,6,6,144
10024010001,2,137,6,6,144
10035006001,2,128,6,6,144
15023011001,2,138,6,6,144
15020922001,2,140,6,6,144
10020033001,2,132,6,6,144
10033082001,2,129,6,6,144
10033001001,2,136,6,6,144
10040002001,2,125,6,6,144
15023004001,2,127,6,6,144
15023013001,2,138,6,6,144
12010037001,2,29,1,1,144
10011023001,2,128,6,6,144
12201048001,2,143,143,143,143
12220012001,2,133,133,133,133
12210018001,2,133,133,133,133
10033065001,2,129,11,11,132
14500024001,2,124,11,11,132
12201067001,2,100,1,1,120
14010027001,2,116,5,5,120
10031902001,2,110,5,5,120
14804005001,2,113,5,5,120
10001022001,2,102,5,5,120
10021015001,2,111,5,5,120
10031019001,2,109,5,5,120
10030016001,2,108,5,5,120
10024011001,2,105,5,5,120
10030019001,2,103,5,5,120
10034016001,2,102,5,5,120
10033003001,2,108,5,5,120
14505021001,2,118,4,4,120
14505020001,2,106,4,4,120
14504028001,2,103,4,4,120
10040016001,2,113,6,6,120
14833024001,2,117,5,5,120
14810004001,2,112,5,5,120
10021021001,2,115,5,5,120
10000021001,2,112,5,5,120
14830069001,2,97,5,5,120
15022013001,2,118,5,5,120
10020015001,2,113,5,5,120
15023003001,2,117,5,5,120
10022008001,2,119,5,5,120
10035013001,2,102,5,5,120
10030022001,2,97,5,5,120
10041006001,2,100,5,5,120
14504001001,2,113,4,4,120
14504009001,2,99,4,4,120
14244896001,2,70,2,2,120
12212900001,2,29,1,1,120
10012006001,2,120,5,5,120
10001001001,2,110,19,19,114
14501053001,2,105,14,14,112
12201013001,2,109,109,109,109
12221008001,2,109,109,109,109
10033019001,2,102,9,9,108
10021007001,2,107,9,9,108
10040111001,2,98,9,9,108
14502022001,2,106,9,9,108
14820017001,2,106,9,9,108
10040033001,2,103,13,13,104
14510039001,2,101,101,101,101
10032001001,2,96,8,8,96
14508899001,2,90,2,2,96
14521158001,2,40,1,1,96
14520068001,2,35,1,1,96
14521156001,2,17,1,1,96
14520067001,2,14,1,1,96
14522049001,2,18,1,1,96
14522051001,2,11,1,1,96
14522050001,2,10,1,1,96
14521159001,2,8,1,1,96
14522065001,2,5,1,1,96
12122999001,2,70,2,2,96
10032020001,2,94,4,4,96
10031007001,2,83,4,4,96
10032015001,2,92,4,4,96
10002071001,2,73,4,4,96
14805017001,2,90,4,4,96
10033027001,2,83,4,4,96
14506275001,2,86,4,4,96
10030015001,2,84,4,4,96
10033046001,2,84,4,4,96
10033075001,2,93,12,12,96
14810001001,2,79,4,4,96
10024004001,2,93,4,4,96
15024014001,2,79,4,4,96
10020004001,2,87,4,4,96
10020002001,2,74,4,4,96
14501942001,2,77,4,4,96
14830002001,2,83,4,4,96
10011021001,2,74,4,4,96
14831009001,2,90,4,4,96
14831011001,2,63,2,2,96
14831013001,2,75,2,2,96
14822063001,2,56,2,2,96
12104003001,2,77,1,1,96
12103030001,2,16,1,1,96
14810012001,2,73,4,4,96
14110106001,2,83,9,9,90
14500007001,2,87,3,3,90
14504008001,2,89,3,3,90
14500064001,2,83,3,3,90
14502002001,2,67,3,3,90
14502047001,2,87,3,3,90
14501928001,2,64,3,3,90
14502019001,2,63,3,3,90
14501052001,2,62,3,3,90
14010050001,2,83,6,6,90
14505048001,2,76,3,3,90
10031011001,2,73,7,7,84
10041003001,2,73,7,7,84
10035001001,2,74,7,7,84
11103137001,2,81,14,14,84
14502007001,2,74,7,7,84
14505911001,2,73,7,7,84
14501005001,2,82,7,7,84
14503034001,2,43,2,2,80
14506898001,2,39,1,1,80
14370004001,2,64,4,4,80
10033053001,2,79,10,10,80
10040011001,2,67,4,4,80
14504038001,2,75,8,8,80
11103136001,2,74,13,13,78
12201105001,2,75,75,75,75
10033026001,2,67,6,6,72
12100026001,2,30,1,1,72
10001015001,2,69,3,3,72
14620042001,2,68,12,12,72
10041032001,2,66,3,3,72
14805005001,2,58,3,3,72
10002906001,2,70,3,3,72
10001035001,2,71,3,3,72
10021010001,2,66,3,3,72
14804001001,2,64,3,3,72
14500006001,2,61,3,3,72
10041033001,2,59,3,3,72
10020036001,2,67,3,3,72
10030045001,2,68,3,3,72
10041034001,2,63,3,3,72
10041039001,2,66,3,3,72
14805028001,2,52,3,3,72
10014126001,2,62,3,3,72
10021042001,2,64,3,3,72
10016020001,2,49,3,3,72
14506100001,2,55,3,3,72
10014074001,2,52,3,3,72
12120052001,2,45,2,2,72
14615017001,2,67,12,12,72
10035002001,2,66,9,9,72
14822014001,2,63,6,6,72
10021034001,2,66,6,6,72
14831021001,2,72,3,3,72
14833009001,2,61,3,3,72
10002942001,2,63,3,3,72
14831022001,2,49,3,3,72
15021060001,2,64,3,3,72
10012907001,2,69,3,3,72
15022015001,2,55,3,3,72
10020034001,2,51,3,3,72
14830072001,2,49,3,3,72
10024014001,2,67,3,3,72
12010023002,2,28,1,1,72
14633935001,2,8,1,1,72
11103021001,2,62,11,11,66
14510107001,2,66,66,66,66
10002040001,2,62,11,11,66
10033020001,2,62,8,8,64
14502054001,2,59,8,8,64
10040018001,2,63,8,8,64
10030018001,2,60,8,8,64
10030012001,2,57,8,8,64
10033049001,2,59,8,8,64
11103022001,2,55,10,10,60
14001090001,2,49,5,5,60
10033038001,2,60,5,5,60
10030049001,2,54,5,5,60
14001074001,2,49,5,5,60
14508004001,2,51,3,3,60
14603003001,2,12,1,1,60
12034037001,2,8,1,1,60
31420009001,2,8,1,1,60
12301025001,2,7,1,1,60
31424002001,2,9,1,1,60
31420006001,2,7,1,1,60
14603004001,2,7,1,1,60
14603005001,2,8,1,1,60
14603012001,2,7,1,1,60
14521178001,2,5,1,1,60
14521181001,2,5,1,1,60
14521179001,2,5,1,1,60
14521180001,2,4,1,1,60
14503002001,2,51,2,2,60
14501929001,2,40,2,2,60
14500032001,2,40,2,2,60
14502029001,2,49,5,5,60
14502023001,2,55,5,5,60
14616002001,2,50,5,5,60
14502003001,2,51,2,2,60
14505125001,2,52,2,2,60
14501002001,2,41,2,2,60
14501084001,2,33,2,2,60
14104126001,2,45,2,2,60
14244898001,2,22,1,1,60
14601065001,2,3,1,1,60
14510041001,2,57,57,57,57
12201051001,2,57,57,57,57
10033044001,2,52,7,7,56
14353019001,2,50,9,9,54
14501058001,2,49,9,9,54
12220015001,2,53,53,53,53
11100001001,2,49,13,13,52
14510258001,2,52,52,52,52
14850001001,2,50,50,50,50
12221012001,2,50,50,50,50
12201124001,2,50,50,50,50
11103019001,2,46,12,12,48
11103090001,2,45,8,8,48
11103050001,2,43,8,8,48
14621041001,2,46,4,4,48
10030005001,2,48,4,4,48
14104067001,2,38,4,4,48
14361101001,2,37,4,4,48
10033017001,2,42,4,4,48
10035003001,2,40,4,4,48
10030030001,2,41,4,4,48
14311158001,2,32,2,2,48
11070001001,2,26,2,2,48
14353011001,2,31,2,2,48
10001041001,2,33,2,2,48
14001009001,2,25,2,2,48
12123033001,2,32,1,1,48
12123064001,2,30,1,1,48
12121004001,2,28,1,1,48
14506008001,2,28,1,1,48
14506143001,2,24,1,1,48
14204048001,2,16,1,1,48
14500048001,2,15,1,1,48
14102026001,2,15,1,1,48
14506126001,2,13,1,1,48
12121023001,2,14,1,1,48
14204049001,2,9,1,1,48
14822112001,2,13,1,1,48
14822008001,2,8,1,1,48
14104114001,2,8,1,1,48
14204142001,2,7,1,1,48
30001907001,2,6,1,1,48
14104162001,2,5,1,1,48
14001052001,2,40,4,4,48
14010060001,2,40,4,4,48
14506001001,2,46,4,4,48
31501010001,2,29,2,2,48
10020008001,2,41,2,2,48
31500006001,2,25,2,2,48
10000001001,2,27,2,2,48
14840018001,2,47,1,1,48
12122020001,2,27,1,1,48
14200006001,2,15,1,1,48
12100011001,2,11,1,1,48
10034033001,2,45,2,2,48
14505105001,2,41,2,2,48
14505106001,2,37,2,2,48
14804016001,2,44,2,2,48
14805056001,2,40,2,2,48
14805006001,2,42,2,2,48
10030021001,2,48,2,2,48
14805010001,2,32,2,2,48
14805001001,2,33,2,2,48
10034007001,2,28,2,2,48
12100013001,2,8,1,1,48
10001008001,2,48,8,8,48
14615894001,2,47,8,8,48
14616006001,2,38,4,4,48
14001046001,2,40,4,4,48
10014083001,2,43,4,4,48
10020024001,2,47,2,2,48
15022009001,2,44,2,2,48
10020020001,2,43,2,2,48
15021005001,2,44,2,2,48
10020043001,2,47,2,2,48
14822046001,2,43,2,2,48
14830073001,2,40,2,2,48
12120001001,2,33,2,2,48
10100132001,2,35,2,2,48
14830001001,2,31,2,2,48
14104096001,2,29,2,2,48
10020019001,2,38,2,2,48
14833003001,2,28,2,2,48
14810005001,2,29,2,2,48
10041135001,2,33,2,2,48
14830029001,2,30,2,2,48
10016011001,2,33,2,2,48
14833020001,2,37,2,2,48
14832052001,2,26,2,2,48
14832012001,2,47,1,1,48
14833042001,2,24,1,1,48
14631018001,2,17,1,1,48
30000056001,2,5,1,1,48
12201120001,2,48,48,48,48
10010043001,2,45,2,2,48
14810013001,2,32,2,2,48
10010042001,2,42,2,2,48
14830005001,2,30,2,2,48
12106001001,2,38,1,1,48
14510004001,2,47,47,47,47
14500014001,2,43,43,43,43
10002992001,2,43,43,43,43
12202007001,2,42,42,42,42
12202002001,2,42,42,42,42
14620907001,2,39,7,7,42
12122013001,2,41,41,41,41
14001017001,2,38,4,4,40
14506174001,2,27,1,1,40
14203003001,2,6,1,1,40
14111134001,2,26,2,2,40
14001075001,2,18,1,1,40
14204041001,2,39,4,4,40
14121115001,2,40,4,4,40
14121057001,2,35,4,4,40
14506314001,2,29,2,2,40
12130008001,2,35,9,9,36
14353039001,2,33,9,9,36
11103070001,2,31,6,6,36
14611022001,2,33,6,6,36
14111001001,2,32,6,6,36
14014007001,2,35,6,6,36
14610002001,2,36,4,4,36
14361106001,2,36,3,3,36
11040005001,2,31,3,3,36
14244016001,2,33,3,3,36
14244021001,2,34,3,3,36
14611002001,2,31,3,3,36
14361099001,2,32,3,3,36
10002074001,2,33,3,3,36
14131092001,2,32,3,3,36
14010084001,2,30,3,3,36
14131081001,2,31,3,3,36
11040035001,2,27,3,3,36
14204061001,2,26,3,3,36
10000022001,2,34,3,3,36
10002025001,2,32,3,3,36
11040006001,2,26,3,3,36
14020015001,2,28,3,3,36
14000060001,2,28,3,3,36
10014092001,2,32,3,3,36
14244052001,2,25,3,3,36
14244014001,2,27,3,3,36
14000040001,2,26,3,3,36
14620062001,2,28,3,3,36
14132052001,2,25,3,3,36
14133898001,2,26,3,3,36
14509001001,2,36,2,2,36
14012019001,2,21,2,2,36
12034075001,2,11,1,1,36
11021071001,2,9,1,1,36
14001008001,2,35,2,2,36
14130016001,2,25,3,3,36
14121136001,2,31,3,3,36
14504052001,2,27,3,3,36
14105102001,2,27,3,3,36
14222897001,2,26,1,1,36
14204036001,2,22,1,1,36
12120053001,2,23,1,1,36
10053901001,2,21,1,1,36
14510025001,2,36,36,36,36
14612018002,2,30,3,3,36
11040009001,2,25,3,3,36
14621069001,2,33,3,3,36
14501037001,2,30,3,3,36
12212061001,2,28,3,3,36
14223045001,2,27,3,3,36
14621029001,2,27,3,3,36
14502021001,2,26,3,3,36
14610004001,2,30,3,3,36
12120898001,2,9,1,1,36
14001007001,2,26,3,3,36
14001060001,2,30,3,3,36
10040019001,2,33,17,17,34
14510007001,2,34,34,34,34
14112041001,2,34,34,34,34
14000075001,2,24,3,3,33
11111017001,2,30,8,8,32
12130026001,2,32,8,8,32
14506142001,2,23,1,1,32
14131022001,2,28,4,4,32
14204125001,2,19,2,2,32
10040042001,2,31,16,16,32
14001012001,2,27,4,4,32
14510218001,2,32,32,32,32
10034046001,2,31,4,4,32
12122052001,2,18,2,2,32
14615009001,2,19,2,2,32
14023126001,2,17,2,2,32
14311112001,2,32,32,32,32
12220010001,2,31,31,31,31
12123019001,2,31,31,31,31
14353024001,2,26,5,5,30
14615084001,2,25,5,5,30
14613026001,2,27,5,5,30
12011033001,2,29,5,5,30
14102238001,2,24,3,3,30
