order_id,item_id,item_quantity,order_arrival
4569,31,3,3776
4569,13,1,3776
4569,93,2,3776
4569,203,1,3776
4569,447,2,3776
4569,152,1,3776
4570,437,2,3777
4570,15,3,3777
4570,34,2,3777
4571,37,2,3778
4571,16,1,3778
4571,49,2,3778
4572,8,2,3779
4572,44,1,3779
4572,400,2,3779
4572,187,3,3779
4573,138,3,3780
4574,9,1,3781
4574,31,2,3781
4574,436,1,3781
4574,158,2,3781
4574,85,1,3781
4574,0,3,3781
4575,296,2,3782
4575,285,3,3782
4576,35,3,3783
4576,69,3,3783
4576,78,1,3783
4577,100,3,3784
4577,32,3,3784
4577,40,3,3784
4577,12,2,3784
4577,45,3,3784
4577,29,2,3784
4578,269,2,3785
4578,342,2,3785
4578,176,3,3785
4578,46,3,3785
4579,37,2,3786
4579,113,3,3786
4579,57,1,3786
4579,3,1,3786
4579,13,3,3786
4579,0,1,3786
4579,48,1,3786
4579,29,3,3786
4579,145,2,3786
4579,164,1,3786
4579,33,3,3786
4580,26,2,3787
4580,33,3,3787
4580,143,2,3787
4581,240,3,3788
4581,31,1,3788
4581,66,1,3788
4582,125,1,3789
4582,21,1,3789
4582,32,1,3789
4582,16,2,3789
4582,134,2,3789
4582,67,1,3789
4582,407,3,3789
4582,74,2,3789
4582,60,3,3789
4582,417,3,3789
4582,388,2,3789
4583,295,3,3790
4583,176,2,3790
4583,21,3,3790
4584,20,3,3791
4584,116,1,3791
4585,24,2,3792
4585,148,2,3792
4585,134,3,3792
4585,9,1,3792
4585,42,1,3792
4585,0,3,3792
4585,159,3,3792
4585,225,2,3792
4585,10,1,3792
4585,63,1,3792
4586,13,1,3793
4586,264,2,3793
4586,233,3,3793
4587,99,3,3794
4587,266,2,3794
4587,264,2,3794
4587,327,2,3794
4588,34,3,3795
4588,33,2,3795
4589,4,1,3796
4589,194,3,3796
4590,349,2,3797
4590,458,3,3797
4591,26,2,3798
4592,83,2,3799
4592,157,3,3799
4592,269,2,3799
4592,460,1,3799
4593,23,3,3800
4593,204,2,3800
4593,12,2,3800
4593,6,1,3800
4593,493,2,3800
4594,25,2,3801
4594,16,1,3801
4594,2,2,3801
4594,45,2,3801
4594,10,2,3801
4594,3,2,3801
4594,184,2,3801
4594,64,2,3801
4594,189,2,3801
4595,4,2,3802
4595,6,2,3802
4596,12,2,3803
4597,169,1,3804
4598,60,2,3805
4598,64,3,3805
4598,55,2,3805
4599,25,1,3806
4599,8,3,3806
4599,279,2,3806
4600,8,1,3807
4600,4,2,3807
4600,12,2,3807
4600,285,1,3807
4600,61,2,3807
4600,259,2,3807
4600,255,1,3807
4601,28,3,3808
4601,48,3,3808
4601,2,2,3808
4601,149,2,3808
4602,23,2,3809
4602,27,1,3809
4603,1,2,3810
4603,0,2,3810
4603,2,2,3810
4603,15,3,3810
4604,30,3,3811
4604,82,2,3811
4605,177,3,3812
4605,310,3,3812
4605,356,1,3812
4605,371,1,3812
4605,167,2,3812
4605,137,2,3812
4606,45,1,3813
4606,2,2,3813
4606,31,2,3813
4606,12,1,3813
4606,25,3,3813
4606,87,2,3813
4606,134,1,3813
4607,87,1,3814
4607,11,1,3814
4608,11,3,3815
4608,34,3,3815
4608,4,1,3815
4609,98,3,3816
4609,282,2,3816
4609,232,1,3816
4609,430,2,3816
4609,399,3,3816
4609,22,2,3816
4609,12,3,3816
4610,0,1,3817
4610,156,2,3817
4610,61,2,3817
4610,2,1,3817
4610,191,3,3817
4611,1,1,3818
4611,17,2,3818
4611,7,2,3818
4611,10,3,3818
4611,371,2,3818
4611,306,3,3818
4612,0,3,3819
4613,8,3,3820
4613,43,1,3820
4613,10,2,3820
4613,100,1,3820
4614,39,1,3821
4614,179,3,3821
4614,210,1,3821
4614,156,3,3821
4614,30,3,3821
4615,17,3,3822
4615,455,1,3822
4615,335,3,3822
4616,4,1,3823
4616,407,2,3823
4616,240,1,3823
4617,12,3,3824
4617,38,1,3824
4618,116,2,3825
4618,389,2,3825
4618,27,3,3825
4618,26,2,3825
4618,198,3,3825
4619,204,3,3826
4619,79,2,3826
4619,123,1,3826
4619,138,2,3826
4619,147,3,3826
4620,60,3,3827
4620,325,3,3827
4621,77,1,3828
4622,1,2,3829
4623,156,3,3830
4623,417,2,3830
4623,84,3,3830
4624,195,1,3831
4624,454,2,3831
4624,176,3,3831
4624,27,1,3831
4624,72,1,3831
4624,43,2,3831
4624,28,3,3831
4624,4,2,3831
4624,2,2,3831
4624,31,3,3831
4624,379,1,3831
4624,269,2,3831
4625,198,2,3832
4626,17,2,3833
4626,85,3,3833
4626,65,1,3833
4626,34,1,3833
4626,120,2,3833
4626,269,2,3833
4627,3,3,3834
4628,22,1,3835
4629,106,2,3836
4629,37,1,3836
4630,225,2,3837
4630,18,1,3837
4630,27,2,3837
4630,8,1,3837
4630,389,3,3837
4630,89,2,3837
4630,10,3,3837
4630,154,1,3837
4630,243,3,3837
4631,139,1,3838
4631,209,1,3838
4631,250,3,3838
4631,178,1,3838
4631,57,1,3838
4632,5,2,3839
4633,36,3,3840
4633,59,1,3840
4633,315,1,3840
4634,144,3,3841
4634,196,2,3841
4635,352,3,3842
4636,155,2,3843
4636,360,2,3843
4636,6,1,3843
4636,46,2,3843
4636,21,2,3843
4636,22,3,3843
4637,19,2,3844
4637,25,2,3844
4637,29,3,3844
4638,135,1,3845
4639,145,2,3846
4639,102,1,3846
4639,162,3,3846
4640,24,2,3847
4641,76,3,3848
4641,50,1,3848
4641,45,1,3848
4641,254,2,3848
4641,247,3,3848
4641,78,2,3848
4642,30,2,3849
4642,32,2,3849
4642,23,2,3849
4642,47,3,3849
4642,17,3,3849
4642,1,1,3849
4642,24,1,3849
4642,13,2,3849
4642,210,2,3849
4642,86,3,3849
4643,40,3,3850
4643,178,3,3850
4643,445,3,3850
4644,73,1,3851
4644,152,1,3851
4645,183,1,3852
4645,30,3,3852
4646,19,1,3853
4646,8,2,3853
4646,373,3,3853
4646,44,3,3853
4646,162,1,3853
4646,1,1,3853
4646,14,1,3853
4646,22,3,3853
4646,25,2,3853
4646,345,3,3853
4646,34,3,3853
4646,13,3,3853
4646,131,2,3853
4646,447,2,3853
4647,28,3,3854
4647,131,3,3854
4647,226,2,3854
4647,50,1,3854
4647,420,3,3854
4647,320,3,3854
4647,389,2,3854
4647,87,1,3854
4648,5,2,3855
4648,116,3,3855
4648,94,2,3855
4649,173,3,3856
4649,263,1,3856
4650,11,2,3857
4650,2,2,3857
4651,35,2,3858
4651,391,3,3858
4651,5,3,3858
4652,143,1,3859
4652,95,3,3859
4652,21,1,3859
4652,244,1,3859
4652,271,1,3859
4653,84,2,3860
4653,205,1,3860
4654,1,1,3861
4655,13,2,3862
4656,98,1,3863
4656,283,2,3863
4657,143,2,3864
4658,14,1,3865
4658,40,3,3865
4659,389,2,3866
4659,43,1,3866
4660,152,1,3867
4661,420,2,3868
4661,156,1,3868
4661,8,3,3868
4662,60,1,3869
4663,20,3,3870
4663,90,1,3870
4664,43,1,3871
4664,14,1,3871
4665,29,1,3872
4665,32,1,3872
4665,490,1,3872
4666,225,2,3873
4667,97,1,3874
4667,77,2,3874
4667,28,3,3874
4667,24,3,3874
4667,236,3,3874
4667,10,2,3874
4667,177,1,3874
4668,118,2,3875
4668,3,3,3875
4668,266,1,3875
4668,44,1,3875
4669,103,2,3876
4670,0,1,3877
4671,1,2,3878
4671,83,1,3878
4671,125,3,3878
4671,132,3,3878
4671,96,2,3878
4672,125,3,3879
4672,310,1,3879
4672,484,2,3879
4672,140,1,3879
4672,367,2,3879
4672,3,2,3879
4672,5,2,3879
4673,48,2,3880
4673,245,1,3880
4673,91,3,3880
4674,184,3,3881
4674,37,2,3881
4674,0,3,3881
4675,100,2,3882
4676,187,1,3883
4676,76,3,3883
4677,0,1,3884
4677,18,1,3884
4677,59,2,3884
4677,108,2,3884
4678,24,2,3885
4678,300,2,3885
4679,25,1,3886
4679,29,3,3886
4679,159,3,3886
4679,50,1,3886
4679,178,2,3886
4679,370,3,3886
4679,348,3,3886
4679,171,1,3886
4680,48,1,3887
4681,122,1,3888
4682,98,1,3889
4683,367,3,3890
4683,49,1,3890
4684,35,2,3891
4685,2,1,3892
4685,266,1,3892
4685,200,1,3892
4685,255,1,3892
4685,49,2,3892
4686,57,1,3893
4686,40,3,3893
4686,14,1,3893
4687,25,1,3894
4688,32,3,3895
4689,106,2,3896
4689,13,1,3896
4689,1,3,3896
4690,21,3,3897
4691,8,2,3898
4691,271,3,3898
4691,97,1,3898
4691,467,3,3898
4692,187,3,3899
4692,83,1,3899
4693,61,3,3900
4693,24,1,3900
4693,17,3,3900
4693,484,1,3900
4694,4,1,3901
4695,18,1,3902
4696,234,3,3903
4697,17,2,3904
4697,43,3,3904
4697,72,2,3904
4697,11,1,3904
4697,138,1,3904
4697,199,1,3904
4697,28,2,3904
4697,273,1,3904
4697,93,3,3904
4697,15,1,3904
4698,102,2,3905
4698,43,2,3905
4699,27,3,3906
4700,131,3,3907
4700,49,1,3907
4700,66,3,3907
4700,350,3,3907
4700,370,2,3907
4701,5,2,3908
4702,0,1,3909
4702,37,3,3909
4703,49,2,3910
4703,13,2,3910
4703,48,3,3910
4704,223,2,3911
4704,63,2,3911
4705,103,2,3912
4705,341,2,3912
4706,234,3,3913
4706,282,3,3913
4706,9,2,3913
4706,0,3,3913
4707,18,2,3914
4707,181,1,3914
4707,327,2,3914
4707,368,3,3914
4707,247,2,3914
4707,31,1,3914
4707,161,3,3914
4707,187,2,3914
4707,47,1,3914
4708,97,2,3915
4708,27,2,3915
4708,2,1,3915
4708,22,2,3915
4708,21,2,3915
4708,197,3,3915
4708,147,1,3915
4708,14,2,3915
4708,226,1,3915
4708,1,2,3915
4709,145,3,3916
4709,177,1,3916
4709,6,1,3916
4709,202,1,3916
4709,144,2,3916
4709,10,1,3916
4710,23,1,3917
4711,0,3,3918
4711,55,1,3918
4712,13,1,3919
4712,36,2,3919
4712,109,2,3919
4713,176,1,3920
4713,27,1,3920
4713,56,2,3920
4714,34,1,3921
4714,417,1,3921
4714,216,1,3921
4714,208,2,3921
4714,93,1,3921
4714,151,1,3921
4715,145,3,3922
4715,436,3,3922
4715,31,2,3922
4715,291,3,3922
4716,15,1,3923
4716,228,1,3923
4716,186,1,3923
4716,201,1,3923
4717,43,2,3924
4718,0,2,3925
4718,4,3,3925
4718,24,1,3925
4718,11,1,3925
4718,40,1,3925
4718,129,3,3925
4718,493,3,3925
4719,109,3,3926
4720,1,2,3927
4720,437,1,3927
4720,482,1,3927
4720,8,2,3927
4720,45,3,3927
4720,39,3,3927
4721,0,1,3928
4722,204,2,3929
4722,174,1,3929
4722,162,1,3929
4723,39,3,3930
4723,96,2,3930
4724,101,3,3931
4724,67,1,3931
4724,2,2,3931
4724,45,1,3931
4725,19,3,3932
4725,15,1,3932
4725,4,3,3932
4726,46,2,3933
4726,121,2,3933
4726,207,3,3933
4726,47,1,3933
4726,11,2,3933
4726,10,3,3933
4726,350,1,3933
4726,3,1,3933
4726,54,2,3933
4726,67,3,3933
4727,31,3,3934
4727,174,1,3934
4727,127,3,3934
4728,53,3,3935
4728,194,2,3935
4728,193,2,3935
4729,14,3,3936
4729,57,1,3936
4730,157,3,3937
4731,194,1,3938
4732,147,3,3939
4732,102,1,3939
4732,145,1,3939
4732,438,1,3939
4733,258,3,3940
4734,47,1,3941
4734,371,1,3941
4735,379,1,3942
4735,45,3,3942
4735,85,1,3942
4736,2,3,3943
4737,167,1,3944
4738,30,3,3945
4738,113,3,3945
4739,2,1,3946
4740,192,1,3947
4740,147,1,3947
4740,23,1,3947
4740,54,2,3947
4740,198,1,3947
4740,79,1,3947
4741,10,3,3948
4741,296,3,3948
4741,160,2,3948
4741,189,2,3948
4741,335,1,3948
4741,207,3,3948
4741,7,1,3948
4741,24,2,3948
4741,206,3,3948
4741,167,1,3948
4741,49,2,3948
4742,30,2,3949
4743,9,3,3950
4744,2,2,3951
4744,4,1,3951
4745,84,2,3952
4746,109,1,3953
4746,3,2,3953
4747,66,1,3954
4747,208,1,3954
4747,191,3,3954
4747,454,1,3954
4747,33,1,3954
4747,2,2,3954
4747,172,2,3954
4747,0,3,3954
4747,57,2,3954
4747,1,1,3954
4747,26,2,3954
4747,109,2,3954
4747,110,2,3954
4747,124,3,3954
4747,15,3,3954
4747,25,3,3954
4748,400,2,3955
4749,166,1,3956
4750,44,1,3957
4750,1,1,3957
4751,48,3,3958
4752,63,1,3959
4752,98,2,3959
4752,45,1,3959
4752,1,2,3959
4752,271,1,3959
4753,1,2,3960
4753,11,1,3960
4754,1,2,3961
4755,38,1,3962
4755,35,2,3962
4755,187,3,3962
4756,40,1,3963
4756,47,2,3963
4756,234,2,3963
4756,15,3,3963
4757,34,1,3964
4758,0,3,3965
4759,33,2,3966
4759,0,2,3966
4760,38,2,3967
4760,168,3,3967
4761,29,3,3968
4762,80,3,3969
4762,482,2,3969
4762,258,2,3969
4762,276,2,3969
4762,23,3,3969
4762,20,3,3969
4763,11,2,3970
4763,38,1,3970
4763,277,1,3970
4763,352,2,3970
4763,341,1,3970
4763,195,1,3970
4763,493,1,3970
4763,99,2,3970
4763,9,3,3970
4763,5,2,3970
4763,37,3,3970
4763,183,2,3970
4763,75,2,3970
4763,172,2,3970
4763,33,1,3970
4763,143,3,3970
4764,18,3,3971
4764,6,1,3971
4764,2,3,3971
4764,12,3,3971
4764,14,1,3971
4764,258,3,3971
4764,435,3,3971
4765,467,2,3972
4765,469,2,3972
4765,291,1,3972
4765,125,3,3972
4765,27,2,3972
4765,493,3,3972
4766,4,1,3973
4766,179,2,3973
4767,25,2,3974
4767,89,2,3974
4768,189,3,3975
4768,115,1,3975
4768,323,2,3975
4768,148,1,3975
4768,183,3,3975
4768,166,2,3975
4768,57,1,3975
4769,24,3,3976
4769,71,1,3976
4769,306,1,3976
4769,7,2,3976
4770,11,2,3977
4771,72,3,3978
4772,5,2,3979
4773,48,2,3980
4773,23,2,3980
4773,35,2,3980
4773,71,3,3980
4773,148,3,3980
4773,27,2,3980
4773,9,2,3980
4773,45,1,3980
4773,109,2,3980
4773,300,1,3980
4774,323,2,3981
4775,69,1,3982
4775,143,3,3982
4776,236,3,3983
4777,205,1,3984
4778,73,2,3985
4779,157,2,3986
4779,49,2,3986
4779,204,3,3986
4779,27,3,3986
4779,87,2,3986
4779,236,2,3986
4779,233,3,3986
4779,243,2,3986
4780,158,1,3987
4780,101,2,3987
4781,48,2,3988
4781,12,2,3988
4781,8,1,3988
4781,23,2,3988
4781,26,3,3988
4782,169,2,3989
4783,425,3,3990
4783,63,1,3990
4784,172,2,3991
4784,21,1,3991
4784,18,2,3991
4784,14,2,3991
4784,356,2,3991
4784,46,2,3991
4784,70,3,3991
4784,106,1,3991
4784,54,2,3991
4784,72,2,3991
4784,38,2,3991
4784,99,2,3991
4784,118,1,3991
4784,130,1,3991
4785,199,1,3992
4785,59,2,3992
4785,68,1,3992
4785,44,2,3992
4785,109,3,3992
4786,437,1,3993
4787,14,1,3994
4787,18,2,3994
4788,5,3,3995
4788,445,1,3995
4789,0,1,3996
4790,290,1,3997
4790,6,3,3997
4791,12,2,3998
4792,50,3,3999
4792,20,2,3999
4792,0,2,3999
4792,134,3,3999
4793,145,2,4000
4794,85,2,4001
4795,40,3,4002
4796,63,1,4003
4796,373,1,4003
4796,189,3,4003
4797,22,2,4004
4797,160,2,4004
4797,23,1,4004
4798,225,3,4005
4799,19,3,4006
4799,356,3,4006
4799,396,2,4006
4800,280,3,4007
4800,85,2,4007
4800,46,1,4007
4800,74,3,4007
4801,11,3,4008
4801,28,1,4008
4801,103,1,4008
4802,178,2,4009
4803,3,3,4010
4804,102,3,4011
4805,179,1,4012
4805,33,1,4012
4806,322,1,4013
4807,11,3,4014
4808,12,1,4015
4809,0,1,4016
4809,199,3,4016
4809,9,1,4016
4809,202,3,4016
4809,124,3,4016
4809,5,3,4016
4809,160,3,4016
4810,185,2,4017
4810,28,1,4017
4810,31,2,4017
4810,166,1,4017
4810,40,2,4017
4810,51,3,4017
4810,33,3,4017
4810,125,1,4017
4810,62,3,4017
4810,3,2,4017
4810,420,1,4017
4810,367,3,4017
4811,17,3,4018
4812,66,1,4019
4812,24,3,4019
4813,11,3,4020
4813,53,3,4020
4813,45,2,4020
4813,33,2,4020
4814,7,1,4021
4815,91,2,4022
4816,460,3,4023
4816,209,3,4023
4816,72,3,4023
4817,4,1,4024
4818,314,3,4025
4818,23,1,4025
4818,167,1,4025
4819,260,2,4026
4819,105,3,4026
4820,216,2,4027
4820,3,1,4027
4820,9,1,4027
4820,314,3,4027
4820,192,2,4027
4820,150,2,4027
4820,25,1,4027
4821,13,3,4028
4822,225,2,4029
4822,49,2,4029
4822,26,2,4029
4823,49,1,4030
4823,0,3,4030
4824,116,2,4031
4825,188,3,4032
4825,205,1,4032
4825,128,3,4032
4825,38,3,4032
4825,35,2,4032
4826,43,1,4033
4826,112,2,4033
4827,62,2,4034
4827,371,1,4034
4828,193,3,4035
4829,16,2,4036
4830,83,1,4037
4830,93,2,4037
4831,12,3,4038
4831,42,3,4038
4831,151,2,4038
4832,46,2,4039
4832,83,1,4039
4833,11,2,4040
4833,1,3,4040
4833,123,3,4040
4833,352,2,4040
4833,238,2,4040
4833,162,2,4040
4834,33,1,4041
4834,83,1,4041
4834,448,3,4041
4835,43,1,4042
4835,157,3,4042
4836,465,3,4043
4836,69,2,4043
4836,24,3,4043
4836,25,1,4043
4837,31,1,4044
4838,87,1,4045
4838,368,1,4045
4839,3,3,4046
4839,12,2,4046
4839,21,3,4046
4840,177,2,4047
4840,27,1,4047
4840,141,3,4047
4841,23,2,4048
4842,17,1,4049
4843,263,1,4050
4844,125,3,4051
4844,498,2,4051
4844,142,2,4051
4845,295,3,4052
4845,322,3,4052
4845,6,1,4052
4846,48,1,4053
4847,7,1,4054
4847,28,3,4054
4847,129,2,4054
4847,21,2,4054
4848,3,2,4055
4848,367,1,4055
4848,430,2,4055
4849,5,2,4056
4849,61,3,4056
4849,316,1,4056
4849,187,2,4056
4849,417,3,4056
4850,7,1,4057
4850,47,1,4057
4850,77,2,4057
4850,352,3,4057
4850,55,3,4057
4850,33,2,4057
4850,184,3,4057
4850,87,3,4057
4850,170,2,4057
4850,195,1,4057
4850,469,3,4057
4851,160,2,4058
4851,1,2,4058
4851,38,3,4058
4851,7,2,4058
4851,15,2,4058
4851,137,1,4058
4852,27,1,4059
4853,194,3,4060
4854,119,1,4061
4855,30,3,4062
4856,49,2,4063
4857,96,2,4064
4857,24,2,4064
4858,1,2,4065
4858,8,1,4065
4858,20,1,4065
4859,36,1,4066
4859,74,1,4066
4859,42,1,4066
4859,0,1,4066
4859,141,3,4066
4859,286,1,4066
4859,475,3,4066
4859,2,1,4066
4859,9,2,4066
4859,151,1,4066
4859,47,2,4066
4859,6,3,4066
4859,25,3,4066
4860,162,2,4067
4860,85,1,4067
4860,448,1,4067
4861,250,2,4068
4861,455,3,4068
4861,151,2,4068
4861,194,2,4068
4861,54,1,4068
4862,295,2,4069
4862,333,2,4069
4863,29,3,4070
4864,271,1,4071
4865,3,1,4072
4865,109,1,4072
4866,12,1,4073
4866,6,2,4073
4867,40,3,4074
4867,176,3,4074
4867,401,2,4074
4867,344,3,4074
4868,18,2,4075
4868,10,3,4075
4868,157,3,4075
4868,320,3,4075
4868,351,1,4075
4868,243,2,4075
4869,37,3,4076
4870,48,1,4077
4871,279,1,4078
4872,7,2,4079
4872,278,2,4079
4872,165,2,4079
4872,177,1,4079
4873,134,2,4080
4873,299,2,4080
4873,56,3,4080
4874,16,1,4081
4874,27,2,4081
4875,191,2,4082
4875,137,3,4082
4876,74,2,4083
4877,27,1,4084
4877,110,1,4084
4878,10,3,4085
4879,13,3,4086
4879,105,2,4086
4880,450,1,4087
4880,116,3,4087
4880,396,1,4087
4880,304,2,4087
4880,52,2,4087
4881,238,3,4088
4881,299,2,4088
4881,340,3,4088
4881,119,1,4088
4882,202,2,4089
4882,13,2,4089
4882,29,3,4089
4882,225,2,4089
4882,417,2,4089
4883,46,1,4090
4884,53,2,4091
4884,45,1,4091
4884,47,2,4091
4884,316,1,4091
4884,238,1,4091
4884,67,1,4091
4884,135,3,4091
4885,41,1,4092
4886,53,2,4093
4886,164,3,4093
4887,151,1,4094
4888,1,2,4095
4888,4,1,4095
4888,336,1,4095
4888,48,3,4095
4888,455,3,4095
4888,349,1,4095
4888,31,2,4095
4889,67,2,4096
4890,92,2,4097
4890,3,2,4097
4890,63,1,4097
4890,216,1,4097
4890,72,3,4097
4890,254,3,4097
4891,12,1,4098
4891,3,2,4098
4892,18,3,4099
4892,181,2,4099
4893,111,2,4100
4894,488,3,4101
4894,83,2,4101
4894,1,1,4101
4895,42,2,4102
4895,2,2,4102
4896,166,3,4103
4896,186,1,4103
4896,176,3,4103
4896,224,2,4103
4896,188,1,4103
4896,107,2,4103
4896,26,3,4103
4897,160,1,4104
4898,33,2,4105
4899,141,1,4106
4900,17,3,4107
4901,70,3,4108
4901,221,1,4108
4902,29,1,4109
4902,13,1,4109
4903,4,1,4110
4903,6,1,4110
4903,79,2,4110
4904,1,2,4111
4904,106,2,4111
4904,300,3,4111
4905,3,3,4112
4905,26,3,4112
4906,23,2,4113
4906,26,3,4113
4906,288,3,4113
4906,62,1,4113
4906,160,1,4113
4906,50,2,4113
4907,447,3,4114
4907,497,2,4114
4907,320,1,4114
4908,198,1,4115
4908,222,3,4115
4909,20,2,4116
4909,16,1,4116
4909,29,1,4116
4909,140,3,4116
4909,111,2,4116
4910,37,1,4117
4910,44,1,4117
4911,194,1,4118
4911,225,3,4118
4911,448,1,4118
4911,73,2,4118
4912,8,1,4119
4912,349,3,4119
4912,210,2,4119
4912,314,3,4119
4913,48,3,4120
4913,153,2,4120
4914,114,1,4121
4914,211,3,4121
4914,83,3,4121
4914,4,1,4121
4914,2,3,4121
4914,82,3,4121
4914,11,1,4121
4915,15,3,4122
4915,28,3,4122
4915,14,3,4122
4915,185,1,4122
4916,35,3,4123
4917,184,2,4124
4918,30,3,4125
4918,196,3,4125
4918,211,2,4125
4918,231,1,4125
4918,331,1,4125
4918,135,1,4125
4918,159,1,4125
4918,37,2,4125
4919,13,2,4126
4919,12,3,4126
4920,27,3,4127
4920,225,1,4127
4920,301,3,4127
4921,48,2,4128
4922,0,2,4129
4922,45,1,4129
4922,20,2,4129
4922,86,3,4129
4923,11,3,4130
4923,157,2,4130
4923,4,3,4130
4924,14,2,4131
4925,124,2,4132
4926,4,3,4133
4927,10,2,4134
4927,29,3,4134
4927,138,3,4134
4927,7,2,4134
4927,420,2,4134
4927,3,1,4134
4928,436,2,4135
4928,139,1,4135
4929,6,1,4136
4929,2,1,4136
4929,1,2,4136
4929,178,2,4136
4929,20,3,4136
4929,17,1,4136
4929,420,2,4136
4929,204,2,4136
4930,79,1,4137
4930,216,2,4137
4931,25,1,4138
4932,159,3,4139
4932,465,2,4139
4932,340,1,4139
4932,474,1,4139
4932,237,2,4139
4933,3,3,4140
4934,111,1,4141
4934,41,1,4141
4935,62,1,4142
4935,21,2,4142
4935,16,1,4142
4935,6,1,4142
4935,290,3,4142
4935,86,3,4142
4935,436,1,4142
4936,26,3,4143
4936,27,3,4143
4937,14,2,4144
4937,136,2,4144
4937,27,2,4144
4937,360,1,4144
4938,7,1,4145
4939,6,3,4146
4939,184,1,4146
4940,96,1,4147
4941,185,3,4148
4942,39,2,4149
4943,47,2,4150
4944,38,2,4151
4944,206,1,4151
4944,4,3,4151
4944,310,2,4151
4944,36,2,4151
4945,25,1,4152
4946,117,3,4153
4946,103,1,4153
4946,109,3,4153
4946,20,2,4153
4946,101,3,4153
4946,33,2,4153
4947,22,2,4154
4947,9,3,4154
4947,15,1,4154
4948,99,3,4155
4949,466,3,4156
4949,400,3,4156
4950,274,1,4157
4950,82,2,4157
4951,154,2,4158
4951,318,1,4158
4951,396,3,4158
4951,50,1,4158
4951,213,3,4158
4951,296,1,4158
4951,49,3,4158
4951,2,3,4158
4951,10,1,4158
4952,1,1,4159
4952,285,3,4159
4952,191,2,4159
4953,2,1,4160
4954,7,2,4161
4954,245,1,4161
4954,71,3,4161
4954,93,2,4161
4954,25,2,4161
4955,68,2,4162
4955,40,3,4162
4956,3,2,4163
4956,24,1,4163
4956,5,1,4163
4957,63,3,4164
4958,143,1,4165
4958,0,1,4165
4958,55,2,4165
4958,1,2,4165
4958,8,1,4165
4958,463,2,4165
4959,49,3,4166
4959,160,3,4166
4959,266,1,4166
4959,299,1,4166
4959,129,1,4166
4959,300,1,4166
4959,185,2,4166
4960,2,3,4167
4961,4,2,4168
4961,18,3,4168
4961,201,2,4168
4961,103,3,4168
4961,220,1,4168
4961,197,3,4168
4961,223,1,4168
4961,23,2,4168
4961,30,2,4168
4962,43,2,4169
4962,160,3,4169
4962,223,1,4169
4962,2,3,4169
4963,40,1,4170
4964,27,1,4171
4964,29,1,4171
4964,301,2,4171
4964,225,3,4171
4964,23,2,4171
4964,97,3,4171
4964,223,2,4171
4965,498,2,4172
4965,171,3,4172
4965,220,2,4172
4966,436,1,4173
4967,28,3,4174
4967,0,2,4174
4967,10,1,4174
4967,1,2,4174
4968,84,1,4175
4969,185,3,4176
4969,96,1,4176
4969,100,3,4176
4969,88,1,4176
4969,20,1,4176
4969,228,3,4176
4969,227,1,4176
4969,229,1,4176
4969,74,3,4176
4969,14,3,4176
4969,210,3,4176
4969,41,2,4176
4969,2,2,4176
4969,79,3,4176
4970,109,3,4177
4970,103,2,4177
4971,17,3,4178
4971,6,1,4178
4971,180,2,4178
4971,2,1,4178
4971,97,1,4178
4972,40,1,4179
4972,194,1,4179
4972,27,2,4179
4972,0,1,4179
4973,25,3,4180
4973,6,1,4180
4973,467,2,4180
4974,90,2,4181
4974,44,3,4181
4974,438,3,4181
4974,108,1,4181
4974,1,1,4181
4974,0,2,4181
4975,7,3,4182
4976,484,2,4183
4976,14,1,4183
4976,10,3,4183
4976,155,3,4183
4976,193,3,4183
4976,130,1,4183
4977,21,2,4184
4978,23,1,4185
4978,90,2,4185
4978,55,1,4185
4979,43,2,4186
4979,25,3,4186
4979,1,1,4186
4979,73,1,4186
4979,299,2,4186
4979,207,3,4186
4980,15,3,4187
4981,35,2,4188
4982,137,2,4189
4983,32,3,4190
4983,26,2,4190
4983,214,2,4190
4984,5,2,4191
4984,15,2,4191
4985,191,3,4192
4985,488,3,4192
4985,137,2,4192
4985,65,1,4192
4986,98,3,4193
4986,28,2,4193
4986,18,3,4193
4987,11,2,4194
4988,172,3,4195
4989,179,3,4196
4989,18,1,4196
4989,4,3,4196
4989,45,3,4196
4989,61,1,4196
4989,229,2,4196
4989,78,2,4196
4990,45,2,4197
4990,170,2,4197
4990,299,2,4197
4990,304,3,4197
4990,327,2,4197
4990,132,2,4197
4991,31,1,4198
4991,14,3,4198
4991,39,3,4198
4992,6,1,4199
4993,18,1,4200
4993,113,1,4200
4994,2,1,4201
4995,270,1,4202
4995,304,1,4202
4995,368,2,4202
4995,14,3,4202
4995,258,3,4202
4996,24,2,4203
4996,18,2,4203
4996,5,2,4203
4997,1,2,4204
4997,64,1,4204
4997,164,1,4204
4997,2,3,4204
4997,25,2,4204
4997,41,3,4204
4997,62,3,4204
4997,33,1,4204
4997,3,1,4204
4997,22,3,4204
4997,209,1,4204
4997,345,2,4204
4998,175,1,4205
4999,48,2,4206
4999,24,1,4206
4999,209,2,4206
4999,57,3,4206
4999,12,3,4206
5000,121,3,4207
5000,20,2,4207
5000,39,3,4207
5001,44,1,4208
5001,9,2,4208
5001,463,1,4208
5001,114,2,4208
5001,28,2,4208
5001,6,1,4208
5001,0,1,4208
5002,34,1,4209
5002,28,2,4209
5002,13,3,4209
5003,25,3,4210
5003,131,2,4210
5003,331,3,4210
5003,3,3,4210
