item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency,avg_affinity,max_affinity,cluster,item_initial_inventory,box_initial_inventory
14510123001,中興米幸福無洗履歷米2kg,35.0,24.0,5.0,4288.0,2.0,1.0,7.761904761904762,8.949087540104495,1.1529499284797202,18,21,0.8571428571428571,1.2056836e-06,0.00013541878,2,20,20
14510127001,三好履歷台梗九號米(圓三)2.2kg,35.0,24.0,5.0,4288.0,2.2,1.0,3.5714285714285716,4.675889816733419,1.3092491486853572,15,21,0.7142857142857143,1.4399964e-06,0.000118491436,2,10,10
14510133001,金農履歷一等台灣越光米1.8Kg,35.0,24.0,5.0,4288.0,1.8,1.0,5.619047619047619,5.037726154452645,0.8965444851144537,20,21,0.9523809523809524,2.3909042e-06,0.00030469225,2,13,13
14510139001,台東關山好米(圓二)9kg,35.0,24.0,5.0,4288.0,9.0,1.0,17.047619047619047,6.3281396534781775,0.3712037226900607,21,21,1.0,2.9914756e-06,0.00032161962,2,26,26
14510140001,天生好米月之米(圓二)2kg,35.0,24.0,5.0,4288.0,2.0,1.0,6.761904761904762,6.28607502572352,0.9296308136633374,21,21,1.0,2.1884377e-06,0.00025391023,2,15,15
14510145001,樂米穀場-花蓮富里契作有機糙米,35.0,24.0,5.0,4288.0,2.0,1.0,1.4285714285714286,2.4018133738892367,1.6812693617224657,11,21,0.5238095238095238,1.4786698e-07,1.6927348e-05,0,5,5
14510147001,天生好米富里履歷契作米 3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,1.9047619047619049,2.7063375692157754,1.4208272238382822,11,21,0.5238095238095238,5.095712e-07,5.0782044e-05,0,6,6
14510148001,三好履歷芋香米2.2kg(圓一),35.0,24.0,5.0,4288.0,2.2,1.0,2.6666666666666665,2.295613484417895,0.8608550566567107,18,21,0.8571428571428571,1.1442601e-06,0.00010156409,2,6,6
14510150001,天生好米嚴選月之米6kg,35.0,24.0,5.0,4288.0,6.0,1.0,16.142857142857142,8.436235417958112,0.5225986542097946,21,21,1.0,2.9323269e-06,0.0002877649,2,27,27
14510153001,天生好米嚴選黃金比例6kg,35.0,24.0,5.0,4288.0,6.0,1.0,6.571428571428571,4.894811914003376,0.7448626825657312,19,21,0.9047619047619048,8.326025e-07,0.00025391023,2,13,13
14510159001,台東關山鎮農會良質米2.5kg,35.0,24.0,5.0,4288.0,2.5,1.0,2.8095238095238093,1.8674925286788169,0.6647007305466975,19,21,0.9047619047619048,8.5762616e-07,8.463674e-05,2,6,6
14510161001,三好履歷台南11號米 6Kg,35.0,24.0,5.0,4288.0,6.0,1.0,0.3809523809523809,0.7221786137191952,1.8957188610128877,5,21,0.238095238095238,1.2056844e-07,3.3854696e-05,3,2,2
14510175001,三好ㄧ等壽司米(圓一)2.7kg,35.0,24.0,5.0,4288.0,2.7,1.0,15.142857142857142,15.83030762353601,1.045397673252378,12,21,0.5714285714285714,1.6310878e-06,0.00013541878,0,36,36
14510176001,大倉池農池上契作栽培米(圓二)6kg,35.0,24.0,5.0,4288.0,6.0,1.0,0.7619047619047619,1.0647942749998998,1.3975424859373684,10,21,0.4761904761904761,1.6379113e-07,3.3854696e-05,0,3,3
14510180001,樂米穀場-花蓮富里契作台灣越光米2kg,35.0,24.0,5.0,4288.0,2.0,1.0,1.6666666666666667,3.6296836190780017,2.177810171446801,11,21,0.5238095238095238,2.866344e-07,5.0782044e-05,0,7,7
14510184001,三好CAS驗證米(圓一)6kg,35.0,24.0,5.0,4288.0,6.0,1.0,0.3333333333333333,1.1268723396380222,3.3806170189140667,2,21,0.0952380952380952,4.0947747e-08,1.6927348e-05,3,2,2
14510186001,日本新潟越光米4Kg,35.0,24.0,5.0,4288.0,4.0,1.0,0.8095238095238095,1.3316315670580536,1.6449566416599486,7,21,0.3333333333333333,1.2966795e-07,5.0782044e-05,0,3,3
14510190001,天生好米富里履歷越光米 1.5Kg,35.0,24.0,5.0,4288.0,1.5,1.0,2.0,2.581988897471611,1.2909944487358056,14,21,0.6666666666666666,5.186707e-07,6.770939e-05,2,6,6
14510194001,皇家穀堡冠軍米147 1.8Kg,35.0,24.0,5.0,4288.0,1.8,1.0,0.0952380952380952,0.4259177099999599,4.47213595499958,1,21,0.0476190476190476,3.184825e-08,1.6927348e-05,1,1,1
14510196001,三好履歷台南11號米1.8Kg,35.0,24.0,5.0,4288.0,1.8,1.0,2.3333333333333335,3.2268713040185557,1.3829448445793808,13,21,0.6190476190476191,1.0646393e-06,0.000118491436,0,7,7
14510199001,樂米穀場-台東池上競賽履歷米2kg,35.0,24.0,5.0,4288.0,2.0,1.0,4.9523809523809526,3.4153183003887824,0.6896315798861964,19,21,0.9047619047619048,1.3262534e-06,0.00010156409,2,10,10
14510202001,義美蓬萊寶養米(圓二)1.5Kg,43.0,33.0,15.0,21285.0,12.646,8.0,0.0952380952380952,0.2935435239509036,3.082207001484488,2,21,0.0952380952380952,3.4123126e-08,1.6927348e-05,3,1,1
14510205001,花蓮越光米1.5kg,35.0,24.0,5.0,4288.0,1.5,1.0,1.0476190476190477,1.430157849302972,1.365150674334655,9,21,0.4285714285714285,3.7080432e-07,5.0782044e-05,0,3,3
14510206001,富里農會有機白米1.5kg,35.0,24.0,5.0,4288.0,1.5,1.0,0.3333333333333333,0.7766431633476233,2.32992949004287,4,21,0.1904761904761904,5.687187e-08,1.6927348e-05,3,2,2
14510210001,三好一等皇家香米2.2kg(長一),35.0,24.0,5.0,4288.0,2.2,1.0,1.380952380952381,1.290115922299435,0.9342218747685564,16,21,0.7619047619047619,4.0037767e-07,5.0782044e-05,2,4,4
14510213001,金農米特栽壽司米2.4 Kg,35.0,24.0,5.0,4288.0,2.4,1.0,0.3809523809523809,0.7853534524986021,2.0615528128088307,5,21,0.238095238095238,1.2966794e-07,3.3854696e-05,3,2,2
14510215001,三好一等大師壽司米(圓一)2.5kg,35.0,24.0,5.0,4288.0,2.5,1.0,0.1428571428571428,0.4665694748158434,3.2659863237109037,2,21,0.0952380952380952,1.3649252e-08,1.6927348e-05,3,1,1
14510218001,三好花蓮優質米(圓二)2Kg,35.0,24.0,5.0,4288.0,2.0,1.0,11.285714285714286,15.787707264839694,1.3989107703022512,20,21,0.9523809523809524,1.4945945e-06,0.00018620084,2,32,32
14510225001,中興米台灣魯肉飯(圓一)2.5Kg,35.0,24.0,5.0,4288.0,2.5,1.0,0.3809523809523809,1.3265131692556302,3.48209706929603,2,21,0.0952380952380952,5.4596995e-08,1.6927348e-05,1,3,3
14510227001,皇家穀堡御用台東米(圓ㄧ)2.5Kg,35.0,24.0,5.0,4288.0,2.5,1.0,0.7142857142857143,0.982846068597633,1.3759844960366865,10,21,0.4761904761904761,3.890033e-07,3.3854696e-05,0,2,2
14510233001,樂米穀場初雪美姬米 1.5Kg,35.0,24.0,5.0,4288.0,1.5,1.0,7.761904761904762,5.951428495225903,0.766748456440147,18,21,0.8571428571428571,8.8947377e-07,5.0782044e-05,2,16,16
14510246001,三好一等米(圓一)5Kg,35.0,24.0,5.0,4288.0,5.0,1.0,1.619047619047619,1.290115922299435,0.796836304949651,16,21,0.7619047619047619,7.5980694e-07,0.00010156409,2,4,4
14510252001,皇家榖堡皇家台東米(圓ㄧ)3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,12.857142857142858,7.079720967636496,0.5506449641495053,20,21,0.9523809523809524,1.6993331e-06,0.00023698287,2,22,22
14510253001,皇家榖堡關山榖堡米(圓ㄧ)3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,1.1428571428571428,2.2100574068328176,1.9338002309787157,8,21,0.3809523809523809,1.774404e-07,3.3854696e-05,0,4,4
14510255001,日本新潟特A級越光米800g,35.0,24.0,5.0,4288.0,0.8,1.0,0.6666666666666666,1.126872339638022,1.6903085094570331,7,21,0.3333333333333333,3.0255848e-07,5.0782044e-05,0,3,3
14510258001,中興外銷日本之米(圓ㄧ)3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,32.0,15.04279609267221,0.4700873778960066,20,21,0.9523809523809524,6.064861e-06,0.00050782046,2,52,52
14510259001,天生好米履歷一等吟釀米2.2Kg,35.0,24.0,5.0,4288.0,2.2,1.0,0.8571428571428571,1.124858267715973,1.3123346456686351,10,21,0.4761904761904761,4.0265257e-07,5.0782044e-05,0,3,3
14510265001,天生好米履歷一等壽司米2.2Kg,35.0,24.0,5.0,4288.0,2.2,1.0,4.095238095238095,5.588293562735467,1.3645833118307538,20,21,0.9523809523809524,1.1055871e-06,6.770939e-05,2,12,12
14510287001,金農米稻米達人履歷特賞香米(桃園3號)1.5k,35.0,24.0,5.0,4288.0,1.5,1.0,1.0952380952380951,3.24997819633363,2.967371396652444,5,21,0.238095238095238,2.616109e-07,3.3854696e-05,3,6,6
14510288001,金農米稻米達人履歷台梗九號米1.5kg,35.0,24.0,5.0,4288.0,1.5,1.0,0.238095238095238,0.5259695722470125,2.2090722034374526,4,21,0.1904761904761904,9.099503e-08,1.6927348e-05,3,1,1
14510290001,金農米稻米達人履歷一等台灣越光米1.5kg,35.0,24.0,5.0,4288.0,1.5,1.0,0.0476190476190476,0.2129588549999799,4.47213595499958,1,21,0.0476190476190476,9.099502e-09,1.6927348e-05,1,1,1
14511001001,三好履歷糙米 2.2Kg,35.0,24.0,5.0,4288.0,2.2,1.0,1.8095238095238095,2.985983886969692,1.6501489901674613,10,21,0.4761904761904761,2.8890923e-07,5.0782044e-05,0,6,6
14511005001,義美美味糙米2.6Kg,54.0,36.0,13.0,25272.0,16.33,6.0,2.0,2.878491668515698,1.439245834257849,10,21,0.4761904761904761,2.7526008e-07,5.0782044e-05,0,6,1
14511007001,皇家穀堡胚芽糙米(圓ㄧ)2.5Kg,35.0,24.0,5.0,4288.0,2.5,1.0,1.4761904761904765,1.7625481450782616,1.1939842273110803,11,21,0.5238095238095238,4.0492745e-07,5.0782044e-05,0,4,4
14511011001,皇家穀堡糙米(圓ㄧ)2.5Kg,35.0,24.0,5.0,4288.0,2.5,1.0,3.8095238095238098,3.6983786359900184,0.97082439194738,18,21,0.8571428571428571,7.143093e-07,6.770939e-05,2,9,9
14511014001,天生好米履歷鷺巡一等糙米2.2kg,35.0,24.0,5.0,4288.0,2.2,1.0,8.19047619047619,7.352479644045251,0.8976864681683155,15,21,0.7142857142857143,9.599947e-07,0.00020312818,2,18,18
14511021001,富里農會有機糙米1.5kg,35.0,24.0,5.0,4288.0,1.5,1.0,0.3333333333333333,0.642416074439621,1.927248223318863,5,21,0.238095238095238,3.6398003e-08,3.3854696e-05,3,2,2
14511022001,樂米穀場-台東池上競賽履歷糙米2kg,35.0,24.0,5.0,4288.0,2.0,1.0,0.9047619047619048,2.223355719986429,2.4573931641955267,6,21,0.2857142857142857,2.2066305e-07,6.770939e-05,3,4,4
14511026001,台東池上大地黑米1kg,35.0,24.0,5.0,4288.0,1.0,1.0,1.9047619047619049,2.616882221720778,1.3738631664034089,13,21,0.6190476190476191,3.77629e-07,5.0782044e-05,0,6,6
14511034001,三好胚芽糙米(圓三)3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,0.1428571428571428,0.3499271061118825,2.449489742783178,3,21,0.1428571428571428,8.6445276e-08,1.6927348e-05,3,1,1
14511036001,台東關山鎮農會胚芽米(圓二) 2,35.0,24.0,5.0,4288.0,2.0,1.0,4.476190476190476,4.089697248301693,0.9136557682376124,16,21,0.7619047619047619,2.1156357e-07,3.3854696e-05,2,10,10
14511051001,皇家榖堡莊園黑米1kg,35.0,24.0,5.0,4288.0,1.0,1.0,17.285714285714285,9.705878715121733,0.5614971157508439,21,21,1.0,1.8631272e-06,0.00037240167,2,30,30
14511052001,皇家榖堡莊園紫米1kg,35.0,24.0,5.0,4288.0,1.0,1.0,10.666666666666666,7.259367238156001,0.6805656785771251,21,21,1.0,1.4900454e-06,0.00037240167,2,20,20
14511056001,皇家穀堡一等特賞糙米(圓ㄧ)2.5Kg,35.0,24.0,5.0,4288.0,2.5,1.0,13.19047619047619,9.31777128276953,0.7064014329897478,19,21,0.9047619047619048,1.0350657e-06,0.00022005552,2,26,26
14511057001,樂米穀場花蓮富里養生軟糙米(圓二)3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,0.5238095238095238,0.7315376902732008,1.396571954157929,8,21,0.3809523809523809,9.554479e-08,1.6927348e-05,0,2,2
14511071001,樂米穀場-台東關山契作胚芽鮮米,35.0,24.0,5.0,4288.0,2.0,1.0,0.4285714285714285,1.2936264483053452,3.0184617127124724,4,21,0.1904761904761904,1.251182e-07,1.6927348e-05,3,3,3
14511076001,三好一等糙米3kg,35.0,24.0,5.0,4288.0,3.0,1.0,1.238095238095238,1.9977311393717172,1.6135520741079254,7,21,0.3333333333333333,2.6843549e-07,5.0782044e-05,0,4,4
14511080001,天生好米履歷一等玄糙米2.2Kg,35.0,24.0,5.0,4288.0,2.2,1.0,1.761904761904762,2.180099646144685,1.2373538532172537,12,21,0.5714285714285714,3.6852967e-07,6.770939e-05,0,5,5
14512005001,桂格三寶燕麥1.80 Kg,47.0,32.0,25.0,37600.0,12.38,6.0,0.8095238095238095,1.5922146187905226,1.9668533526235867,6,21,0.2857142857142857,1.046443e-07,1.6927348e-05,3,3,1
14512007001,桂格免浸泡五穀飯1.8 Kg,47.0,31.0,25.0,36425.0,11.5,6.0,2.047619047619047,1.8638462657886596,0.9102505018967874,15,21,0.7142857142857143,7.4160755e-07,6.770939e-05,2,5,1
14512013001,日正十穀米1.2Kg,50.0,24.0,21.0,25200.0,15.29,12.0,1.0952380952380951,1.0190921218587,0.9304754156101172,13,21,0.6190476190476191,4.0492742e-07,5.0782044e-05,0,3,1
14512015001,家福十榖米,45.0,30.0,21.0,28350.0,12.44,8.0,0.5238095238095238,0.7939681905015746,1.5157574545939152,8,21,0.3809523809523809,1.13743816e-07,1.6927348e-05,0,2,1
14512023001,花蓮富里臻黑米1kg,35.0,24.0,5.0,4288.0,1.0,1.0,0.3809523809523809,1.0900498230723423,2.8613807855648994,4,21,0.1904761904761904,4.3222624e-08,1.6927348e-05,3,2,2
14512025001,天生好米有機生態一等糙米,35.0,24.0,5.0,4288.0,1.5,1.0,0.8095238095238095,1.5620209016054023,1.929555231394909,5,21,0.238095238095238,7.962064e-08,3.3854696e-05,3,3,3
14512035001,三好十七穀米1.2Kg,35.0,24.0,5.0,4288.0,1.2,1.0,0.7142857142857143,1.2399253872658609,1.7358955421722049,7,21,0.3333333333333333,1.2966795e-07,3.3854696e-05,0,3,3
14512123001,中興養生十榖米1.2Kg,35.0,24.0,5.0,4288.0,1.2,1.0,0.238095238095238,0.6834619092574916,2.870540018881465,3,21,0.1428571428571428,5.0047245e-08,1.6927348e-05,3,2,2
14512899001,桂格十錦珍穀 1.7Kg,48.0,32.0,25.0,38400.0,11.0,6.0,1.7142857142857142,1.8032472598820464,1.051894234931194,13,21,0.6190476190476191,6.5061306e-07,5.0782044e-05,0,5,1
14512916001,馬玉山五榖米 3Kg,51.0,39.0,17.0,33813.0,19.2,6.0,1.1904761904761905,1.7353206817417712,1.4576693726630878,9,21,0.4285714285714285,2.3431235e-07,3.3854696e-05,0,4,1
14520044001,韓味不二夏林蔘雞湯,50.0,31.0,23.0,35650.0,14.17,12.0,0.3809523809523809,0.7221786137191952,1.8957188610128877,5,21,0.238095238095238,1.251182e-07,1.6927348e-05,3,2,1
14520065001,康寶濃湯自然原味火腿玉米49.7g,35.0,29.0,34.0,34510.0,6.2,96.0,36.666666666666664,15.812392166644049,0.4312470590902922,21,21,1.0,7.743731e-06,0.00096485886,4,57,1
14520066001,康寶濃湯-自然原味火腿蘑菇41.4G,35.0,29.0,34.0,34510.0,6.34,96.0,2.4761904761904763,2.683619581639118,1.0837694464311822,13,21,0.6190476190476191,6.1421554e-07,0.00013541878,0,6,1
14520067001,康寶濃湯-自然原味香菇雞蓉36.5 G,35.0,29.0,34.0,34510.0,4.84,96.0,7.238095238095238,5.10746197249216,0.7056361935679958,19,21,0.9047619047619048,1.6470119e-06,0.00030469225,2,14,1
14520068001,康寶濃湯-自然原味雞蓉玉米54.1G,35.0,29.0,34.0,34510.0,6.68,96.0,20.38095238095238,11.034474939398278,0.5414111535686071,21,21,1.0,3.4828531e-06,0.00066016655,2,35,1
14521012001,味王紫菜湯35g,39.0,31.0,16.0,19344.0,2.29,30.0,3.2857142857142856,4.43087497693452,1.348527166893115,8,21,0.3809523809523809,5.072965e-07,5.0782044e-05,0,9,1
14521019001,馬玉山高纖馬鈴薯濃湯,40.0,22.0,17.0,14960.0,2.61,24.0,0.0476190476190476,0.2129588549999799,4.47213595499958,1,21,0.0476190476190476,3.6398e-08,1.6927348e-05,1,1,1
14521085001,味王蔬食紫菜湯 35g,39.0,31.0,16.0,19344.0,2.62,30.0,1.5714285714285714,2.1946130708196026,1.396571954157929,8,21,0.3809523809523809,2.5478627e-07,3.3854696e-05,0,5,1
14521147001,真好家香菇味噌湯9g*6,21.0,19.0,13.0,5187.0,1.13,12.0,0.1904761904761904,0.5870870479018073,3.0822070014844885,2,21,0.0952380952380952,6.824625e-08,1.6927348e-05,3,1,1
14521156001,康寶濃湯-自然原味川式酸辣50.2g,35.0,29.0,34.0,34510.0,6.34,96.0,8.857142857142858,6.220440302022069,0.7023077760347497,18,21,0.8571428571428571,2.1702347e-06,0.0003554743,2,17,1
14521157001,康寶濃湯-自然原味金黃玉米56.3G,35.0,29.0,34.0,34510.0,6.7,96.0,52.57142857142857,27.024805939255543,0.5140588086271435,21,21,1.0,9.302036e-06,0.00096485886,4,88,1
14521158001,康寶濃湯-自然原味港式酸辣46.6G,35.0,29.0,34.0,34510.0,6.06,96.0,25.333333333333332,10.696387166361289,0.4222258091984718,21,21,1.0,5.0684503e-06,0.0006940213,2,40,1
14521159001,康寶濃湯-自然原味蕃茄馬鈴薯41.4G,36.0,30.0,34.0,36720.0,5.27,96.0,3.238095238095238,3.6240566838934183,1.1191939759082616,14,21,0.6666666666666666,8.2350306e-07,0.00013541878,2,8,1
14521166001,康寶新奶油風味獨享杯玉米,36.0,31.0,15.0,16740.0,2.65,24.0,2.4761904761904763,2.683619581639118,1.0837694464311822,18,21,0.8571428571428571,1.2329823e-06,0.00016927348,2,6,1
14521168001,康寶新奶油風味獨享杯蘑菇,36.0,31.0,15.0,16740.0,2.23,24.0,1.1904761904761905,2.061415316372701,1.731588865753069,9,21,0.4285714285714285,4.799983e-07,0.00015234613,0,4,1
14521178001,VONO醇緻原味-玉米濃湯57.6g,48.0,27.0,20.0,25920.0,5.13,60.0,2.6666666666666665,1.8082702424807169,0.6781013409302687,20,21,0.9523809523809524,1.4536462e-06,0.00027083757,2,5,1
14521179001,VONO醇緻原味-馬鈴薯濃湯46.5g,48.0,27.0,20.0,25920.0,4.47,60.0,2.142857142857143,1.6700645635000175,0.7793634629666749,17,21,0.8095238095238095,1.096488e-06,0.0002877649,2,5,1
14521180001,VONO醇緻原味-南瓜濃湯52.2g,48.0,27.0,20.0,25920.0,4.85,60.0,1.619047619047619,1.430157849302972,0.8833327892753651,16,21,0.7619047619047619,8.1440334e-07,0.00023698287,2,4,1
14521181001,VONO醇緻原味-起司濃湯54g,48.0,27.0,20.0,25920.0,4.91,60.0,2.4285714285714284,1.8405855323893037,0.7578881603955957,16,21,0.7619047619047619,1.2716552e-06,0.0002877649,2,5,1
14522015001,湯廚新英倫蛤蠣巧達湯 533g,31.0,24.0,13.0,9672.0,7.41,12.0,0.1428571428571428,0.3499271061118825,2.449489742783178,3,21,0.1428571428571428,5.687187e-08,1.6927348e-05,3,1,1
14522043001,真好家柴魚味噌湯7.5g*6,21.0,19.0,13.0,5187.0,1.01,12.0,0.3333333333333333,0.7126966450997984,2.138089935299395,4,21,0.1904761904761904,8.189552e-08,1.6927348e-05,3,2,1
14522044001,真好家柴魚海帶嫩芽湯,21.0,19.0,13.0,5187.0,0.86,12.0,0.0476190476190476,0.2129588549999799,4.47213595499958,1,21,0.0476190476190476,1.1374377e-08,1.6927348e-05,1,1,1
14522048001,康寶濃湯-自然原味干貝雪菜43.1g,35.0,29.0,34.0,34510.0,5.9,96.0,2.857142857142857,5.2579709492732425,1.840289832245635,8,21,0.3809523809523809,8.8492413e-07,0.00010156409,0,10,1
14522049001,康寶濃湯-自然原味香蟹南瓜42.2G,36.0,29.0,34.0,35496.0,5.39,96.0,6.380952380952381,8.52154798410192,1.33546647512045,19,21,0.9047619047619048,1.6993343e-06,0.00027083757,2,18,1
14522050001,康寶濃湯-自然原味海鮮總匯38.3G,35.0,29.0,34.0,34510.0,5.18,96.0,5.333333333333333,3.616540484961433,0.6781013409302687,19,21,0.9047619047619048,1.2602808e-06,0.00023698287,2,10,1
14522051001,康寶濃湯-自然原味銀魚海帶芽37G,35.0,29.0,34.0,34510.0,5.1,96.0,5.904761904761905,3.571111097000509,0.6047849438468603,20,21,0.9523809523809524,1.4854952e-06,0.00023698287,2,11,1
14522059001,康寶新奶油風味獨享杯香蟹海鮮,35.0,31.0,15.0,16275.0,2.16,24.0,0.7142857142857143,0.8247860988423225,1.1547005383792517,11,21,0.5238095238095238,5.505191e-07,0.00010156409,0,2,1
14522065001,康寶濃湯味噌海帶芽豆腐湯34.7g,36.0,30.0,34.0,36720.0,4.68,96.0,2.6666666666666665,1.4253932901995965,0.5345224838248487,19,21,0.9047619047619048,6.9611065e-07,0.00015234613,2,5,1
14522066001,李錦記叻沙濃湯 200g,27.0,16.0,22.0,9504.0,3.1,12.0,0.1904761904761904,0.4994327848429292,2.622022120425379,3,21,0.1428571428571428,6.824625e-08,1.6927348e-05,3,1,1
14523028001,職人料理黑椒牛柳,30.0,27.0,20.0,16200.0,6.396,12.0,1.1904761904761905,1.5922146187905226,1.337460279784039,10,21,0.4761904761904761,4.8227315e-07,0.00013541878,0,4,1
14523029001,職人料理精燉豚肉,30.0,27.0,20.0,16200.0,6.41,12.0,0.6666666666666666,0.7766431633476233,1.164964745021435,10,21,0.4761904761904761,2.6843543e-07,8.463674e-05,0,2,1
14523030001,職人料理川味辣雞,30.0,27.0,20.0,16200.0,6.41,12.0,0.8571428571428571,1.4238015607358143,1.6611018208584505,9,21,0.4285714285714285,3.7990404e-07,0.00013541878,0,3,1
14523031001,職人料理和風咖哩雞,30.0,27.0,20.0,16200.0,6.396,12.0,1.8095238095238095,2.718876652118133,1.5025370972231789,12,21,0.5714285714285714,5.7099277e-07,0.00010156409,0,6,1
14523101001,宗家府泡菜煎餅,41.0,33.0,18.0,24354.0,6.28,30.0,0.0476190476190476,0.2129588549999799,4.47213595499958,1,21,0.0476190476190476,6.824626e-09,1.6927348e-05,1,1,1
14523104001,樂雅樂印度風牛肉咖哩,17.0,18.0,4.0,1224.0,0.2,1.0,1.3333333333333333,1.4907119849998598,1.118033988749895,12,21,0.5714285714285714,4.526998e-07,6.770939e-05,0,4,4
14523107001,樂雅樂橫濱牛肉咖哩,17.0,18.0,4.0,1224.0,0.2,1.0,0.6666666666666666,1.2084359562332878,1.8126539343499315,7,21,0.3333333333333333,2.2976255e-07,6.770939e-05,0,3,3
14524015001,得意的一天蝦仁干貝海鮮享吃粥,41.0,31.0,22.0,27962.0,3.18,12.0,0.238095238095238,0.5259695722470125,2.2090722034374526,4,21,0.1904761904761904,1.4786698e-07,3.3854696e-05,3,1,1
14524043001,高頓粥 椒香牛肉,44.0,30.0,17.0,22440.0,1.26,12.0,0.2857142857142857,0.6281383789653772,2.19848432637882,4,21,0.1904761904761904,8.1895514e-08,3.3854696e-05,3,2,1
14524044001,高頓粥 濃郁豚骨,44.0,30.0,16.0,21120.0,1.4,12.0,0.3809523809523809,0.7853534524986019,2.0615528128088303,5,21,0.238095238095238,9.3269904e-08,3.3854696e-05,3,2,1
14600003001,味好美自磨式純淨海鹽 60g,39.0,13.0,18.0,9126.0,6.0,36.0,0.2857142857142857,0.628138378965377,2.1984843263788196,4,21,0.1904761904761904,1.7516551e-07,5.0782044e-05,3,2,1
14600005001,台鹽高級碘鹽 1Kg,61.0,38.0,9.0,20862.0,24.38,24.0,35.76190476190476,36.05274543657861,1.0081326952971383,21,21,1.0,9.982226e-06,0.0009310041,4,82,4
14600007001,減鈉含碘鹽 600g,37.0,19.0,24.0,16872.0,10.7,16.0,2.3333333333333335,3.7838420048226538,1.6216465734954228,11,21,0.5238095238095238,5.5051913e-07,5.0782044e-05,0,8,1
14600010001,小磨坊自調式研磨器玫瑰鹽78g,13.0,9.0,11.0,1287.0,1.0,6.0,0.8571428571428571,2.6598552464321794,3.103164454170876,3,21,0.1428571428571428,5.232212e-08,3.3854696e-05,3,5,1
14600011001,台鹽美味含碘鹽300g,37.0,19.0,20.0,14060.0,8.59,24.0,2.6666666666666665,2.436495010564958,0.9136856289618592,18,21,0.8571428571428571,1.4126983e-06,0.00013541878,2,6,1
14600013001,台鹽減鈉含碘鹽300g,38.0,19.0,21.0,15162.0,8.5,24.0,5.190476190476191,5.104797441240914,0.9834930850097172,16,21,0.7619047619047619,2.8845552e-06,0.00020312818,2,12,1
14600017001,日本盒裝家庭料理鹽,47.0,32.0,16.0,24064.0,20.54,24.0,2.0,2.5260547066428276,1.2630273533214138,14,21,0.6666666666666666,6.0056607e-07,8.463674e-05,2,6,1
14600020001,無碘鹽,38.0,20.0,20.0,15200.0,8.6,24.0,1.0952380952380951,1.376841170933425,1.2571158517218226,11,21,0.5238095238095238,5.0957135e-07,6.770939e-05,0,3,1
14600021001,紐西蘭日曬天然海鹽 300g,34.0,25.0,20.0,17000.0,12.83,24.0,2.142857142857143,2.315284910693946,1.080466291657175,16,21,0.7619047619047619,1.0145916e-06,8.463674e-05,2,6,1
14600022001,紐西蘭細精鹽400g,32.0,25.0,20.0,16000.0,10.87,24.0,0.6666666666666666,1.2084359562332878,1.8126539343499315,7,21,0.3333333333333333,2.1156357e-07,3.3854696e-05,0,3,1
14600023001,台鹽特級碘鹽 1Kg,50.0,36.0,12.0,21600.0,24.42,24.0,31.0,33.984590345513666,1.0962771079197955,17,21,0.8095238095238095,8.412543e-06,0.0009310041,4,75,4
14600025001,台鹽健康含碘海鹽 300g,37.0,19.0,21.0,14763.0,8.57,24.0,2.238095238095238,2.4084130697908175,1.076099456715046,17,21,0.8095238095238095,1.1510848e-06,0.00010156409,2,6,1
14600026001,味好美自磨式喜馬拉雅玫瑰鹽,40.0,13.0,18.0,9360.0,6.5,36.0,0.6190476190476191,1.4952684255340554,2.4154336104780896,5,21,0.238095238095238,1.2966797e-07,1.6927348e-05,3,3,1
14600030001,天廚喜馬拉雅山岩鹽 細粒400g,33.0,25.0,21.0,17325.0,10.74,24.0,3.142857142857143,4.4431403982588105,1.413726490355076,12,21,0.5714285714285714,9.03123e-07,6.770939e-05,0,9,1
14600032001,台鹽原味料理鹽 500g,37.0,20.0,22.0,16280.0,12.76,24.0,0.9523809523809524,1.1741740958036146,1.2328828005937955,10,21,0.4761904761904761,2.3886213e-07,3.3854696e-05,0,3,1
14600041001,飛馬蒜味胡椒鹽,13.0,12.0,9.0,1404.0,1.08,6.0,0.0952380952380952,0.4259177099999598,4.472135954999579,1,21,0.0476190476190476,4.549751e-09,1.6927348e-05,1,1,1
14600898001,統一生機海鹽-立袋450g,37.0,21.0,12.0,9324.0,5.73,12.0,2.4761904761904763,1.679542103671276,0.678276618790323,19,21,0.9047619047619048,1.192033e-06,0.00010156409,2,5,1
14600899001,統一生機海鹽-小罐300g,28.0,19.0,16.0,8512.0,5.0,12.0,1.2857142857142858,1.385051387833237,1.077262190536962,13,21,0.6190476190476191,7.734559e-07,6.770939e-05,0,4,1
14600907001,喜馬拉雅山玫瑰細鹽500克,20.0,13.0,16.0,4160.0,6.34,12.0,0.6190476190476191,1.2526615655205626,2.023530221225524,6,21,0.2857142857142857,1.5469162e-07,3.3854696e-05,3,3,1
